country,year,welfare,pipreportinglevel,pipwelfare,value,source,series_code
Burundi,1998.0,Disposable income,national,consumption,0.086994995,PIP,p99p100Share_pip_disposable_perCapita
Burundi,2006.0,Disposable income,national,consumption,0.058934389,PIP,p99p100Share_pip_disposable_perCapita
Burundi,2013.0,Disposable income,national,consumption,0.070645989,PIP,p99p100Share_pip_disposable_perCapita
Cameroon,1996.0,Disposable income,national,consumption,0.09487081,PIP,p99p100Share_pip_disposable_perCapita
Cameroon,2001.0,Disposable income,national,consumption,0.095368849,PIP,p99p100Share_pip_disposable_perCapita
Cameroon,2007.0,Disposable income,national,consumption,0.076962714,PIP,p99p100Share_pip_disposable_perCapita
Cameroon,2014.0,Disposable income,national,consumption,0.079893102,PIP,p99p100Share_pip_disposable_perCapita
Canada,1971.0,Disposable income,national,income,0.048500071,PIP,p99p100Share_pip_disposable_perCapita
Canada,1975.0,Disposable income,national,income,0.042909853,PIP,p99p100Share_pip_disposable_perCapita
Canada,1981.0,Disposable income,national,income,0.041449905,PIP,p99p100Share_pip_disposable_perCapita
Canada,1987.0,Disposable income,national,income,0.041534097,PIP,p99p100Share_pip_disposable_perCapita
Canada,1991.0,Disposable income,national,income,0.040394524,PIP,p99p100Share_pip_disposable_perCapita
Canada,1994.0,Disposable income,national,income,0.038403047,PIP,p99p100Share_pip_disposable_perCapita
Canada,1997.0,Disposable income,national,income,0.047715229,PIP,p99p100Share_pip_disposable_perCapita
Canada,1998.0,Disposable income,national,income,0.057024558,PIP,p99p100Share_pip_disposable_perCapita
Canada,2000.0,Disposable income,national,income,0.056353379,PIP,p99p100Share_pip_disposable_perCapita
Canada,2004.0,Disposable income,national,income,0.054211077,PIP,p99p100Share_pip_disposable_perCapita
Canada,2007.0,Disposable income,national,income,0.058346096,PIP,p99p100Share_pip_disposable_perCapita
Canada,2010.0,Disposable income,national,income,0.056703636,PIP,p99p100Share_pip_disposable_perCapita
Canada,2012.0,Disposable income,national,income,0.048047015,PIP,p99p100Share_pip_disposable_perCapita
Canada,2013.0,Disposable income,national,income,0.047032951,PIP,p99p100Share_pip_disposable_perCapita
Canada,2014.0,Disposable income,national,income,0.048821136,PIP,p99p100Share_pip_disposable_perCapita
Canada,2015.0,Disposable income,national,income,0.048598807,PIP,p99p100Share_pip_disposable_perCapita
Canada,2016.0,Disposable income,national,income,0.047969826,PIP,p99p100Share_pip_disposable_perCapita
Canada,2017.0,Disposable income,national,income,0.050224471,PIP,p99p100Share_pip_disposable_perCapita
Cape Verde,2001.0,Disposable income,national,consumption,0.126586875,PIP,p99p100Share_pip_disposable_perCapita
Cape Verde,2007.0,Disposable income,national,consumption,0.101032729,PIP,p99p100Share_pip_disposable_perCapita
Cape Verde,2015.0,Disposable income,national,consumption,0.067764877,PIP,p99p100Share_pip_disposable_perCapita
Central African Republic,1992.0,Disposable income,national,consumption,0.125615561,PIP,p99p100Share_pip_disposable_perCapita
Central African Republic,2008.0,Disposable income,national,consumption,0.17869803,PIP,p99p100Share_pip_disposable_perCapita
Chad,2003.0,Disposable income,national,consumption,0.069855698,PIP,p99p100Share_pip_disposable_perCapita
Chad,2011.0,Disposable income,national,consumption,0.077351116,PIP,p99p100Share_pip_disposable_perCapita
Chad,2018.0,Disposable income,national,consumption,0.06317201,PIP,p99p100Share_pip_disposable_perCapita
Chile,1987.0,Disposable income,national,income,0.125717743,PIP,p99p100Share_pip_disposable_perCapita
Chile,1990.0,Disposable income,national,income,0.146008049,PIP,p99p100Share_pip_disposable_perCapita
Chile,1992.0,Disposable income,national,income,0.141386538,PIP,p99p100Share_pip_disposable_perCapita
Chile,1994.0,Disposable income,national,income,0.152001763,PIP,p99p100Share_pip_disposable_perCapita
Chile,1996.0,Disposable income,national,income,0.127910925,PIP,p99p100Share_pip_disposable_perCapita
Chile,1998.0,Disposable income,national,income,0.136380339,PIP,p99p100Share_pip_disposable_perCapita
Chile,2000.0,Disposable income,national,income,0.120171077,PIP,p99p100Share_pip_disposable_perCapita
Chile,2003.0,Disposable income,national,income,0.120618966,PIP,p99p100Share_pip_disposable_perCapita
Chile,2006.0,Disposable income,national,income,0.102723601,PIP,p99p100Share_pip_disposable_perCapita
Chile,2009.0,Disposable income,national,income,0.102788659,PIP,p99p100Share_pip_disposable_perCapita
Chile,2011.0,Disposable income,national,income,0.092918767,PIP,p99p100Share_pip_disposable_perCapita
Chile,2013.0,Disposable income,national,income,0.095689102,PIP,p99p100Share_pip_disposable_perCapita
Chile,2015.0,Disposable income,national,income,0.091954225,PIP,p99p100Share_pip_disposable_perCapita
Chile,2017.0,Disposable income,national,income,0.095763741,PIP,p99p100Share_pip_disposable_perCapita
Chile,2020.0,Disposable income,national,income,0.08872442,PIP,p99p100Share_pip_disposable_perCapita
China,1981.0,Disposable income,national,income,0.0324298933332646,PIP,p99p100Share_pip_disposable_perCapita
China,1984.0,Disposable income,national,income,0.0356700355385526,PIP,p99p100Share_pip_disposable_perCapita
China,1987.0,Disposable income,national,income,0.0392041403426833,PIP,p99p100Share_pip_disposable_perCapita
China,1990.0,Disposable income,national,consumption,0.0567697078936872,PIP,p99p100Share_pip_disposable_perCapita
China,1996.0,Disposable income,national,consumption,0.0581690291312705,PIP,p99p100Share_pip_disposable_perCapita
China,1999.0,Disposable income,national,consumption,0.0646180923303333,PIP,p99p100Share_pip_disposable_perCapita
China,2002.0,Disposable income,national,consumption,0.0745873896804271,PIP,p99p100Share_pip_disposable_perCapita
China,2005.0,Disposable income,national,consumption,0.0718619909896073,PIP,p99p100Share_pip_disposable_perCapita
China,2008.0,Disposable income,national,consumption,0.0775469781886705,PIP,p99p100Share_pip_disposable_perCapita
China,2010.0,Disposable income,national,consumption,0.0822073200921216,PIP,p99p100Share_pip_disposable_perCapita
China,2011.0,Disposable income,national,consumption,0.0784044807059274,PIP,p99p100Share_pip_disposable_perCapita
China,2012.0,Disposable income,national,consumption,0.0760408141069042,PIP,p99p100Share_pip_disposable_perCapita
China,2013.0,Disposable income,national,consumption,0.0678111110400961,PIP,p99p100Share_pip_disposable_perCapita
China,2014.0,Disposable income,national,consumption,0.0641026681080039,PIP,p99p100Share_pip_disposable_perCapita
China,2015.0,Disposable income,national,consumption,0.0635682250135809,PIP,p99p100Share_pip_disposable_perCapita
China,2016.0,Disposable income,national,consumption,0.0626050912717936,PIP,p99p100Share_pip_disposable_perCapita
China,2017.0,Disposable income,national,consumption,0.0653624672741883,PIP,p99p100Share_pip_disposable_perCapita
China,2018.0,Disposable income,national,consumption,0.0623165403463338,PIP,p99p100Share_pip_disposable_perCapita
China,2019.0,Disposable income,national,consumption,0.0640401528491591,PIP,p99p100Share_pip_disposable_perCapita
China,1981.0,Disposable income,rural,income,0.029991627,PIP,p99p100Share_pip_disposable_perCapita
China,1984.0,Disposable income,rural,income,0.036623242,PIP,p99p100Share_pip_disposable_perCapita
China,1987.0,Disposable income,rural,income,0.040307618,PIP,p99p100Share_pip_disposable_perCapita
China,1990.0,Disposable income,rural,consumption,0.069486472,PIP,p99p100Share_pip_disposable_perCapita
China,1993.0,Disposable income,rural,consumption,0.099884708,PIP,p99p100Share_pip_disposable_perCapita
China,1996.0,Disposable income,rural,consumption,0.061711332,PIP,p99p100Share_pip_disposable_perCapita
China,1999.0,Disposable income,rural,consumption,0.068290139,PIP,p99p100Share_pip_disposable_perCapita
China,2002.0,Disposable income,rural,consumption,0.079001734,PIP,p99p100Share_pip_disposable_perCapita
China,2005.0,Disposable income,rural,consumption,0.064136833,PIP,p99p100Share_pip_disposable_perCapita
China,2008.0,Disposable income,rural,consumption,0.079189145,PIP,p99p100Share_pip_disposable_perCapita
China,2010.0,Disposable income,rural,consumption,0.091350094,PIP,p99p100Share_pip_disposable_perCapita
China,2011.0,Disposable income,rural,consumption,0.077142847,PIP,p99p100Share_pip_disposable_perCapita
China,2012.0,Disposable income,rural,consumption,0.079675451,PIP,p99p100Share_pip_disposable_perCapita
China,2013.0,Disposable income,rural,consumption,0.053571208,PIP,p99p100Share_pip_disposable_perCapita
China,2014.0,Disposable income,rural,consumption,0.052167433,PIP,p99p100Share_pip_disposable_perCapita
China,2015.0,Disposable income,rural,consumption,0.050631416,PIP,p99p100Share_pip_disposable_perCapita
China,2016.0,Disposable income,rural,consumption,0.050672478,PIP,p99p100Share_pip_disposable_perCapita
China,2017.0,Disposable income,rural,consumption,0.056770849,PIP,p99p100Share_pip_disposable_perCapita
China,2018.0,Disposable income,rural,consumption,0.053900054,PIP,p99p100Share_pip_disposable_perCapita
China,2019.0,Disposable income,rural,consumption,0.052929084,PIP,p99p100Share_pip_disposable_perCapita
China,1981.0,Disposable income,urban,income,0.022343527,PIP,p99p100Share_pip_disposable_perCapita
China,1984.0,Disposable income,urban,income,0.021460142,PIP,p99p100Share_pip_disposable_perCapita
China,1987.0,Disposable income,urban,income,0.024369416,PIP,p99p100Share_pip_disposable_perCapita
China,1990.0,Disposable income,urban,consumption,0.031031638,PIP,p99p100Share_pip_disposable_perCapita
China,1993.0,Disposable income,urban,consumption,0.039244012,PIP,p99p100Share_pip_disposable_perCapita
China,1996.0,Disposable income,urban,consumption,0.038852537,PIP,p99p100Share_pip_disposable_perCapita
China,1999.0,Disposable income,urban,consumption,0.042919423,PIP,p99p100Share_pip_disposable_perCapita
China,2002.0,Disposable income,urban,consumption,0.052378962,PIP,p99p100Share_pip_disposable_perCapita
China,2005.0,Disposable income,urban,consumption,0.057456265,PIP,p99p100Share_pip_disposable_perCapita
China,2008.0,Disposable income,urban,consumption,0.061495763,PIP,p99p100Share_pip_disposable_perCapita
China,2010.0,Disposable income,urban,consumption,0.063343688,PIP,p99p100Share_pip_disposable_perCapita
China,2011.0,Disposable income,urban,consumption,0.063001636,PIP,p99p100Share_pip_disposable_perCapita
China,2012.0,Disposable income,urban,consumption,0.059443594,PIP,p99p100Share_pip_disposable_perCapita
China,2013.0,Disposable income,urban,consumption,0.056511748,PIP,p99p100Share_pip_disposable_perCapita
China,2014.0,Disposable income,urban,consumption,0.053102199,PIP,p99p100Share_pip_disposable_perCapita
China,2015.0,Disposable income,urban,consumption,0.053495283,PIP,p99p100Share_pip_disposable_perCapita
China,2016.0,Disposable income,urban,consumption,0.051968588,PIP,p99p100Share_pip_disposable_perCapita
China,2017.0,Disposable income,urban,consumption,0.053666979,PIP,p99p100Share_pip_disposable_perCapita
China,2018.0,Disposable income,urban,consumption,0.051179973,PIP,p99p100Share_pip_disposable_perCapita
China,2019.0,Disposable income,urban,consumption,0.053515538,PIP,p99p100Share_pip_disposable_perCapita
Colombia,1992.0,Disposable income,national,income,0.098270903,PIP,p99p100Share_pip_disposable_perCapita
Colombia,1996.0,Disposable income,national,income,0.147647727,PIP,p99p100Share_pip_disposable_perCapita
Colombia,1999.0,Disposable income,national,income,0.150809605,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2000.0,Disposable income,national,income,0.155007549,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2001.0,Disposable income,national,income,0.142777128,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2002.0,Disposable income,national,income,0.140437818,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2003.0,Disposable income,national,income,0.116779192,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2004.0,Disposable income,national,income,0.132152291,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2005.0,Disposable income,national,income,0.123735879,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2008.0,Disposable income,national,income,0.124931463,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2009.0,Disposable income,national,income,0.123608425,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2010.0,Disposable income,national,income,0.126070626,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2011.0,Disposable income,national,income,0.121947102,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2012.0,Disposable income,national,income,0.115564662,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2013.0,Disposable income,national,income,0.117436683,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2014.0,Disposable income,national,income,0.117020499,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2015.0,Disposable income,national,income,0.111260317,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2016.0,Disposable income,national,income,0.1118726,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2017.0,Disposable income,national,income,0.106626026,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2018.0,Disposable income,national,income,0.110150914,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2019.0,Disposable income,national,income,0.109731608,PIP,p99p100Share_pip_disposable_perCapita
Colombia,2020.0,Disposable income,national,income,0.119489589,PIP,p99p100Share_pip_disposable_perCapita
Colombia,1980.0,Disposable income,urban,income,0.193639982,PIP,p99p100Share_pip_disposable_perCapita
Colombia,1988.0,Disposable income,urban,income,0.125044079,PIP,p99p100Share_pip_disposable_perCapita
Colombia,1989.0,Disposable income,urban,income,0.142586005,PIP,p99p100Share_pip_disposable_perCapita
Colombia,1991.0,Disposable income,urban,income,0.110014694,PIP,p99p100Share_pip_disposable_perCapita
Comoros,2004.0,Disposable income,national,consumption,0.169593048,PIP,p99p100Share_pip_disposable_perCapita
Comoros,2014.0,Disposable income,national,consumption,0.070375905,PIP,p99p100Share_pip_disposable_perCapita
Congo,2005.0,Disposable income,national,consumption,0.095442662,PIP,p99p100Share_pip_disposable_perCapita
Congo,2011.0,Disposable income,national,consumption,0.10764127,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1981.0,Disposable income,national,income,0.060144968,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1986.0,Disposable income,national,income,0.029243451,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1989.0,Disposable income,national,income,0.076042519,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1990.0,Disposable income,national,income,0.072547432,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1991.0,Disposable income,national,income,0.08393077,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1992.0,Disposable income,national,income,0.08242407,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1993.0,Disposable income,national,income,0.074582843,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1994.0,Disposable income,national,income,0.084564633,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1995.0,Disposable income,national,income,0.078635816,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1996.0,Disposable income,national,income,0.07319827,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1997.0,Disposable income,national,income,0.07689807,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1998.0,Disposable income,national,income,0.074754232,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,1999.0,Disposable income,national,income,0.078517037,PIP,p99p100Share_pip_disposable_perCapita
Costa Rica,2000.0,Disposable income,national,income,0.081994336,PIP,p99p100Share_pip_disposable_perCapita
