country,year,pip_reporting_level,pip_welfare,indicator_code,value,indicator_name,welfare,unit_resource_sharing
Brazil,2017,national,income,headcount_ratio_50_median,23.09425394255664,Share below 50% median,Disposable income,"Household, per capita"
Brazil,2018,national,income,headcount_ratio_50_median,23.53937824168911,Share below 50% median,Disposable income,"Household, per capita"
Brazil,2019,national,income,headcount_ratio_50_median,24.066689553843933,Share below 50% median,Disposable income,"Household, per capita"
Brazil,2020,national,income,headcount_ratio_50_median,18.25272401169902,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,1989,national,consumption,headcount_ratio_50_median,4.37314086914062,Share below 50% median,Consumption,"Household, per capita"
Bulgaria,1992,national,income,headcount_ratio_50_median,10.29166788842008,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,1994,national,consumption,headcount_ratio_50_median,4.763687744140619,Share below 50% median,Consumption,"Household, per capita"
Bulgaria,1995,national,consumption,headcount_ratio_50_median,9.67908902691511,Share below 50% median,Consumption,"Household, per capita"
Bulgaria,1997,national,consumption,headcount_ratio_50_median,3.97649169921874,Share below 50% median,Consumption,"Household, per capita"
Bulgaria,2001,national,consumption,headcount_ratio_50_median,13.5809089690307,Share below 50% median,Consumption,"Household, per capita"
Bulgaria,2003,national,consumption,headcount_ratio_50_median,8.48432910713359,Share below 50% median,Consumption,"Household, per capita"
Bulgaria,2006,national,income,headcount_ratio_50_median,15.84602694761155,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2007,national,consumption,headcount_ratio_50_median,9.28594830909354,Share below 50% median,Consumption,"Household, per capita"
Bulgaria,2007,national,income,headcount_ratio_50_median,13.217294616645662,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2008,national,income,headcount_ratio_50_median,12.615392639529722,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2009,national,income,headcount_ratio_50_median,13.85270930470416,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2010,national,income,headcount_ratio_50_median,15.073210032503187,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2011,national,income,headcount_ratio_50_median,14.123977260107653,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2012,national,income,headcount_ratio_50_median,14.85537161216007,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2013,national,income,headcount_ratio_50_median,15.967322468178672,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2014,national,income,headcount_ratio_50_median,14.83233583805571,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2015,national,income,headcount_ratio_50_median,16.32505212424607,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2016,national,income,headcount_ratio_50_median,15.71725128322761,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2017,national,income,headcount_ratio_50_median,15.254921842711818,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2018,national,income,headcount_ratio_50_median,14.06805877441104,Share below 50% median,Disposable income,"Household, per capita"
Bulgaria,2019,national,income,headcount_ratio_50_median,15.125840632674532,Share below 50% median,Disposable income,"Household, per capita"
Burkina Faso,1994,national,consumption,headcount_ratio_50_median,11.26835328311797,Share below 50% median,Consumption,"Household, per capita"
Burkina Faso,1998,national,consumption,headcount_ratio_50_median,13.60444401910825,Share below 50% median,Consumption,"Household, per capita"
Burkina Faso,2003,national,consumption,headcount_ratio_50_median,14.167811328296958,Share below 50% median,Consumption,"Household, per capita"
Burkina Faso,2009,national,consumption,headcount_ratio_50_median,11.626163495798,Share below 50% median,Consumption,"Household, per capita"
Burkina Faso,2014,national,consumption,headcount_ratio_50_median,5.3628811348183705,Share below 50% median,Consumption,"Household, per capita"
Burkina Faso,2018,national,consumption,headcount_ratio_50_median,12.38060854185186,Share below 50% median,Consumption,"Household, per capita"
Burundi,1992,national,consumption,headcount_ratio_50_median,9.92012695312499,Share below 50% median,Consumption,"Household, per capita"
Burundi,1998,national,consumption,headcount_ratio_50_median,17.4033140914643,Share below 50% median,Consumption,"Household, per capita"
Burundi,2006,national,consumption,headcount_ratio_50_median,2.90595170766949,Share below 50% median,Consumption,"Household, per capita"
Burundi,2013,national,consumption,headcount_ratio_50_median,11.19457412448782,Share below 50% median,Consumption,"Household, per capita"
Cameroon,1996,national,consumption,headcount_ratio_50_median,11.10488271670266,Share below 50% median,Consumption,"Household, per capita"
Cameroon,2001,national,consumption,headcount_ratio_50_median,13.2260712693734,Share below 50% median,Consumption,"Household, per capita"
Cameroon,2007,national,consumption,headcount_ratio_50_median,15.75597138912418,Share below 50% median,Consumption,"Household, per capita"
Cameroon,2014,national,consumption,headcount_ratio_50_median,21.731722777103272,Share below 50% median,Consumption,"Household, per capita"
Canada,1971,national,income,headcount_ratio_50_median,16.24162731117078,Share below 50% median,Disposable income,"Household, per capita"
Canada,1975,national,income,headcount_ratio_50_median,13.24908507641654,Share below 50% median,Disposable income,"Household, per capita"
Canada,1981,national,income,headcount_ratio_50_median,12.24685789196102,Share below 50% median,Disposable income,"Household, per capita"
Canada,1987,national,income,headcount_ratio_50_median,11.49831927978466,Share below 50% median,Disposable income,"Household, per capita"
Canada,1991,national,income,headcount_ratio_50_median,11.24847834412231,Share below 50% median,Disposable income,"Household, per capita"
Canada,1994,national,income,headcount_ratio_50_median,11.74549209011123,Share below 50% median,Disposable income,"Household, per capita"
Canada,1997,national,income,headcount_ratio_50_median,12.99989107107887,Share below 50% median,Disposable income,"Household, per capita"
Canada,1998,national,income,headcount_ratio_50_median,13.249361520280258,Share below 50% median,Disposable income,"Household, per capita"
Canada,2000,national,income,headcount_ratio_50_median,13.49544583191171,Share below 50% median,Disposable income,"Household, per capita"
Canada,2004,national,income,headcount_ratio_50_median,13.74993653660522,Share below 50% median,Disposable income,"Household, per capita"
Canada,2007,national,income,headcount_ratio_50_median,12.49116726514724,Share below 50% median,Disposable income,"Household, per capita"
Canada,2010,national,income,headcount_ratio_50_median,13.248761413089513,Share below 50% median,Disposable income,"Household, per capita"
Canada,2012,national,income,headcount_ratio_50_median,14.24796493695496,Share below 50% median,Disposable income,"Household, per capita"
Canada,2013,national,income,headcount_ratio_50_median,14.74820920853526,Share below 50% median,Disposable income,"Household, per capita"
Canada,2014,national,income,headcount_ratio_50_median,13.74290858653203,Share below 50% median,Disposable income,"Household, per capita"
Canada,2015,national,income,headcount_ratio_50_median,13.73900253439336,Share below 50% median,Disposable income,"Household, per capita"
Canada,2016,national,income,headcount_ratio_50_median,12.74920214105654,Share below 50% median,Disposable income,"Household, per capita"
Canada,2017,national,income,headcount_ratio_50_median,13.24202470398782,Share below 50% median,Disposable income,"Household, per capita"
Cape Verde,2001,national,consumption,headcount_ratio_50_median,19.35150110370586,Share below 50% median,Consumption,"Household, per capita"
Cape Verde,2007,national,consumption,headcount_ratio_50_median,17.17310851515071,Share below 50% median,Consumption,"Household, per capita"
Cape Verde,2015,national,consumption,headcount_ratio_50_median,15.77019547520794,Share below 50% median,Consumption,"Household, per capita"
Central African Republic,1992,national,consumption,headcount_ratio_50_median,29.07310802223727,Share below 50% median,Consumption,"Household, per capita"
Central African Republic,2008,national,consumption,headcount_ratio_50_median,22.20359971969512,Share below 50% median,Consumption,"Household, per capita"
Chad,2003,national,consumption,headcount_ratio_50_median,13.01258603549356,Share below 50% median,Consumption,"Household, per capita"
Chad,2011,national,consumption,headcount_ratio_50_median,20.30261535215085,Share below 50% median,Consumption,"Household, per capita"
Chad,2018,national,consumption,headcount_ratio_50_median,10.81819573261924,Share below 50% median,Consumption,"Household, per capita"
Chile,1987,national,income,headcount_ratio_50_median,20.84847639985307,Share below 50% median,Disposable income,"Household, per capita"
Chile,1990,national,income,headcount_ratio_50_median,20.25410012803537,Share below 50% median,Disposable income,"Household, per capita"
Chile,1992,national,income,headcount_ratio_50_median,18.70554063222898,Share below 50% median,Disposable income,"Household, per capita"
Chile,1994,national,income,headcount_ratio_50_median,20.271696673756733,Share below 50% median,Disposable income,"Household, per capita"
Chile,1996,national,income,headcount_ratio_50_median,19.57533908540472,Share below 50% median,Disposable income,"Household, per capita"
Chile,1998,national,income,headcount_ratio_50_median,20.459108545057088,Share below 50% median,Disposable income,"Household, per capita"
Chile,2000,national,income,headcount_ratio_50_median,19.26116577043556,Share below 50% median,Disposable income,"Household, per capita"
Chile,2003,national,income,headcount_ratio_50_median,19.45946783427943,Share below 50% median,Disposable income,"Household, per capita"
Chile,2006,national,income,headcount_ratio_50_median,16.38585623564962,Share below 50% median,Disposable income,"Household, per capita"
Chile,2009,national,income,headcount_ratio_50_median,14.95996966035667,Share below 50% median,Disposable income,"Household, per capita"
Chile,2011,national,income,headcount_ratio_50_median,14.641178237560789,Share below 50% median,Disposable income,"Household, per capita"
Chile,2013,national,income,headcount_ratio_50_median,13.82758479931234,Share below 50% median,Disposable income,"Household, per capita"
