year,reporting_level,welfare_type,percentile,avg_welfare,pop_share,top1_share_wb,quantile,country
1990,national,income,100,170.1724255,0.010013055,0.146008049,1326.15703,Chile
1992,national,income,100,175.8405379,0.010001229,0.141386538,1204.941496,Chile
1994,national,income,100,212.0585459,0.0100026,0.152001763,3494.054027,Chile
1996,national,income,100,193.1166084,0.010007388,0.127910925,1808.131678,Chile
1998,national,income,100,220.8755531,0.010004422,0.136380339,7413.057935,Chile
2000,national,income,100,167.6821434,0.010001345,0.120171077,13234.31654,Chile
2003,national,income,100,165.4581502,0.010017813,0.120618966,2895.910306,Chile
2006,national,income,100,158.5173036,0.010000568,0.102723601,3075.763866,Chile
2009,national,income,100,169.6129686,0.010030552,0.102788659,547.5983053,Chile
2011,national,income,100,165.7782079,0.010001743,0.092918767,1739.139165,Chile
2013,national,income,100,205.3795456,0.010026295,0.095689102,1282.506304,Chile
2015,national,income,100,207.1152021,0.010000584,0.091954225,3947.056444,Chile
2017,national,income,100,239.4762638,0.010003093,0.095763741,3320.293804,Chile
2020,national,income,100,225.0341773,0.010048984,0.08872442,16232.13149,Chile
1981,urban,income,100,5.244041136,0.01,0.022343527,,China
1981,rural,income,100,2.520204995,0.01,0.029991627,,China
1984,urban,income,100,5.772521445,0.01,0.021460142,,China
1984,rural,income,100,4.292457166,0.01,0.036623242,,China
1987,urban,income,100,7.954823602,0.01,0.024369416,,China
1987,rural,income,100,5.742422664,0.01,0.040307618,,China
1990,urban,consumption,100,10.30056791,0.01,0.031031638,,China
1990,rural,consumption,100,9.474714849,0.01,0.069486472,,China
1993,urban,consumption,100,16.22542121,0.01,0.039244012,,China
1993,rural,consumption,100,14.72325345,0.01,0.099884708,,China
1996,urban,consumption,100,18.77747325,0.01,0.038852537,,China
1996,rural,consumption,100,11.8760146,0.01,0.061711332,,China
1999,urban,consumption,100,24.1514769,0.01,0.042919423,,China
1999,rural,consumption,100,13.19744364,0.01,0.068290139,,China
2002,urban,consumption,100,38.3152715,0.01,0.052378962,,China
2002,rural,consumption,100,17.69502522,0.01,0.079001734,,China
2005,urban,consumption,100,52.28037975,0.01,0.057456265,,China
2005,rural,consumption,100,18.39077276,0.01,0.064136833,,China
2008,urban,consumption,100,67.99592499,0.01,0.061495763,,China
2008,rural,consumption,100,26.21477517,0.01,0.079189145,,China
2010,urban,consumption,100,80.9883616,0.01,0.063343688,,China
2010,rural,consumption,100,34.38508337,0.01,0.091350094,,China
2011,urban,consumption,100,84.89699283,0.01,0.063001636,,China
2011,rural,consumption,100,31.3792914,0.01,0.077142847,,China
2012,urban,consumption,100,85.94671821,0.01,0.059443594,,China
2012,rural,consumption,100,35.77598084,0.01,0.079675451,,China
2013,urban,consumption,100,88.12831271,0.01,0.056511748,,China
2013,rural,consumption,100,28.95679452,0.01,0.053571208,,China
2014,urban,consumption,100,87.60341986,0.01,0.053102199,,China
2014,rural,consumption,100,30.85720231,0.01,0.052167433,,China
2015,urban,consumption,100,93.14945811,0.01,0.053495283,,China
2015,rural,consumption,100,32.31496621,0.01,0.050631416,,China
2016,urban,consumption,100,95.61709455,0.01,0.051968588,,China
2016,rural,consumption,100,34.35516278,0.01,0.050672478,,China
2017,urban,consumption,100,102.8246145,0.01,0.053666979,,China
2017,rural,consumption,100,41.09307315,0.01,0.056770849,,China
2018,urban,consumption,100,102.5889422,0.01,0.051179973,,China
2018,rural,consumption,100,42.29196823,0.01,0.053900054,,China
2019,urban,consumption,100,112.2609257,0.01,0.053515538,,China
2019,rural,consumption,100,44.23636705,0.01,0.052929084,,China
2020,urban,consumption,100,122.5510008,0.01,0.062158353,,China
2020,rural,consumption,100,45.49747331,0.01,0.05450015,,China
1985,national,consumption,100,88.20669681,0.010087383,0.099095394,178.5424753,Cote d'Ivoire
1986,national,consumption,100,44.25758941,0.010642312,0.063279307,83.4954219,Cote d'Ivoire
1987,national,consumption,100,47.80970291,0.010038185,0.070548,80.52075296,Cote d'Ivoire
1988,national,consumption,100,32.11442819,0.010338152,0.061764057,41.36762092,Cote d'Ivoire
1992,national,consumption,100,25.99286758,0.010012247,0.060048965,131.6870768,Cote d'Ivoire
1995,national,consumption,100,31.4294259,0.011183013,0.078045907,51.50694644,Cote d'Ivoire
1998,national,consumption,100,24.96584207,0.010018161,0.06392786,74.67033112,Cote d'Ivoire
2002,national,consumption,100,31.79740716,0.010019286,0.076573193,167.2320689,Cote d'Ivoire
2008,national,consumption,100,29.04197065,0.010027187,0.072949997,89.9939071,Cote d'Ivoire
2015,national,consumption,100,28.20008557,0.010085072,0.072372922,120.4530645,Cote d'Ivoire
2018,national,consumption,100,33.23954193,0.010008519,0.058778378,85.30711249,Cote d'Ivoire
1996,national,consumption,100,30.72092398,0.010206231,0.09487081,105.4756858,Cameroon
2001,national,consumption,100,44.48894788,0.010027465,0.095368849,279.6503825,Cameroon
2007,national,consumption,100,34.00502557,0.010003012,0.076962714,165.1693733,Cameroon
2014,national,consumption,100,45.88499028,0.010016715,0.079893102,199.8474384,Cameroon
2004,national,consumption,100,7.017488302,0.010046001,0.070420825,39.80221873,Democratic Republic of Congo
2012,national,consumption,100,14.42055735,0.010002084,0.071239732,74.98942416,Democratic Republic of Congo
2005,national,consumption,100,32.26820135,0.010026716,0.095442662,151.2228352,Congo
2011,national,consumption,100,49.35436007,0.010014001,0.10764127,226.9427976,Congo
1980,urban,income,100,192.9832774,0.01,0.193639982,,Colombia
1988,urban,income,100,129.2609991,0.01,0.125044079,,Colombia
1989,urban,income,100,146.5838944,0.01,0.142586005,,Colombia
1991,urban,income,100,114.9950767,0.01,0.110014694,,Colombia
1992,national,income,100,101.6559294,0.010007637,0.098270903,369.6253959,Colombia
1996,national,income,100,138.5743879,0.010007619,0.147647727,3073.73793,Colombia
1999,national,income,100,135.4734952,0.010000805,0.150809605,852.5876791,Colombia
2000,national,income,100,154.7961853,0.01003236,0.155007549,983.1972195,Colombia
2001,national,income,100,119.0052156,0.010015932,0.142777128,725.7741923,Colombia
2002,national,income,100,147.6812414,0.010014757,0.140437818,1321.784573,Colombia
2003,national,income,100,116.597805,0.010005124,0.116779192,868.1536889,Colombia
2004,national,income,100,139.9073236,0.010006166,0.132152291,699.3962129,Colombia
2005,national,income,100,138.0419621,0.010011216,0.123735879,1779.347309,Colombia
2008,national,income,100,157.8355377,0.010001291,0.124931463,1800.535346,Colombia
2009,national,income,100,157.4640407,0.010004044,0.123608425,1097.933568,Colombia
2010,national,income,100,173.5300731,0.010000415,0.126070626,2790.726062,Colombia
2011,national,income,100,174.1165192,0.01000314,0.121947102,1984.656968,Colombia
2012,national,income,100,167.2964649,0.010003892,0.115564662,2365.718882,Colombia
2013,national,income,100,178.5349767,0.010002234,0.117436683,2142.345498,Colombia
2014,national,income,100,186.2766753,0.010002384,0.117020499,2574.664383,Colombia
2015,national,income,100,173.3916481,0.010003659,0.111260317,1193.430206,Colombia
2016,national,income,100,171.811714,0.010002699,0.1118726,1627.677316,Colombia
2017,national,income,100,162.566975,0.010000316,0.106626026,1367.675662,Colombia
2018,national,income,100,170.7950568,0.010000056,0.110150914,1982.996862,Colombia
2019,national,income,100,170.4847203,0.010003805,0.109731608,1607.861094,Colombia
2020,national,income,100,162.8234721,0.010000035,0.119489589,7462.645578,Colombia
2021,national,income,100,152.8589273,0.010005997,0.108015626,1284.718107,Colombia
2004,national,consumption,100,146.1800634,0.010078586,0.169593048,973.2503876,Comoros
2014,national,consumption,100,45.10779075,0.010022463,0.070375905,152.922705,Comoros
2001,national,consumption,100,93.44280771,0.010019397,0.126586875,763.8829899,Cape Verde
2007,national,consumption,100,81.43920574,0.010243623,0.101032729,401.7186866,Cape Verde
2015,national,consumption,100,64.27302982,0.01001962,0.067764877,149.8842662,Cape Verde
1981,national,income,100,35.72660862,0.01,0.060144968,,Costa Rica
1986,national,income,100,17.99074463,0.01,0.029243451,,Costa Rica
1989,national,income,100,75.15919753,0.010020091,0.076042519,373.9729061,Costa Rica
1990,national,income,100,73.78302056,0.01004732,0.072547432,252.2282624,Costa Rica
1991,national,income,100,78.28289837,0.01004874,0.08393077,559.2475104,Costa Rica
1992,national,income,100,81.7841462,0.010036539,0.08242407,483.6632975,Costa Rica
1993,national,income,100,85.89756702,0.010017873,0.074582843,538.1651229,Costa Rica
1994,national,income,100,109.9096544,0.010027659,0.084564633,456.3992441,Costa Rica
1995,national,income,100,97.61441544,0.010016874,0.078635816,488.1823868,Costa Rica
1996,national,income,100,85.86500975,0.010043586,0.07319827,245.597341,Costa Rica
1997,national,income,100,95.21270472,0.010039681,0.07689807,453.8051649,Costa Rica
1998,national,income,100,104.0576559,0.010035768,0.074754232,316.9063036,Costa Rica
1999,national,income,100,106.7226033,0.010012223,0.078517037,247.6010523,Costa Rica
2000,national,income,100,110.1747253,0.01004336,0.081994336,300.4447928,Costa Rica
2001,national,income,100,182.3221594,0.010003056,0.099145595,577.3945896,Costa Rica
2002,national,income,100,196.3635435,0.010000716,0.105046307,986.54295,Costa Rica
2003,national,income,100,161.1246189,0.010017639,0.088089216,690.210678,Costa Rica
2004,national,income,100,143.4685086,0.010008248,0.083829579,458.3696007,Costa Rica
2005,national,income,100,148.094913,0.010036549,0.083483957,790.7583562,Costa Rica
2006,national,income,100,171.473561,0.01002837,0.09279562,536.4591891,Costa Rica
2007,national,income,100,214.8094902,0.010005004,0.104166363,1217.191483,Costa Rica
2008,national,income,100,196.574373,0.010000766,0.094616492,893.1678095,Costa Rica
2009,national,income,100,215.6069077,0.010005706,0.094987032,853.42604,Costa Rica
2010,national,income,100,209.6049672,0.010036887,0.090753209,738.6054585,Costa Rica
2011,national,income,100,224.9625238,0.010037461,0.09443136,2073.71277,Costa Rica
2012,national,income,100,223.9997901,0.010009095,0.09077453,996.4898847,Costa Rica
2013,national,income,100,227.7278479,0.010054014,0.089937662,1013.472091,Costa Rica
2014,national,income,100,206.0662966,0.010000349,0.082837885,532.4589831,Costa Rica
2015,national,income,100,200.386664,0.010021927,0.080675122,644.9154935,Costa Rica
2016,national,income,100,216.2546911,0.010014459,0.083794017,1111.0485,Costa Rica
2017,national,income,100,222.7827668,0.010016382,0.084986272,1182.972951,Costa Rica
2018,national,income,100,212.7803659,0.010016777,0.083111917,1875.28514,Costa Rica
2019,national,income,100,212.2733669,0.010008752,0.08321649,1019.125322,Costa Rica
2020,national,income,100,175.795794,0.010005074,0.079416051,568.1962785,Costa Rica
2021,national,income,100,221.0651876,0.010042903,0.088157272,1375.427141,Costa Rica
2022,national,income,100,193.9783846,0.010035922,0.079576199,1005.063492,Costa Rica
2004,national,income,100,245.4628398,0.010024783,0.054775552,1234.237982,Cyprus
2005,national,income,100,281.5580745,0.010035024,0.058905351,1041.60282,Cyprus
2006,national,income,100,380.707655,0.010029878,0.072472586,1222.356506,Cyprus
2007,national,income,100,324.0071292,0.010107878,0.06204013,1818.235173,Cyprus
2008,national,income,100,341.8220709,0.010132638,0.066121086,1713.112857,Cyprus
2009,national,income,100,333.1528473,0.010191363,0.065531781,2254.492619,Cyprus
2010,national,income,100,302.975677,0.010068678,0.057968311,2377.271185,Cyprus
2011,national,income,100,352.7815361,0.010095689,0.067991497,1183.422462,Cyprus
2012,national,income,100,365.4125456,0.010062648,0.0743258,2065.957997,Cyprus
2013,national,income,100,435.767461,0.010037496,0.092120008,1203.148079,Cyprus
2014,national,income,100,336.0393414,0.010004142,0.075968129,1225.488253,Cyprus
2015,national,income,100,309.9530316,0.010002383,0.068758424,900.4311626,Cyprus
2016,national,income,100,302.0255513,0.010027482,0.064994896,1176.301829,Cyprus
2017,national,income,100,267.0002741,0.010112562,0.056766494,994.4982217,Cyprus
2018,national,income,100,359.0165308,0.010101905,0.070817704,1213.671849,Cyprus
2019,national,income,100,293.8999739,0.010006007,0.057019681,778.9542271,Cyprus
2020,national,income,100,341.4681065,0.010109561,0.065222039,1307.731949,Cyprus
1992,national,income,100,72.13933721,0.010008084,0.039170852,111.6149223,Czechia
1993,national,income,100,102.0685652,0.01,0.051110478,,Czechia
1996,national,income,100,102.1664389,0.01001969,0.045278948,159.9642861,Czechia
2002,national,income,100,112.9511165,0.010079533,0.045590933,176.0911274,Czechia
2004,national,income,100,132.5093146,0.010082742,0.049712063,792.2029335,Czechia
2005,national,income,100,137.7864356,0.010024949,0.050055878,709.0858836,Czechia
2006,national,income,100,134.5573512,0.01004151,0.046404439,550.0102234,Czechia
2007,national,income,100,141.6200955,0.01003932,0.046377436,528.817989,Czechia
2008,national,income,100,168.7119899,0.010041011,0.053932232,901.23823,Czechia
2009,national,income,100,151.8369449,0.01001143,0.047704042,537.9166578,Czechia
2010,national,income,100,141.1205407,0.010006399,0.044394119,578.8703597,Czechia
2011,national,income,100,140.1854938,0.010051002,0.044343758,679.4678377,Czechia
2012,national,income,100,128.810027,0.010065888,0.041504961,380.4619573,Czechia
2013,national,income,100,145.2130036,0.010018354,0.046262875,845.4445903,Czechia
2014,national,income,100,135.7024335,0.010113254,0.042647107,750.7700269,Czechia
2015,national,income,100,150.4463647,0.010070412,0.045214775,771.7768326,Czechia
2016,national,income,100,151.8576526,0.01001049,0.043744368,543.1699945,Czechia
2017,national,income,100,142.7762948,0.01002973,0.039867335,541.729524,Czechia
2018,national,income,100,147.176726,0.010014775,0.039180686,538.253651,Czechia
2019,national,income,100,145.9311608,0.010085707,0.03738761,288.3444104,Czechia
2020,national,income,100,182.3535935,0.010022832,0.04565065,760.0822482,Czechia
1991,national,income,100,226.5294346,0.010031545,0.044327519,337.2983192,Germany
1992,national,income,100,213.8590611,0.010009107,0.041124783,300.0555378,Germany
1993,national,income,100,208.4826097,0.01013144,0.040508079,300.2821795,Germany
1994,national,income,100,207.1430997,0.010281695,0.041709338,299.940896,Germany
1995,national,income,100,213.5845186,0.01004728,0.041621571,315.8303777,Germany
1996,national,income,100,202.0470044,0.010033608,0.038916683,285.7374188,Germany
1997,national,income,100,198.8933868,0.010156193,0.039271875,279.931981,Germany
1998,national,income,100,207.9589345,0.010121374,0.039708111,274.9428355,Germany
1999,national,income,100,232.9956623,0.010060105,0.042938305,332.2024421,Germany
2000,national,income,100,237.6113808,0.01007112,0.043133323,360.343038,Germany
2001,national,income,100,261.3850281,0.010021202,0.047170659,403.105164,Germany
2002,national,income,100,261.7903412,0.010020335,0.04644061,396.5513742,Germany
2003,national,income,100,281.425327,0.010171502,0.051059471,514.8394112,Germany
2004,national,income,100,288.0089067,0.010013082,0.050898917,525.5941576,Germany
2005,national,income,100,311.1993452,0.010062705,0.055161502,560.1783017,Germany
2006,national,income,100,299.7539731,0.010020435,0.052511523,498.4998109,Germany
2007,national,income,100,325.9719902,0.010014555,0.056294115,611.7810724,Germany
2008,national,income,100,311.7225977,0.010299503,0.05555097,527.4903186,Germany
