country,year,issue,id,value,value_formatted,description
Algeria,1996,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,1996,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,1996,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,1996,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,1996,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,1996,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,1997,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,1997,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,1997,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,1997,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,1997,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,1997,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,1998,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,1998,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,1998,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,1998,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,1998,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,1998,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,1999,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,1999,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,1999,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,1999,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,1999,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,1999,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2000,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2000,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2000,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2000,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2000,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2000,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2001,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2001,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2001,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2001,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2001,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2001,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2002,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2002,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2002,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2002,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2002,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2002,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2003,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2003,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2003,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2003,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2003,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2003,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2004,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2004,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2004,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2004,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2004,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2004,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2005,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2005,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2005,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2005,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2005,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2005,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2006,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2006,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2006,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2006,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2006,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2006,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2007,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2007,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
Algeria,2007,marriage,13.0,Unrecognized,Unrecognized,Homosexuality is currently illegal.
Algeria,2007,marriage,15.0,Not legal,Not legal,All Homosexual Activity is outlawed.
Algeria,2007,military,16.0,Legal,Legal,No laws criminalizing or restricting service.
Algeria,2007,military,18.0,Illegal,Illegal,All Homosexual Activity is outlawed.
Algeria,2008,homosexuality,31.0,"Male illegal, female legal","Male illegal, female legal",Two months to two years in prison and fine. Not enforced. 
Algeria,2008,homosexuality,37.0,Illegal (imprisonment as punishment),Illegal (imprisonment as punishment),"Article 333 of Algerian law punishes same sex activity with between 2 months and 2 years imprisonment, and a fine of 500 to 2000 Dinars. Article 338 refers to ""outrage to public decency"" consisting of ""an act against nature with an individual of the same sex"", with a steeper penalty of between 6 months and 3 years imprisonment and a fine of between 1,000 and 10,000 Dinars."
