country,year,series_code,indicator_name,source,welfare,resource_sharing,pipreportinglevel,pipwelfare,unit,value
Bangladesh,2005,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,6.267540504339659
Bangladesh,2010,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,6.06225055455516
Bangladesh,2016,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,6.406799370837719
Bangladesh,2022,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,5.78205441613297
Bulgaria,1989,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,2.86926048039657
Bulgaria,1992,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,4.70559790379756
Bulgaria,1994,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.53053831891271
Bulgaria,1995,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,6.271962768658219
Bulgaria,1997,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.124145844554921
Bulgaria,2001,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.85719068142886
Bulgaria,2003,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.85820079474482
Bulgaria,2006,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.012354559081181
Bulgaria,2007,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.95935614810606
Bulgaria,2007,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,5.81276185600341
Bulgaria,2008,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,4.758872204879689
Bulgaria,2009,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,5.5553254179992395
Bulgaria,2010,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.10577099003559
Bulgaria,2011,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,5.661369081234819
Bulgaria,2012,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.00431168606877
Bulgaria,2013,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.03285120879404
Bulgaria,2014,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.51631300366784
Bulgaria,2015,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.950027604714499
Bulgaria,2016,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,9.08149143947595
Bulgaria,2017,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,10.1333592279515
Bulgaria,2018,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,10.0442683253432
Bulgaria,2019,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,7.951407048127369
Bulgaria,2020,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,9.53897842757239
Bulgaria,2021,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.98813516756717
Bosnia and Herzegovina,2001,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,6.8898131857890705
Bosnia and Herzegovina,2004,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.81039390482216
Bosnia and Herzegovina,2007,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.45522107740696
Bosnia and Herzegovina,2011,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.63907196017169
Belarus,1993,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,2.9567625993747098
Belarus,1995,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,3.41880231446205
Belarus,1998,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,5.10287192408349
Belarus,1999,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.3831293797342
Belarus,2000,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.65599536072461
Belarus,2001,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.83845183405494
Belarus,2002,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.95288788139465
Belarus,2003,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.9821312498944597
Belarus,2004,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.4490085629982
Belarus,2005,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.6444621511857997
Belarus,2006,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.9904445766466603
Belarus,2007,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.6869220506254
Belarus,2008,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.21666098586873
Belarus,2009,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.29566622004921
Belarus,2010,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.78031777406038
Belarus,2011,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.8878244399147297
Belarus,2012,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.08959021087145
Belarus,2013,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.464215203834869
Belarus,2014,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,4.43970228091741
Belarus,2015,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.5053828925044703
Belarus,2016,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.6710213382190098
Belarus,2017,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.82660143309303
Belarus,2018,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.93377669145
Belarus,2019,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.64576986636728
Belarus,2020,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,3.70997859838489
Belize,1993,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,27.615395256167503
Belize,1994,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,27.648671156465397
Belize,1995,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,consumption,%,14.1989406111683
Belize,1996,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,19.124706835900803
Belize,1997,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,26.1356858113764
Belize,1998,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,14.3829623639958
Belize,1999,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,11.5374640934609
Bolivia,1990,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,5.96518392184607
Bolivia,1990,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,urban,income,%,5.96518405662427
Bolivia,1992,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,10.6695651278197
Bolivia,1992,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,urban,income,%,10.6695651278197
Bolivia,1997,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,14.4392985354637
Bolivia,1999,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,10.9800127537673
Bolivia,2000,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,14.6299449786679
Bolivia,2001,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,13.344775061783901
Bolivia,2002,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,13.8365194979902
Bolivia,2004,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,13.1197136441478
Bolivia,2005,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,13.590035203467801
Bolivia,2006,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,12.4458177252329
Bolivia,2007,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,11.135237621944501
Bolivia,2008,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,10.1743181922906
Bolivia,2009,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,10.418366376583501
Bolivia,2011,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,7.341836570161429
Bolivia,2012,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,7.38804794150609
Bolivia,2013,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,8.48811469314697
Bolivia,2014,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,10.192825127043701
Bolivia,2015,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,9.6960070200893
Bolivia,2016,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.82542476221881
Bolivia,2017,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.70213089733995
Bolivia,2018,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.274842101024699
Bolivia,2019,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.6408174611282496
Bolivia,2020,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,7.56360014007704
Bolivia,2021,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,6.14994840960365
Brazil,1981,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,12.4765386899822
Brazil,1982,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,12.6867043667279
Brazil,1983,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,13.1596540434781
Brazil,1984,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,12.633945154762399
Brazil,1985,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,9.78556773406582
Brazil,1986,p99p100Share_pip_disposable_perCapita,p99p100Share,PIP,Disposable income or consumption,Per capita,national,income,%,13.5696882775544
