country,series_code,indicator_name,year_1993,value_1993,year_2018,value_2018,pipwelfare_1993,pipwelfare_2018,pipreportinglevel_1993,pipreportinglevel_2018,region,population_1993,population_2018
Latvia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,43.456180572509766,2018,48.17802047729492,,,,,EE & CA,2638889,1935632
Lebanon,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,61.550777435302734,2018,65.14708709716797,,,,,MENA,3818800,5950842
Lesotho,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,74.9034423828125,2018,61.88753890991211,,,,,SS Africa,1885486,2198030
Liberia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,55.51015090942383,2018,54.87788391113281,,,,,SS Africa,2132776,4889396
Libya,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,55.79134750366211,2018,54.30543518066406,,,,,MENA,4544972,6477791
Lithuania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,47.01948928833008,2018,48.81193161010742,,,,,EE & CA,3788532,2876128
Luxembourg,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,48.13257598876953,2018,47.77910614013672,,,,,W. Eur and Offshoots,396705,607920
Macao,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,47.75986099243164,2018,55.54570388793945,,,,,East Asia,380721,650996
Madagascar,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,65.5869369506836,2018,61.37855529785156,,,,,SS Africa,13020110,26846544
Malawi,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,61.006473541259766,2018,61.462379455566406,,,,,SS Africa,10257232,18367886
Malaysia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,58.44442367553711,2018,51.789100646972656,,,,,S & SE Asia,19050074,32399270
Maldives,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,66.56395721435547,2018,50.544010162353516,,,,,S & SE Asia,245852,489773
Mali,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,68.3232192993164,2018,56.134891510009766,,,,,SS Africa,9506515,19934304
Malta,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,41.104103088378906,2018,45.618526458740234,,,,,W. Eur and Offshoots,375257,491590
Mauritania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,70.33834838867188,2018,52.13520431518555,,,,,SS Africa,2237070,4270717
Mauritius,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,56.27717971801758,2018,57.47034454345703,,,,,SS Africa,1133260,1295386
Mexico,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,69.78123474121094,2018,75.6332015991211,,,,,LAC,86648440,124013864
Moldova,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,48.27233123779297,2018,46.48162841796875,,,,,EE & CA,4493699,3141839
Mongolia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,56.47898483276367,2018,55.96875,,,,,East Asia,2270313,3163994
Montenegro,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,41.956390380859375,2018,46.553184509277344,,,,,EE & CA,629560,631459
Morocco,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,59.541831970214844,2018,59.59964370727539,,,,,MENA,25806782,35927516
Mozambique,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,70.90849304199219,2018,72.47563934326172,,,,,SS Africa,14206253,29423882
Myanmar,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,61.85121536254883,2018,54.45093536376953,,,,,S & SE Asia,41788304,52666016
Namibia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,78.1125717163086,2018,73.66168975830078,,,,,SS Africa,1509848,2405682
Nepal,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,54.98044967651367,2018,52.88262939453125,,,,,S & SE Asia,21267356,28506718
Netherlands,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,39.4160270690918,2018,42.99296188354492,,,,,W. Eur and Offshoots,15251088,17286042
New Zealand,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,51.25581741333008,2018,46.179691314697266,,,,,W. Eur and Offshoots,3573739,4838528
Nicaragua,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.57267761230469,2018,65.0727767944336,,,,,LAC,4526690,6572234
Niger,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,58.95804214477539,2018,58.74175262451172,,,,,SS Africa,9193081,22577060
Nigeria,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,60.22260665893555,2018,54.51491928100586,,,,,SS Africa,102775472,198387616
North Korea,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,52.07372283935547,2018,55.14176940917969,,,,,East Asia,21773020,25638152
North Macedonia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,43.520748138427734,2018,44.368961334228516,,,,,EE & CA,1996896,2113497
Norway,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,34.928443908691406,2018,41.553314208984375,,,,,W. Eur and Offshoots,4312138,5312321
Oman,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.1078109741211,2018,67.10780334472656,,,,,MENA,2071874,4601160
Pakistan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,53.034793853759766,2018,52.978092193603516,,,,,S & SE Asia,125546624,219731488
Palestine,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,62.0885009765625,2018,61.410133361816406,,,,,MENA,2410651,4805549
Panama,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.57266998291016,2018,65.07276916503906,,,,,LAC,2607502,4165258
Papua New Guinea,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,62.90407180786133,2018,59.021766662597656,,,,,S & SE Asia,4291592,9329233
Paraguay,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.57266998291016,2018,65.0727767944336,,,,,LAC,4386206,6443337
Peru,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,68.1778335571289,2018,69.44293212890625,,,,,LAC,23513888,32203946
Philippines,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,61.81364059448242,2018,57.172088623046875,,,,,S & SE Asia,66083324,108568832
Poland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,37.40431594848633,2018,48.025394439697266,,,,,EE & CA,38319300,38521464
Portugal,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,47.251548767089844,2018,47.77321243286133,,,,,W. Eur and Offshoots,9992104,10289833
Qatar,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,65.82844543457031,2018,66.23641204833984,,,,,MENA,486053,2766743
Romania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,40.127296447753906,2018,49.80320739746094,,,,,EE & CA,22721662,19606778
Russia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,45.943634033203125,2018,54.645294189453125,,,,,EE & CA,148897280,145652288
Rwanda,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,60.56163787841797,2018,63.60809326171875,,,,,SS Africa,7904741,12531810
Sao Tome and Principe,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,51.70484924316406,2018,50.90414810180664,,,,,SS Africa,128195,211358
Saudi Arabia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,66.43568420410156,2018,65.04837036132812,,,,,MENA,17846472,35018132
Senegal,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,64.94192504882812,2018,58.417816162109375,,,,,SS Africa,8196551,15574910
Serbia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,44.41965103149414,2018,49.68971633911133,,,,,EE & CA,7957074,7433825
Seychelles,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,62.747459411621094,2018,62.53550720214844,,,,,SS Africa,73057,103120
Sierra Leone,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,70.05230712890625,2018,57.10726547241211,,,,,SS Africa,4295693,7861287
Singapore,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,45.3659782409668,2018,54.541778564453125,,,,,S & SE Asia,3334134,5814543
Slovakia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,34.78423309326172,2018,38.14890670776367,,,,,EE & CA,5321863,5446746
Slovenia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,36.981449127197266,2018,40.73312759399414,,,,,EE & CA,1991685,2105931
Somalia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,55.77266311645508,2018,55.77266311645508,,,,,SS Africa,6620734,15411101
South Africa,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,58.25761032104492,2018,74.64854431152344,,,,,SS Africa,42525444,57339632
South Korea,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,35.19591522216797,2018,48.35062789916992,,,,,East Asia,44932856,51676900
South Sudan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,62.17498779296875,2018,61.607666015625,,,,,SS Africa,5018174,10395332
Spain,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,46.03832244873047,2018,44.64360046386719,,,,,W. Eur and Offshoots,39420540,46792044
Sri Lanka,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,55.705814361572266,2018,59.125755310058594,,,,,S & SE Asia,17825610,21580712
Sudan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,54.35869598388672,2018,55.37065887451172,,,,,SS Africa,22163254,41999064
Suriname,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.57267761230469,2018,65.0727767944336,,,,,LAC,422384,593729
Sweden,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,33.19089889526367,2018,39.30055236816406,,,,,W. Eur and Offshoots,8683403,10162300
Switzerland,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,38.76261520385742,2018,41.11210250854492,,,,,W. Eur and Offshoots,6936123,8514431
Syria,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,63.58736801147461,2018,65.14219665527344,,,,,MENA,13537067,19333464
Taiwan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,51.15321731567383,2018,60.858882904052734,,,,,East Asia,21125720,23726186
Tajikistan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,49.60994338989258,2018,54.52340316772461,,,,,EE & CA,5717815,9128131
Tanzania,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,55.030487060546875,2018,61.25267791748047,,,,,SS Africa,28469018,58090444
Thailand,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.67961883544922,2018,62.33319091796875,,,,,S & SE Asia,57776080,71127808
Togo,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,60.98290252685547,2018,61.066383361816406,,,,,SS Africa,4078396,8046680
Trinidad and Tobago,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.57267761230469,2018,65.07278442382812,,,,,LAC,1293979,1504707
Tunisia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,59.95903778076172,2018,52.759002685546875,,,,,MENA,8977175,11933040
Turkey,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,64.25543975830078,2018,61.36750411987305,,,,,MENA,57296008,82809304
Turkmenistan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,59.7139778137207,2018,61.258453369140625,,,,,EE & CA,4031701,6065072
Uganda,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,61.17073440551758,2018,62.56465148925781,,,,,SS Africa,19462960,41515400
Ukraine,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,50.91400909423828,2018,42.63803482055664,,,,,EE & CA,51778420,44446952
United Arab Emirates,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,65.68021392822266,2018,59.44057846069336,,,,,MENA,2223289,9140172
United Kingdom,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,47.26604080200195,2018,46.85636901855469,,,,,W. Eur and Offshoots,57647464,66432996
United States,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,52.10872268676758,2018,58.364383697509766,,,,,W. Eur and Offshoots,258779760,332140032
Uruguay,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,60.37610626220703,2018,54.998416900634766,,,,,LAC,3171749,3427044
Uzbekistan,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,61.06439208984375,2018,56.9814453125,,,,,EE & CA,22085922,32449578
Venezuela,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,67.57266998291016,2018,65.0727767944336,,,,,LAC,21172098,29825652
Vietnam,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,57.91763687133789,2018,56.1584358215332,,,,,S & SE Asia,71176408,94914328
Yemen,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,66.2422866821289,2018,68.257080078125,,,,,MENA,14988045,30790514
Zambia,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,68.00393676757812,2018,72.22169494628906,,,,,SS Africa,8270921,17835898
Zimbabwe,gini_widExtrapolated_pretaxNational_perAdult,gini,1993,62.4443473815918,2018,66.05171203613281,,,,,SS Africa,10794921,15052191
Albania,gini_wid_pretaxNational_perAdult,gini,1996,46.76299285888672,2018,47.71903610229492,,,,,EE & CA,3300715,2877019
Algeria,gini_wid_pretaxNational_perAdult,gini,1993,56.52923583984375,2022,48.798553466796875,,,,,MENA,27354326,41927008
Angola,gini_wid_pretaxNational_perAdult,gini,1995,68.24657440185547,2018,68.55968475341797,,,,,SS Africa,13038277,31273538
Armenia,gini_wid_pretaxNational_perAdult,gini,1996,58.84222412109375,2018,53.98642349243164,,,,,EE & CA,3457344,2836563
Australia,gini_wid_pretaxNational_perAdult,gini,1993,45.11117172241211,2018,47.978050231933594,,,,,W. Eur and Offshoots,17631514,24979228
Azerbaijan,gini_wid_pretaxNational_perAdult,gini,1995,55.56126403808594,2022,55.56126403808594,,,,,EE & CA,7740112,10152524
Bahrain,gini_wid_pretaxNational_perAdult,gini,1995,65.06373596191406,2015,66.28176879882812,,,,,MENA,573762,1487346
Bangladesh,gini_wid_pretaxNational_perAdult,gini,1991,49.25115203857422,2016,52.98373794555664,,,,,S & SE Asia,113418760,163683952
Belarus,gini_wid_pretaxNational_perAdult,gini,1993,38.858882904052734,2018,42.885826110839844,,,,,EE & CA,10480485,9695573
Belgium,gini_wid_pretaxNational_perAdult,gini,1993,44.237060546875,2017,43.43203353881836,,,,,W. Eur and Offshoots,10043738,11448598
Bosnia and Herzegovina,gini_wid_pretaxNational_perAdult,gini,1990,38.855751037597656,2015,48.30551528930664,,,,,EE & CA,3942985,3400132
Botswana,gini_wid_pretaxNational_perAdult,gini,1993,77.0325927734375,2015,70.0338363647461,,,,,SS Africa,1462267,2451411
Bulgaria,gini_wid_pretaxNational_perAdult,gini,1993,45.19773483276367,2018,55.304229736328125,,,,,EE & CA,8611541,7117424
Burkina Faso,gini_wid_pretaxNational_perAdult,gini,1994,67.32967376708984,2022,65.4575424194336,,,,,SS Africa,9840080,20392730
Burundi,gini_wid_pretaxNational_perAdult,gini,1992,53.97093963623047,2022,58.73683547973633,,,,,SS Africa,5555227,11493476
Cameroon,gini_wid_pretaxNational_perAdult,gini,1996,64.13589477539062,2022,63.769996643066406,,,,,SS Africa,12486776,25076752
Canada,gini_wid_pretaxNational_perAdult,gini,1993,46.964412689208984,2018,48.4473991394043,,,,,W. Eur and Offshoots,28668168,37035260
Central African Republic,gini_wid_pretaxNational_perAdult,gini,1992,75.44278717041016,2022,73.32042694091797,,,,,SS Africa,3089148,5094795
China,gini_wid_pretaxNational_perAdult,gini,1993,47.75985336303711,2016,55.37135696411133,,,,,East Asia,1195855616,1417069440
Comoros,gini_wid_pretaxNational_perAdult,gini,1995,73.9120101928711,2022,62.144100189208984,,,,,SS Africa,463325,776322
Cote d'Ivoire,gini_wid_pretaxNational_perAdult,gini,1993,56.39061737060547,2015,60.120697021484375,,,,,SS Africa,13316449,25493990
Croatia,gini_wid_pretaxNational_perAdult,gini,1989,42.00775146484375,2018,46.60787582397461,,,,,EE & CA,4792409,4160488
Cyprus,gini_wid_pretaxNational_perAdult,gini,1990,49.33867645263672,2017,46.67582321166992,,,,,EE & CA,825993,1218834
Czechia,gini_wid_pretaxNational_perAdult,gini,1992,34.39767837524414,2018,37.063201904296875,,,,,EE & CA,10318915,10534598
Denmark,gini_wid_pretaxNational_perAdult,gini,1993,34.05763626098633,2017,43.84457015991211,,,,,W. Eur and Offshoots,5193776,5766689
Egypt,gini_wid_pretaxNational_perAdult,gini,1993,54.36928939819336,2017,58.078575134277344,,,,,MENA,61382204,103740768
Estonia,gini_wid_pretaxNational_perAdult,gini,1988,36.35968017578125,2018,48.16743087768555,,,,,EE & CA,1504446,1322146
Eswatini,gini_wid_pretaxNational_perAdult,gini,1994,75.7526626586914,2016,70.4675521850586,,,,,SS Africa,953454,1160430
Ethiopia,gini_wid_pretaxNational_perAdult,gini,1995,66.50482177734375,2015,55.43134307861328,,,,,SS Africa,53791672,111129440
Finland,gini_wid_pretaxNational_perAdult,gini,1993,33.85969924926758,2017,43.583030700683594,,,,,W. Eur and Offshoots,5066609,5515465
France,gini_wid_pretaxNational_perAdult,gini,1993,44.81520080566406,2018,45.759124755859375,,,,,W. Eur and Offshoots,57053728,64277812
Gambia,gini_wid_pretaxNational_perAdult,gini,1992,65.84716796875,2015,56.42502212524414,,,,,SS Africa,1168317,2444916
Georgia,gini_wid_pretaxNational_perAdult,gini,1997,58.80243682861328,2018,59.224273681640625,,,,,EE & CA,5127512,3772323
Germany,gini_wid_pretaxNational_perAdult,gini,1993,44.089107513427734,2017,49.1874885559082,,,,,W. Eur and Offshoots,80573496,82896696
Ghana,gini_wid_pretaxNational_perAdult,gini,1991,57.937042236328125,2016,60.78388214111328,,,,,SS Africa,16643639,30870648
Greece,gini_wid_pretaxNational_perAdult,gini,1993,47.82297897338867,2017,46.547515869140625,,,,,W. Eur and Offshoots,10563442,10633275
