stateabb	ccode	year	milex	milper	irst	pec	tpop	upop	cinc	version
"CUB"	40	1958	-9	19	20	5496	6763	1568	.0017592	2021
"CUB"	40	1959	-9	19	29	5298	6901	1599	.0017135	2021
"CUB"	40	1960	175000	46	37	4748	7029	1609	.0018325	2021
"CUB"	40	1961	175000	270	46	4431	7134	1620	.0037443	2021
"CUB"	40	1962	200000	270	54	5378	7254	1630	.0036522	2021
"CUB"	40	1963	200000	80	63	5412	7415	1641	.0019923	2021
"CUB"	40	1964	200000	110	52	5023	7612	1651	.0021614	2021
"CUB"	40	1965	140000	110	36	5189	7809	1661	.0021013	2021
"CUB"	40	1966	230000	110	67	5347	7985	1672	.0020863	2021
"CUB"	40	1967	170000	110	120	5544	8139	1710	.0019963	2021
"CUB"	40	1968	213000	110	120	10742	8284	1747	.002098	2021
"CUB"	40	1969	186000	140	119	11264	8421	1785	.0022413	2021
"CUB"	40	1970	228000	140	140	13767	8546	1822	.002271	2021
"CUB"	40	1971	290000	140	111	12499	8678	1855	.002252	2021
"CUB"	40	1972	267000	140	187	12042	8041	1889	.0021614	2021
"CUB"	40	1973	270000	140	221	13596	9011	1922	.0021846	2021
"CUB"	40	1974	282000	140	250	14384	9162	1956	.0021379	2021
"CUB"	40	1975	326000	120	298	15473	9299	1989	.0020484	2021
"CUB"	40	1976	-9	125	250	15497	9430	2216	.0023364	2021
"CUB"	40	1977	770000	200	330	16463	9547	2444	.0027822	2021
"CUB"	40	1978	1031579	210	324	15953	9644	2671	.0028752	2021
"CUB"	40	1979	1136486	210	313	16619	9720	2898	.0028785	2021
"CUB"	40	1980	1126388	220	292	15706	9724	3126	.0028998	2021
"CUB"	40	1981	1272515	225	317	16370	9724	3353	.0029505	2021
"CUB"	40	1982	1330000	230	290	17217	9801	3395	.0029672	2021
"CUB"	40	1983	1338001	250	352	16987	9897	3428	.0030726	2021
"CUB"	40	1984	1357214	297	325	17243	9994	3492	.0032744	2021
"CUB"	40	1985	1350000	297	401	17039	10098	3597	.0032882	2021
"CUB"	40	1986	1480000	297	412	17434	10199	3659	.0032609	2021
"CUB"	40	1987	1660000	297	402	18249	10301	3802	.0032813	2021
"CUB"	40	1988	2240000	297	321	19915	10412	3944	.0033445	2021
"CUB"	40	1989	1830000	297	314	19914	10523	4007	.0033451	2021
"CUB"	40	1990	1691000	297	270	18878	10624	4070	.0032478	2021
"CUB"	40	1991	1160000	297	270	16155	10744	4134	.0032983	2021
"CUB"	40	1992	-9	175	200	11917	10831	4168	.0027062	2021
"CUB"	40	1993	-9	175	100	9733	10904	4202	.0026515	2021
"CUB"	40	1994	356	140	131	9711	10950	4314	.0019768	2021
"CUB"	40	1995	700000	70	207	9037	10980	4426	.0016136	2021
"CUB"	40	1996	715000	70	231	10289	11019	4270	.001596	2021
"CUB"	40	1997	720000	55	342	9291	11059	4384	.0014867	2021
"CUB"	40	1998	765000	55	283	8930	11116	4400	.001478	2021
"CUB"	40	1999	750000	50	303	10114	11160	4424	.0014308	2021
"CUB"	40	2000	735000	58	336	12406	11201	4448	.001494	2021
"CUB"	40	2001	735000	46	270	12925	11157	4471	.0014002	2021
"CUB"	40	2002	1152000	46	268	12989	11212	2925	.0013881	2021
"CUB"	40	2003	1208000	46	210	13820	11246	2927	.0013489	2021
"CUB"	40	2004	1320000	48	192	12731	11273	2927	.0013322	2021
"CUB"	40	2005	1444000	49	245	12063	11292	2927	.0013511	2021
"CUB"	40	2006	1668000	49	257	11986	11301	2928	.0013569	2021
"CUB"	40	2007	2148000	49	268	12375	11302	2928	.00139	2021
"CUB"	40	2008	2296000	49	279	16377	11296	2929	.0013958	2021
"CUB"	40	2009	19060000	49	267	17071	11289	2929	.0032793	2021
"CUB"	40	2010	-9	49	278	16275	11282	2930	.0012998	2021
"CUB"	40	2011	96000	49	282	16316	11276	2930	.0010868	2021
"CUB"	40	2012	-9	49	277	16460	11271	2931	.0012746	2021
"CUB"	40	2013	-9	49	322	16137	11412	2850	.0012535	2021
"CUB"	40	2014	-9	49	256	16322	11440	2852	.0012357	2021
"CUB"	40	2015	-9	49	284	16123	11461	2859	.0012347	2021
"CUB"	40	2016	-9	49	244	14483	11476	2866	.0012124	2021
"HAI"	41	1859	-9	30	0	0	465	0	.0021029	2021
"HAI"	41	1860	-9	16	0	0	476	0	.0008372	2021
"HAI"	41	1861	-9	4	0	0	487	0	.0002979	2021
"HAI"	41	1862	-9	4	0	0	499	0	.0002964	2021
"HAI"	41	1863	163	4	0	0	511	0	.0003472	2021
"HAI"	41	1864	-9	4	0	0	524	0	.0002752	2021
"HAI"	41	1865	-9	4	0	0	537	0	.0002885	2021
"HAI"	41	1866	-9	4	0	0	550	0	.000328	2021
"HAI"	41	1867	-9	4	0	0	564	0	.0003295	2021
"HAI"	41	1868	-9	4	0	0	578	0	.0003382	2021
"HAI"	41	1869	-9	4	0	0	592	0	.0003456	2021
"HAI"	41	1870	-9	4	0	0	607	0	.000351	2021
"HAI"	41	1871	-9	4	0	0	622	0	.0003015	2021
"HAI"	41	1872	-9	4	0	0	637	0	.0003498	2021
"HAI"	41	1873	-9	4	0	0	653	0	.0003481	2021
"HAI"	41	1874	-9	4	0	0	669	0	.0003567	2021
"HAI"	41	1875	-9	4	0	0	686	0	.0003549	2021
"HAI"	41	1876	166	4	0	0	703	0	.0004402	2021
"HAI"	41	1877	166	4	0	0	720	0	.0004251	2021
"HAI"	41	1878	-9	7	0	0	738	0	.0004562	2021
"HAI"	41	1879	-9	7	0	0	756	0	.0004978	2021
"HAI"	41	1880	-9	7	0	0	775	0	.0004981	2021
"HAI"	41	1881	208	7	0	0	794	0	.0006048	2021
"HAI"	41	1882	242	7	0	0	814	0	.0006321	2021
"HAI"	41	1883	244	7	0	0	834	0	.0006626	2021
"HAI"	41	1884	-9	5	0	0	855	0	.000419	2021
"HAI"	41	1885	219	7	0	0	876	0	.0006197	2021
"HAI"	41	1886	219	7	0	0	898	0	.0006224	2021
"HAI"	41	1887	-9	7	0	0	920	0	.0005038	2021
"HAI"	41	1888	-9	7	0	0	943	0	.0004972	2021
"HAI"	41	1889	-9	5	0	0	966	0	.000412	2021
"HAI"	41	1890	-9	5	0	0	990	0	.0004133	2021
"HAI"	41	1891	267	5	0	0	1014	0	.0005583	2021
"HAI"	41	1892	331	5	0	0	1039	0	.0006087	2021
"HAI"	41	1893	331	5	0	0	1065	0	.0006017	2021
"HAI"	41	1894	-9	5	0	0	1092	0	.0004168	2021
"HAI"	41	1895	-9	7	0	0	1119	0	.0004944	2021
"HAI"	41	1896	374	5	0	0	1146	0	.0006226	2021
"HAI"	41	1897	265	7	0	0	1175	0	.0005775	2021
"HAI"	41	1898	349	7	0	0	1204	0	.0005881	2021
"HAI"	41	1899	279	7	0	0	1233	0	.000559	2021
"HAI"	41	1900	275	7	0	0	1250	0	.0005157	2021
"HAI"	41	1901	281	7	0	0	1290	0	.0005264	2021
"HAI"	41	1902	281	7	0	0	1340	0	.0005341	2021
"HAI"	41	1903	277	7	0	0	1380	0	.0005426	2021
"HAI"	41	1904	282	7	0	0	1430	0	.0005347	2021
"HAI"	41	1905	305	7	0	0	1470	0	.0004773	2021
"HAI"	41	1906	383	7	0	0	1510	0	.0005689	2021
"HAI"	41	1907	325	7	0	0	1560	0	.0005653	2021
"HAI"	41	1908	-9	7	0	0	1560	0	.0004959	2021
"HAI"	41	1909	-9	12	0	0	1640	0	.0006573	2021
"HAI"	41	1910	-9	12	0	0	1730	0	.0006695	2021
"HAI"	41	1911	-9	12	0	0	1770	0	.0006687	2021
"HAI"	41	1912	630	12	0	0	1820	100	.0009554	2021
"HAI"	41	1913	695	12	0	0	1860	101	.0009061	2021
"HAI"	41	1914	533	6	0	0	1910	102	.0005795	2021
"HAI"	41	1915	789	6	0	0	1950	104	.0004731	2021
"HAI"	41	1934	1340	3	0	0	1990	114	.0004289	2021
"HAI"	41	1935	1360	3	0	0	2040	115	.0004072	2021
"HAI"	41	1936	1360	3	0	0	2080	116	.0004084	2021
"HAI"	41	1937	1500	3	0	0	2120	118	.0004027	2021
"HAI"	41	1938	1760	3	0	0	2150	119	.0004015	2021
"HAI"	41	1939	1760	3	0	0	2790	120	.000445	2021
"HAI"	41	1940	-9	-9	0	0	2830	120	.000599	2021
"HAI"	41	1941	1509	-9	0	0	2880	121	.0005043	2021
"HAI"	41	1942	1509	5	0	0	2940	122	.0004545	2021
"HAI"	41	1943	-9	5	0	0	2980	124	.0005445	2021
"HAI"	41	1944	-9	5	0	0	3030	125	.0005249	2021
"HAI"	41	1945	-9	5	0	0	3090	127	.0005089	2021
"HAI"	41	1946	1940	5	0	0	3140	128	.0005155	2021
"HAI"	41	1947	2300	4	0	0	3200	129	.0004266	2021
"HAI"	41	1948	2740	3	0	0	3233	131	.0004093	2021
"HAI"	41	1949	3120	3	0	0	3293	133	.0003886	2021
"HAI"	41	1950	3540	3	0	1	3097	134	.000366	2021
"HAI"	41	1951	3960	3	0	2	3149	136	.0003586	2021
"HAI"	41	1952	4580	3	0	2	3200	139	.0003405	2021
"HAI"	41	1953	5260	4	0	2	3251	143	.0003472	2021
"HAI"	41	1954	5140	4	0	3	3302	149	.0003419	2021
"HAI"	41	1955	5180	5	0	3	3354	160	.0003433	2021
"HAI"	41	1956	5440	5	0	3	3407	172	.0003448	2021
"HAI"	41	1957	5940	4	0	4	3460	184	.0003381	2021
"HAI"	41	1958	7000	4	0	6	3514	198	.0003409	2021
"HAI"	41	1959	6880	6	0	7	3568	218	.0003608	2021
"HAI"	41	1960	6560	6	0	7	3804	240	.000364	2021
"HAI"	41	1961	6340	5	0	10	3872	255	.0003556	2021
"HAI"	41	1962	6320	5	0	12	3940	269	.0003506	2021
"HAI"	41	1963	6700	16	0	12	4008	284	.0004364	2021
"HAI"	41	1964	7760	15	0	12	4075	298	.0004262	2021
"HAI"	41	1965	7360	15	0	12	4143	313	.000431	2021
"HAI"	41	1966	7080	10	0	12	4219	328	.0003834	2021
"HAI"	41	1967	7160	13	0	13	4294	342	.0004018	2021
"HAI"	41	1968	7160	12	0	67	4370	357	.0003933	2021
"HAI"	41	1969	7160	12	0	65	4445	371	.0003915	2021
"HAI"	41	1970	7160	12	0	483	4520	386	.000397	2021
"HAI"	41	1971	7320	12	0	1937	4600	458	.0004408	2021
"HAI"	41	1972	7280	12	0	2007	4680	462	.0004348	2021
"HAI"	41	1973	7980	12	0	2035	4760	466	.0004291	2021
"HAI"	41	1974	8460	6	0	2148	4840	470	.0003855	2021
"HAI"	41	1975	10180	6	0	2224	4920	474	.0003834	2021
"HAI"	41	1976	11160	6	0	2298	5007	478	.0003799	2021
"HAI"	41	1977	12280	7	0	2371	5093	481	.0003844	2021
"HAI"	41	1978	13000	7	0	2461	5180	485	.0003815	2021
"HAI"	41	1979	13600	7	0	2522	5266	489	.000378	2021
"HAI"	41	1980	15000	7	0	2653	5353	493	.0003783	2021
"HAI"	41	1981	24000	8	0	2198	5455	485	.0003747	2021
"HAI"	41	1982	26000	8	0	2274	5558	477	.0003728	2021
"HAI"	41	1983	28000	8	0	2325	5660	469	.0003696	2021
"HAI"	41	1984	30000	6	0	2338	5762	461	.0003512	2021
"HAI"	41	1985	30540	6	0	2366	5865	565	.0003648	2021
"HAI"	41	1986	-9	8	0	1719	5989	670	.000448	2021
"HAI"	41	1987	42000	8	0	1746	6113	774	.0003932	2021
"HAI"	41	1988	35000	8	0	1790	6238	878	.0004034	2021
"HAI"	41	1989	45000	9	0	1782	6362	983	.000426	2021
"HAI"	41	1990	16900	8	0	1819	6486	1086	.0004199	2021
"HAI"	41	1991	29400	8	0	1853	6625	1140	.0004404	2021
"HAI"	41	1992	55000	8	0	1963	6764	1193	.0004553	2021
"HAI"	41	1993	-9	8	0	1928	6903	1247	.0005302	2021
"HAI"	41	1994	-9	0	0	1968	7041	1300	.0004622	2021
"HAI"	41	1995	59000	0	0	2019	7180	1354	.0003968	2021
"HAI"	41	1996	102000	0	0	2322	7336	1517	.0004175	2021
"HAI"	41	1997	46000	0	0	2319	7492	1569	.0004047	2021
"HAI"	41	1998	49000	0	0	2367	7952	1622	.0004155	2021
"HAI"	41	1999	50000	0	0	2350	8087	1677	.0004143	2021
"HAI"	41	2000	43000	-9	0	2235	8222	1777	.0004973	2021
"HAI"	41	2001	40000	3	0	2243	8132	1883	.0004394	2021
"HAI"	41	2002	32000	-9	0	2511	8860	1871	.0005588	2021
"HAI"	41	2003	22000	-9	0	2425	8996	1967	.0005601	2021
"HAI"	41	2004	-9	-9	0	2398	9130	2067	.0007008	2021
"HAI"	41	2005	-9	0	0	3954	9261	2171	.0005837	2021
"HAI"	41	2006	-9	0	0	4077	9389	2280	.00059	2021
"HAI"	41	2007	-9	-9	0	4187	9514	2395	.0007458	2021
"HAI"	41	2008	-9	3	0	4253	9638	2516	.0006318	2021
"HAI"	41	2009	-9	0	0	4418	9765	2643	.0006107	2021
"HAI"	41	2010	-9	0	0	4511	9896	2141	.0005506	2021
"HAI"	41	2011	-9	0	0	4680	10033	2197	.0005505	2021
"HAI"	41	2012	-9	0	0	4876	10174	2255	.0005514	2021
"HAI"	41	2013	-9	0	0	4873	10432	2315	.0005484	2021
"HAI"	41	2014	-9	0	0	4743	10572	2376	.0005475	2021
"HAI"	41	2015	-9	0	0	4850	10711	2439	.0005487	2021
"HAI"	41	2016	7000	0	0	4923	10847	2503	.0004589	2021
"DOM"	42	1894	-9	1	0	0	504	0	.0001393	2021
"DOM"	42	1895	-9	1	0	0	523	0	.0001412	2021
"DOM"	42	1896	-9	1	0	0	540	0	.000144	2021
"DOM"	42	1897	-9	1	0	0	556	0	.0001444	2021
"DOM"	42	1898	-9	1	0	0	571	0	.0001429	2021
"DOM"	42	1899	-9	1	0	0	585	0	.0001467	2021
"DOM"	42	1900	-9	1	0	0	600	0	.0001458	2021
"DOM"	42	1901	-9	1	0	0	610	0	.0001465	2021
"DOM"	42	1902	-9	1	0	0	630	0	.0001475	2021
"DOM"	42	1903	87	1	0	0	640	0	.0001669	2021
"DOM"	42	1904	48	1	0	0	660	0	.0001468	2021
"DOM"	42	1905	74	1	0	0	670	0	.0001451	2021
"DOM"	42	1906	-9	1	0	0	680	0	.0001528	2021
"DOM"	42	1907	-9	1	0	0	700	0	.000156	2021
"DOM"	42	1908	121	1	0	0	710	0	.0001807	2021
"DOM"	42	1909	146	1	0	0	730	0	.0001885	2021
"DOM"	42	1910	106	1	0	0	740	0	.0001722	2021
"DOM"	42	1911	-9	1	0	0	750	0	.0001563	2021
"DOM"	42	1912	-9	1	0	0	770	0	.0001596	2021
"DOM"	42	1913	237	1	0	0	780	0	.0001983	2021
"DOM"	42	1914	-9	1	0	0	800	0	.0001596	2021
"DOM"	42	1915	-9	1	0	0	810	0	.0001386	2021
"DOM"	42	1916	-9	1	0	0	820	0	.0001398	2021
"DOM"	42	1924	1081	2	0	0	1011	0	.0002323	2021
"DOM"	42	1925	964	2	0	0	1050	0	.0002228	2021
"DOM"	42	1926	860	2	0	0	1090	0	.0002221	2021
"DOM"	42	1927	1500	3	0	0	1130	0	.0002699	2021
"DOM"	42	1928	1600	2	0	0	1170	0	.0002449	2021
"DOM"	42	1929	1500	2	0	0	1210	0	.0002428	2021
"DOM"	42	1930	1100	2	0	0	1260	0	.0002331	2021
"DOM"	42	1931	1100	2	0	0	1300	0	.0002369	2021
"DOM"	42	1932	1100	2	0	0	1350	0	.0002487	2021
"DOM"	42	1933	1100	2	0	0	1390	0	.000245	2021
"DOM"	42	1934	1200	3	0	0	1440	0	.0002629	2021
"DOM"	42	1935	1000	3	0	0	1480	0	.0002408	2021
"DOM"	42	1936	1800	3	0	0	1520	0	.0002571	2021
"DOM"	42	1937	2000	3	0	0	1560	0	.0002543	2021
"DOM"	42	1938	1900	3	0	0	1600	0	.0002525	2021
"DOM"	42	1939	1900	2	0	0	1630	0	.0002156	2021
"DOM"	42	1940	-9	3	0	0	1760	107	.0003542	2021
"DOM"	42	1941	-9	3	0	0	1800	117	.0003749	2021
"DOM"	42	1942	2113	4	0	0	1840	128	.000331	2021
"DOM"	42	1943	2355	4	0	0	1890	139	.0003409	2021
"DOM"	42	1944	3141	4	0	0	1930	152	.0003378	2021
"DOM"	42	1945	3574	4	0	4	1980	166	.0003382	2021
"DOM"	42	1946	3856	7	0	5	2030	169	.0004509	2021
"DOM"	42	1947	5500	10	0	6	2080	172	.0004416	2021
"DOM"	42	1948	-9	15	0	7	2130	175	.0005684	2021
"DOM"	42	1949	-9	15	0	9	2190	178	.0005328	2021
"DOM"	42	1950	17649	15	0	10	2240	182	.000497	2021
"DOM"	42	1951	-9	15	0	12	2310	195	.0005092	2021
"DOM"	42	1952	-9	16	0	14	2297	208	.0004895	2021
"DOM"	42	1953	25178	16	0	21	2379	223	.0004563	2021
"DOM"	42	1954	22369	16	0	23	2464	239	.000454	2021
"DOM"	42	1955	30372	9	0	24	2554	256	.0004113	2021
"DOM"	42	1956	-9	9	0	29	2644	275	.0004385	2021
"DOM"	42	1957	-9	18	0	32	2740	295	.0005362	2021
"DOM"	42	1958	34500	18	0	35	2839	311	.0005074	2021
"DOM"	42	1959	42600	18	0	39	2941	328	.0005215	2021
"DOM"	42	1960	33400	18	0	43	3231	346	.000511	2021
"DOM"	42	1961	31600	19	0	46	3341	367	.0005211	2021
"DOM"	42	1962	33100	19	0	54	3453	401	.000517	2021
"DOM"	42	1963	34000	20	0	56	3569	439	.0005261	2021
"DOM"	42	1964	37000	19	0	65	3687	481	.0005269	2021
"DOM"	42	1965	35000	17	0	62	3806	526	.0005245	2021
"DOM"	42	1966	32400	19	0	77	3926	576	.0005316	2021
"DOM"	42	1967	31200	19	0	86	4049	630	.0005349	2021
"DOM"	42	1968	32500	18	0	667	4173	690	.0005495	2021
"DOM"	42	1969	31000	17	0	868	4222	757	.0005521	2021
"DOM"	42	1970	31600	17	0	1123	4062	828	.00055	2021
"DOM"	42	1971	31900	16	0	1234	4182	941	.000567	2021
"DOM"	42	1972	34400	16	0	1349	4305	1055	.0005854	2021
"DOM"	42	1973	36600	16	0	2534	4432	1068	.0006009	2021
"DOM"	42	1974	47600	18	0	2852	4562	1281	.000654	2021
"DOM"	42	1975	57200	18	0	3254	4697	1395	.0006786	2021
"DOM"	42	1976	67400	18	0	3487	4835	1508	.0006979	2021
"DOM"	42	1977	75800	19	0	3573	5303	1621	.0007339	2021
"DOM"	42	1978	87100	19	0	3703	5431	1734	.0007458	2021
"DOM"	42	1979	158000	19	0	3947	5562	1848	.0007763	2021
"DOM"	42	1980	165000	24	0	3610	5697	1961	.0008108	2021
"DOM"	42	1981	118000	24	0	3698	5836	2074	.0008051	2021
"DOM"	42	1982	128000	25	0	3575	5978	2061	.0007979	2021
"DOM"	42	1983	129000	23	0	4108	6123	2048	.0007804	2021
"DOM"	42	1984	156000	22	0	3911	6269	2035	.0007591	2021
"DOM"	42	1985	50990	22	0	3957	6416	2022	.0007281	2021
"DOM"	42	1986	68690	21	0	4098	6565	2009	.0007139	2021
"DOM"	42	1987	76600	21	0	4471	6716	2055	.0007168	2021
"DOM"	42	1988	60000	20	0	4022	6867	2101	.0006985	2021
"DOM"	42	1989	60620	21	0	4086	7019	2146	.0007104	2021
"DOM"	42	1990	57210	21	37	3316	7170	2194	.0006987	2021
"DOM"	42	1991	34790	21	39	4140	7320	2240	.0007318	2021
"DOM"	42	1992	59000	22	33	4271	7471	2267	.0007499	2021
"DOM"	42	1993	108000	22	35	4695	7620	2329	.000761	2021
"DOM"	42	1994	115000	22	37	4948	7769	2510	.0007733	2021
"DOM"	42	1995	109000	22	40	4829	7915	2692	.000778	2021
"DOM"	42	1996	116000	22	42	5012	8052	2873	.000786	2021
"DOM"	42	1997	119000	22	82	5077	8097	3055	.0007972	2021
"DOM"	42	1998	115000	25	36	5076	8232	3236	.0008224	2021
"DOM"	42	1999	114000	30	43	4709	8364	3417	.00086	2021
"DOM"	42	2000	169000	24	39	4737	8495	3599	.000826	2021
"DOM"	42	2001	156000	24	36	4937	8688	3780	.0008468	2021
"DOM"	42	2002	229000	24	0	5224	8935	2630	.0008094	2021
"DOM"	42	2003	156000	26	0	6805	9071	2697	.0008232	2021
"DOM"	42	2004	128000	25	0	6276	9207	2757	.0008011	2021
"DOM"	42	2005	273000	25	0	6039	9343	2819	.0008201	2021
"DOM"	42	2006	256000	25	0	6532	9479	2882	.0008189	2021
"DOM"	42	2007	271000	25	0	7001	9615	2946	.0008216	2021
"DOM"	42	2008	278000	50	0	6678	9750	3013	.0010174	2021
"DOM"	42	2009	265000	50	0	6035	9884	3080	.0010013	2021
"DOM"	42	2010	231000	50	0	6471	10017	3150	.000991	2021
"DOM"	42	2011	342000	25	0	6269	10148	3221	.0008007	2021
"DOM"	42	2012	363000	25	0	6418	10277	3293	.0008013	2021
"DOM"	42	2013	378000	25	0	6686	10281	3413	.0007988	2021
"DOM"	42	2014	397000	46	0	6911	10406	3491	.0009733	2021
"DOM"	42	2015	446000	46	0	6227	10528	3571	.0009794	2021
"DOM"	42	2016	455000	56	0	6733	10649	3653	.0010734	2021
"JAM"	51	1962	980	2	0	75	1660	123	.0001507	2021
"JAM"	51	1963	4201	1	0	80	1696	120	.0001429	2021
"JAM"	51	1964	4481	1	0	88	1739	118	.0001414	2021
"JAM"	51	1965	4761	1	0	98	1760	115	.0001395	2021
"JAM"	51	1966	5013	1	0	107	1783	112	.0001359	2021
"JAM"	51	1967	5321	1	0	120	1804	110	.0001334	2021
"JAM"	51	1968	5741	1	0	2269	1824	107	.0001849	2021
"JAM"	51	1969	5321	1	0	2840	1844	104	.0001918	2021
"JAM"	51	1970	6441	1	0	2691	1810	104	.0001771	2021
"JAM"	51	1971	7788	4	0	3008	1890	104	.0002031	2021
"JAM"	51	1972	8863	4	0	3019	1930	104	.0001996	2021
"JAM"	51	1973	14520	4	0	3276	1960	104	.000202	2021
"JAM"	51	1974	16939	4	0	2956	1990	104	.0001935	2021
"JAM"	51	1975	21999	1	0	2689	2030	104	.00017	2021
"JAM"	51	1976	29260	1	0	2583	2050	104	.0001663	2021
"JAM"	51	1977	31020	1	0	1988	2074	104	.0001534	2021
"JAM"	51	1978	27419	2	0	2039	2100	104	.0001561	2021
"JAM"	51	1979	25014	1	0	2251	2120	104	.000149	2021
"JAM"	51	1980	23448	2	0	1802	2140	104	.000146	2021
"JAM"	51	1981	36112	2	0	1513	2180	104	.0001436	2021
"JAM"	51	1982	35997	2	0	1716	2190	104	.0001446	2021
"JAM"	51	1983	39014	3	0	2013	2241	131	.0001595	2021
"JAM"	51	1984	26332	2	0	1361	2280	158	.0001424	2021
"JAM"	51	1985	25557	2	0	1690	2311	185	.0001498	2021
"JAM"	51	1986	20620	3	0	1802	2340	187	.0001543	2021
"JAM"	51	1987	25060	3	0	1426	2350	188	.0001471	2021
"JAM"	51	1988	34000	3	0	1625	2360	189	.0001487	2021
"JAM"	51	1989	27680	3	0	1831	2390	191	.0001507	2021
"JAM"	51	1990	32520	3	0	2355	2415	194	.0001555	2021
"JAM"	51	1991	24600	3	0	2162	2366	189	.0001511	2021
"JAM"	51	1992	19360	3	0	2391	2424	198	.0001555	2021
"JAM"	51	1993	27000	3	0	1897	2446	272	.0001583	2021
"JAM"	51	1994	28000	3	0	2142	2473	347	.0001678	2021
"JAM"	51	1995	28000	3	0	2518	2500	421	.0001779	2021
"JAM"	51	1996	28000	3	0	2716	2515	495	.0001841	2021
"JAM"	51	1997	42000	3	0	2865	2554	570	.0001936	2021
"JAM"	51	1998	45000	3	0	2212	2538	644	.0001909	2021
"JAM"	51	1999	51000	3	0	1974	2560	718	.0001926	2021
"JAM"	51	2000	42000	3	0	2766	2583	793	.0002025	2021
"JAM"	51	2001	40000	3	0	2744	2604	867	.0002075	2021
"JAM"	51	2002	56000	3	0	3176	2627	580	.0002002	2021
"JAM"	51	2003	52000	3	0	2801	2647	580	.0001909	2021
"JAM"	51	2004	53000	3	0	2528	2666	581	.0001847	2021
"JAM"	51	2005	56000	3	0	2107	2682	581	.0001788	2021
"JAM"	51	2006	57000	3	0	2875	2696	582	.0001832	2021
"JAM"	51	2007	108000	3	0	2491	2708	583	.0001834	2021
"JAM"	51	2008	96000	3	0	2428	2719	583	.000177	2021
"JAM"	51	2009	62000	3	0	2573	2730	584	.0001721	2021
"JAM"	51	2010	102000	3	0	2374	2741	584	.000171	2021
"JAM"	51	2011	139000	3	0	2532	2755	585	.0001738	2021
"JAM"	51	2012	139000	3	0	2512	2769	586	.0001715	2021
"JAM"	51	2013	129000	3	0	2499	2852	586	.000169	2021
"JAM"	51	2014	120000	3	0	2186	2862	587	.0001636	2021
"JAM"	51	2015	119000	3	0	2586	2872	587	.0001657	2021
"JAM"	51	2016	115000	3	0	2594	2881	588	.0001641	2021
"TRI"	52	1962	0	1	0	22465	900	0	.000916	2021
"TRI"	52	1963	1930	1	0	23364	924	0	.0008992	2021
"TRI"	52	1964	2865	1	0	26246	951	0	.0009597	2021
"TRI"	52	1965	2515	1	0	27924	974	0	.0009596	2021
"TRI"	52	1966	2515	1	0	29432	995	0	.00096	2021
"TRI"	52	1967	2632	1	0	28644	1010	0	.0008935	2021
"TRI"	52	1968	2350	1	0	31408	1021	0	.0008598	2021
"TRI"	52	1969	2850	1	0	31404	1028	0	.0008079	2021
"TRI"	52	1970	3350	1	0	33705	971	0	.0007752	2021
"TRI"	52	1971	3949	1	0	31509	978	0	.0006977	2021
"TRI"	52	1972	4164	1	0	31208	988	0	.000663	2021
"TRI"	52	1973	3726	1	0	30564	997	0	.0006122	2021
"TRI"	52	1974	4627	1	0	28255	1004	0	.000567	2021
"TRI"	52	1975	5991	1	0	19180	1012	0	.0003993	2021
"TRI"	52	1976	6564	1	0	27076	1023	0	.0005157	2021
"TRI"	52	1977	8042	1	0	23912	1035	0	.0004475	2021
"TRI"	52	1978	14900	1	0	21576	1049	0	.0004009	2021
"TRI"	52	1979	21903	1	0	21431	1064	0	.0003878	2021
"TRI"	52	1980	29103	1	0	22604	1082	0	.0004075	2021
"TRI"	52	1981	43009	2	0	17944	1094	0	.0003481	2021
"TRI"	52	1982	68790	2	0	18218	1116	0	.0003581	2021
"TRI"	52	1983	81022	2	0	12392	1139	0	.0002643	2021
"TRI"	52	1984	75020	2	0	12080	1170	0	.0002504	2021
"TRI"	52	1985	73470	2	0	13826	1178	0	.0002696	2021
"TRI"	52	1986	193750	2	0	12417	1195	0	.0002679	2021
"TRI"	52	1987	-9	2	0	12960	1193	0	.0002759	2021
"TRI"	52	1988	-9	2	0	12077	1208	0	.0002536	2021
"TRI"	52	1989	59000	2	0	12939	1206	0	.000231	2021
"TRI"	52	1990	-9	2	371	14755	1215	0	.0003794	2021
"TRI"	52	1991	29000	2	440	16102	1225	0	.0003631	2021
"TRI"	52	1992	74000	2	553	17085	1240	0	.0004147	2021
"TRI"	52	1993	-9	2	519	16315	1247	0	.0004507	2021
"TRI"	52	1994	77000	2	631	16766	1250	0	.0004204	2021
"TRI"	52	1995	72000	2	738	16394	1260	0	.0004294	2021
"TRI"	52	1996	67000	2	695	18293	1264	0	.000435	2021
"TRI"	52	1997	40000	2	736	17932	1307	0	.0004241	2021
"TRI"	52	1998	44000	2	777	22586	1283	0	.0004927	2021
"TRI"	52	1999	40000	2	729	24899	1289	0	.0005002	2021
"TRI"	52	2000	62000	3	741	27125	1295	0	.0005193	2021
"TRI"	52	2001	67000	3	668	28721	1267	0	.0005208	2021
"TRI"	52	2002	28000	3	817	30113	1278	0	.0005394	2021
