stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
CUB,40,1977,770000,200,330,16463,9547,2444,.002782183,2021
CUB,40,1978,1031579,210,324,15953,9644,2671,.0028752054,2021
CUB,40,1979,1136486,210,313,16619,9720,2898,.002878482,2021
CUB,40,1980,1126388,220,292,15706,9724,3126,.0028998344,2021
CUB,40,1981,1272515,225,317,16370,9724,3353,.002950463,2021
CUB,40,1982,1330000,230,290,17217,9801,3395,.0029672489,2021
CUB,40,1983,1338001,250,352,16987,9897,3428,.0030725957,2021
CUB,40,1984,1357214,297,325,17243,9994,3492,.0032743649,2021
CUB,40,1985,1350000,297,401,17039,10098,3597,.0032881666,2021
CUB,40,1986,1480000,297,412,17434,10199,3659,.0032609096,2021
CUB,40,1987,1660000,297,402,18249,10301,3802,.0032813365,2021
CUB,40,1988,2240000,297,321,19915,10412,3944,.0033445279,2021
CUB,40,1989,1830000,297,314,19914,10523,4007,.0033451351,2021
CUB,40,1990,1691000,297,270,18878,10624,4070,.003247815,2021
CUB,40,1991,1160000,297,270,16155,10744,4134,.0032982575,2021
CUB,40,1992,-9,175,200,11917,10831,4168,.0027061875,2021
CUB,40,1993,-9,175,100,9733,10904,4202,.0026514567,2021
CUB,40,1994,356,140,131,9711,10950,4314,.0019767873,2021
CUB,40,1995,700000,70,207,9037,10980,4426,.0016135538,2021
CUB,40,1996,715000,70,231,10289,11019,4270,.0015959943,2021
CUB,40,1997,720000,55,342,9291,11059,4384,.0014866642,2021
CUB,40,1998,765000,55,283,8930,11116,4400,.0014780174,2021
CUB,40,1999,750000,50,303,10114,11160,4424,.0014307521,2021
CUB,40,2000,735000,58,336,12406,11201,4448,.0014939543,2021
CUB,40,2001,735000,46,270,12925,11157,4471,.0014001738,2021
CUB,40,2002,1152000,46,268,12989,11212,2925,.0013880959,2021
CUB,40,2003,1208000,46,210,13820,11246,2927,.0013488694,2021
CUB,40,2004,1320000,48,192,12731,11273,2927,.001332237,2021
CUB,40,2005,1444000,49,245,12063,11292,2927,.0013511496,2021
CUB,40,2006,1668000,49,257,11986,11301,2928,.001356856,2021
CUB,40,2007,2148000,49,268,12375,11302,2928,.0013899988,2021
CUB,40,2008,2296000,49,279,16377,11296,2929,.001395785,2021
CUB,40,2009,19060000,49,267,17071,11289,2929,.0032792885,2021
CUB,40,2010,-9,49,278,16275,11282,2930,.0012997966,2021
CUB,40,2011,96000,49,282,16316,11276,2930,.0010868469,2021
CUB,40,2012,-9,49,277,16460,11271,2931,.0012746116,2021
CUB,40,2013,-9,49,322,16137,11412,2850,.0012535014,2021
CUB,40,2014,-9,49,256,16322,11440,2852,.0012356512,2021
CUB,40,2015,-9,49,284,16123,11461,2859,.0012347371,2021
CUB,40,2016,-9,49,244,14483,11476,2866,.0012124112,2021
HAI,41,1859,-9,30,0,0,465,0,.0021028789,2021
HAI,41,1860,-9,16,0,0,476,0,.00083716417,2021
HAI,41,1861,-9,4,0,0,487,0,.00029791263,2021
HAI,41,1862,-9,4,0,0,499,0,.00029637918,2021
HAI,41,1863,163,4,0,0,511,0,.00034724796,2021
HAI,41,1864,-9,4,0,0,524,0,.00027519919,2021
HAI,41,1865,-9,4,0,0,537,0,.00028847839,2021
HAI,41,1866,-9,4,0,0,550,0,.00032804374,2021
HAI,41,1867,-9,4,0,0,564,0,.00032954529,2021
HAI,41,1868,-9,4,0,0,578,0,.00033817725,2021
HAI,41,1869,-9,4,0,0,592,0,.00034564815,2021
HAI,41,1870,-9,4,0,0,607,0,.00035098981,2021
HAI,41,1871,-9,4,0,0,622,0,.00030153358,2021
HAI,41,1872,-9,4,0,0,637,0,.00034983683,2021
HAI,41,1873,-9,4,0,0,653,0,.00034811618,2021
HAI,41,1874,-9,4,0,0,669,0,.00035673467,2021
HAI,41,1875,-9,4,0,0,686,0,.00035488643,2021
HAI,41,1876,166,4,0,0,703,0,.00044024081,2021
HAI,41,1877,166,4,0,0,720,0,.00042509366,2021
HAI,41,1878,-9,7,0,0,738,0,.0004561698,2021
HAI,41,1879,-9,7,0,0,756,0,.00049779902,2021
HAI,41,1880,-9,7,0,0,775,0,.00049811113,2021
HAI,41,1881,208,7,0,0,794,0,.00060483569,2021
HAI,41,1882,242,7,0,0,814,0,.00063209602,2021
HAI,41,1883,244,7,0,0,834,0,.00066264468,2021
HAI,41,1884,-9,5,0,0,855,0,.0004189639,2021
HAI,41,1885,219,7,0,0,876,0,.00061968568,2021
HAI,41,1886,219,7,0,0,898,0,.00062239071,2021
HAI,41,1887,-9,7,0,0,920,0,.00050378591,2021
HAI,41,1888,-9,7,0,0,943,0,.00049724156,2021
HAI,41,1889,-9,5,0,0,966,0,.00041195899,2021
HAI,41,1890,-9,5,0,0,990,0,.00041329445,2021
HAI,41,1891,267,5,0,0,1014,0,.00055831927,2021
HAI,41,1892,331,5,0,0,1039,0,.00060867192,2021
HAI,41,1893,331,5,0,0,1065,0,.00060170348,2021
HAI,41,1894,-9,5,0,0,1092,0,.00041678385,2021
HAI,41,1895,-9,7,0,0,1119,0,.00049437431,2021
HAI,41,1896,374,5,0,0,1146,0,.00062256888,2021
HAI,41,1897,265,7,0,0,1175,0,.0005775434,2021
HAI,41,1898,349,7,0,0,1204,0,.00058805209,2021
HAI,41,1899,279,7,0,0,1233,0,.00055902981,2021
HAI,41,1900,275,7,0,0,1250,0,.00051574782,2021
HAI,41,1901,281,7,0,0,1290,0,.00052644796,2021
HAI,41,1902,281,7,0,0,1340,0,.00053410407,2021
HAI,41,1903,277,7,0,0,1380,0,.00054256897,2021
HAI,41,1904,282,7,0,0,1430,0,.00053472904,2021
HAI,41,1905,305,7,0,0,1470,0,.00047725154,2021
HAI,41,1906,383,7,0,0,1510,0,.00056885491,2021
HAI,41,1907,325,7,0,0,1560,0,.00056531333,2021
HAI,41,1908,-9,7,0,0,1560,0,.00049589865,2021
HAI,41,1909,-9,12,0,0,1640,0,.00065731158,2021
HAI,41,1910,-9,12,0,0,1730,0,.00066948269,2021
HAI,41,1911,-9,12,0,0,1770,0,.00066874968,2021
HAI,41,1912,630,12,0,0,1820,100,.00095535832,2021
HAI,41,1913,695,12,0,0,1860,101,.00090609805,2021
HAI,41,1914,533,6,0,0,1910,102,.00057953125,2021
HAI,41,1915,789,6,0,0,1950,104,.00047307179,2021
HAI,41,1934,1340,3,0,0,1990,114,.00042887044,2021
HAI,41,1935,1360,3,0,0,2040,115,.00040724876,2021
HAI,41,1936,1360,3,0,0,2080,116,.00040840171,2021
HAI,41,1937,1500,3,0,0,2120,118,.00040274952,2021
HAI,41,1938,1760,3,0,0,2150,119,.00040151944,2021
HAI,41,1939,1760,3,0,0,2790,120,.00044501165,2021
HAI,41,1940,-9,-9,0,0,2830,120,.00059896766,2021
HAI,41,1941,1509,-9,0,0,2880,121,.00050434726,2021
HAI,41,1942,1509,5,0,0,2940,122,.00045446574,2021
HAI,41,1943,-9,5,0,0,2980,124,.00054447091,2021
HAI,41,1944,-9,5,0,0,3030,125,.00052491057,2021
HAI,41,1945,-9,5,0,0,3090,127,.00050887227,2021
HAI,41,1946,1940,5,0,0,3140,128,.00051548996,2021
HAI,41,1947,2300,4,0,0,3200,129,.00042661358,2021
HAI,41,1948,2740,3,0,0,3233,131,.00040925067,2021
HAI,41,1949,3120,3,0,0,3293,133,.00038858774,2021
HAI,41,1950,3540,3,0,1,3097,134,.0003660107,2021
HAI,41,1951,3960,3,0,2,3149,136,.00035863597,2021
HAI,41,1952,4580,3,0,2,3200,139,.00034050207,2021
HAI,41,1953,5260,4,0,2,3251,143,.00034724144,2021
HAI,41,1954,5140,4,0,3,3302,149,.00034194512,2021
HAI,41,1955,5180,5,0,3,3354,160,.00034330034,2021
HAI,41,1956,5440,5,0,3,3407,172,.00034476991,2021
HAI,41,1957,5940,4,0,4,3460,184,.00033805423,2021
HAI,41,1958,7000,4,0,6,3514,198,.0003408604,2021
HAI,41,1959,6880,6,0,7,3568,218,.00036080534,2021
HAI,41,1960,6560,6,0,7,3804,240,.00036403892,2021
HAI,41,1961,6340,5,0,10,3872,255,.00035555428,2021
HAI,41,1962,6320,5,0,12,3940,269,.00035057208,2021
HAI,41,1963,6700,16,0,12,4008,284,.00043640091,2021
HAI,41,1964,7760,15,0,12,4075,298,.00042624783,2021
HAI,41,1965,7360,15,0,12,4143,313,.00043097665,2021
HAI,41,1966,7080,10,0,12,4219,328,.00038339518,2021
HAI,41,1967,7160,13,0,13,4294,342,.00040178266,2021
HAI,41,1968,7160,12,0,67,4370,357,.00039330227,2021
HAI,41,1969,7160,12,0,65,4445,371,.00039147685,2021
HAI,41,1970,7160,12,0,483,4520,386,.00039704319,2021
HAI,41,1971,7320,12,0,1937,4600,458,.00044075257,2021
HAI,41,1972,7280,12,0,2007,4680,462,.00043480058,2021
HAI,41,1973,7980,12,0,2035,4760,466,.0004290964,2021
HAI,41,1974,8460,6,0,2148,4840,470,.00038554519,2021
HAI,41,1975,10180,6,0,2224,4920,474,.0003834409,2021
HAI,41,1976,11160,6,0,2298,5007,478,.00037992923,2021
HAI,41,1977,12280,7,0,2371,5093,481,.00038439871,2021
HAI,41,1978,13000,7,0,2461,5180,485,.00038147927,2021
HAI,41,1979,13600,7,0,2522,5266,489,.00037796635,2021
HAI,41,1980,15000,7,0,2653,5353,493,.0003782979,2021
HAI,41,1981,24000,8,0,2198,5455,485,.00037473853,2021
HAI,41,1982,26000,8,0,2274,5558,477,.00037277458,2021
HAI,41,1983,28000,8,0,2325,5660,469,.00036959708,2021
HAI,41,1984,30000,6,0,2338,5762,461,.00035122334,2021
HAI,41,1985,30540,6,0,2366,5865,565,.00036484742,2021
HAI,41,1986,-9,8,0,1719,5989,670,.00044796668,2021
HAI,41,1987,42000,8,0,1746,6113,774,.00039320166,2021
HAI,41,1988,35000,8,0,1790,6238,878,.00040337109,2021
HAI,41,1989,45000,9,0,1782,6362,983,.00042599588,2021
HAI,41,1990,16900,8,0,1819,6486,1086,.00041991522,2021
HAI,41,1991,29400,8,0,1853,6625,1140,.00044041601,2021
HAI,41,1992,55000,8,0,1963,6764,1193,.00045532381,2021
HAI,41,1993,-9,8,0,1928,6903,1247,.00053024828,2021
HAI,41,1994,-9,0,0,1968,7041,1300,.00046222383,2021
HAI,41,1995,59000,0,0,2019,7180,1354,.00039675998,2021
HAI,41,1996,102000,0,0,2322,7336,1517,.00041746872,2021
HAI,41,1997,46000,0,0,2319,7492,1569,.00040469953,2021
HAI,41,1998,49000,0,0,2367,7952,1622,.00041553934,2021
HAI,41,1999,50000,0,0,2350,8087,1677,.00041434102,2021
HAI,41,2000,43000,-9,0,2235,8222,1777,.00049730152,2021
HAI,41,2001,40000,3,0,2243,8132,1883,.00043940067,2021
HAI,41,2002,32000,-9,0,2511,8860,1871,.00055880449,2021
HAI,41,2003,22000,-9,0,2425,8996,1967,.00056012487,2021
HAI,41,2004,-9,-9,0,2398,9130,2067,.00070081081,2021
HAI,41,2005,-9,0,0,3954,9261,2171,.00058367115,2021
HAI,41,2006,-9,0,0,4077,9389,2280,.00058999623,2021
HAI,41,2007,-9,-9,0,4187,9514,2395,.00074579864,2021
HAI,41,2008,-9,3,0,4253,9638,2516,.0006318274,2021
HAI,41,2009,-9,0,0,4418,9765,2643,.0006107075,2021
HAI,41,2010,-9,0,0,4511,9896,2141,.00055057043,2021
HAI,41,2011,-9,0,0,4680,10033,2197,.00055053987,2021
HAI,41,2012,-9,0,0,4876,10174,2255,.00055144262,2021
HAI,41,2013,-9,0,0,4873,10432,2315,.00054839556,2021
HAI,41,2014,-9,0,0,4743,10572,2376,.00054754183,2021
HAI,41,2015,-9,0,0,4850,10711,2439,.00054865546,2021
HAI,41,2016,7000,0,0,4923,10847,2503,.00045888897,2021
DOM,42,1894,-9,1,0,0,504,0,.00013925751,2021
DOM,42,1895,-9,1,0,0,523,0,.00014120106,2021
DOM,42,1896,-9,1,0,0,540,0,.00014403493,2021
DOM,42,1897,-9,1,0,0,556,0,.00014442988,2021
DOM,42,1898,-9,1,0,0,571,0,.00014286129,2021
DOM,42,1899,-9,1,0,0,585,0,.00014669869,2021
DOM,42,1900,-9,1,0,0,600,0,.00014577607,2021
DOM,42,1901,-9,1,0,0,610,0,.00014648636,2021
DOM,42,1902,-9,1,0,0,630,0,.00014751872,2021
DOM,42,1903,87,1,0,0,640,0,.00016685818,2021
DOM,42,1904,48,1,0,0,660,0,.00014682846,2021
DOM,42,1905,74,1,0,0,670,0,.00014512557,2021
DOM,42,1906,-9,1,0,0,680,0,.00015282595,2021
DOM,42,1907,-9,1,0,0,700,0,.00015600555,2021
DOM,42,1908,121,1,0,0,710,0,.00018067336,2021
DOM,42,1909,146,1,0,0,730,0,.00018850874,2021
DOM,42,1910,106,1,0,0,740,0,.00017222484,2021
DOM,42,1911,-9,1,0,0,750,0,.00015629598,2021
DOM,42,1912,-9,1,0,0,770,0,.00015960126,2021
DOM,42,1913,237,1,0,0,780,0,.00019834809,2021
DOM,42,1914,-9,1,0,0,800,0,.00015960292,2021
DOM,42,1915,-9,1,0,0,810,0,.00013864393,2021
DOM,42,1916,-9,1,0,0,820,0,.00013977151,2021
DOM,42,1924,1081,2,0,0,1011,0,.00023232098,2021
DOM,42,1925,964,2,0,0,1050,0,.00022283793,2021
DOM,42,1926,860,2,0,0,1090,0,.00022206648,2021
DOM,42,1927,1500,3,0,0,1130,0,.0002699114,2021
DOM,42,1928,1600,2,0,0,1170,0,.00024492326,2021
DOM,42,1929,1500,2,0,0,1210,0,.00024280774,2021
DOM,42,1930,1100,2,0,0,1260,0,.00023308759,2021
DOM,42,1931,1100,2,0,0,1300,0,.00023690204,2021
DOM,42,1932,1100,2,0,0,1350,0,.00024870402,2021
DOM,42,1933,1100,2,0,0,1390,0,.00024500038,2021
DOM,42,1934,1200,3,0,0,1440,0,.00026287584,2021
DOM,42,1935,1000,3,0,0,1480,0,.00024083591,2021
DOM,42,1936,1800,3,0,0,1520,0,.00025710024,2021
DOM,42,1937,2000,3,0,0,1560,0,.00025425132,2021
DOM,42,1938,1900,3,0,0,1600,0,.00025246287,2021
DOM,42,1939,1900,2,0,0,1630,0,.00021563195,2021
DOM,42,1940,-9,3,0,0,1760,107,.00035422895,2021
DOM,42,1941,-9,3,0,0,1800,117,.00037491301,2021
DOM,42,1942,2113,4,0,0,1840,128,.00033100927,2021
DOM,42,1943,2355,4,0,0,1890,139,.000340862,2021
DOM,42,1944,3141,4,0,0,1930,152,.00033778496,2021
DOM,42,1945,3574,4,0,4,1980,166,.00033819687,2021
DOM,42,1946,3856,7,0,5,2030,169,.00045093423,2021
DOM,42,1947,5500,10,0,6,2080,172,.0004415673,2021
DOM,42,1948,-9,15,0,7,2130,175,.00056839449,2021
DOM,42,1949,-9,15,0,9,2190,178,.00053280097,2021
DOM,42,1950,17649,15,0,10,2240,182,.00049698335,2021
DOM,42,1951,-9,15,0,12,2310,195,.00050919002,2021
DOM,42,1952,-9,16,0,14,2297,208,.00048953568,2021
DOM,42,1953,25178,16,0,21,2379,223,.00045628005,2021
DOM,42,1954,22369,16,0,23,2464,239,.00045402366,2021
DOM,42,1955,30372,9,0,24,2554,256,.00041130808,2021
DOM,42,1956,-9,9,0,29,2644,275,.00043845444,2021
DOM,42,1957,-9,18,0,32,2740,295,.00053623779,2021
DOM,42,1958,34500,18,0,35,2839,311,.00050735584,2021
DOM,42,1959,42600,18,0,39,2941,328,.00052150746,2021
DOM,42,1960,33400,18,0,43,3231,346,.00051104993,2021
DOM,42,1961,31600,19,0,46,3341,367,.00052105397,2021
DOM,42,1962,33100,19,0,54,3453,401,.00051704631,2021
DOM,42,1963,34000,20,0,56,3569,439,.00052606704,2021
DOM,42,1964,37000,19,0,65,3687,481,.00052689476,2021
DOM,42,1965,35000,17,0,62,3806,526,.00052447309,2021
DOM,42,1966,32400,19,0,77,3926,576,.00053158822,2021
DOM,42,1967,31200,19,0,86,4049,630,.00053491729,2021
DOM,42,1968,32500,18,0,667,4173,690,.00054950884,2021
DOM,42,1969,31000,17,0,868,4222,757,.00055211253,2021
DOM,42,1970,31600,17,0,1123,4062,828,.00055002602,2021
DOM,42,1971,31900,16,0,1234,4182,941,.0005670067,2021
DOM,42,1972,34400,16,0,1349,4305,1055,.00058538612,2021
DOM,42,1973,36600,16,0,2534,4432,1068,.00060086604,2021
DOM,42,1974,47600,18,0,2852,4562,1281,.00065395533,2021
DOM,42,1975,57200,18,0,3254,4697,1395,.00067864673,2021
DOM,42,1976,67400,18,0,3487,4835,1508,.00069791905,2021
DOM,42,1977,75800,19,0,3573,5303,1621,.0007339131,2021
DOM,42,1978,87100,19,0,3703,5431,1734,.00074584573,2021
DOM,42,1979,158000,19,0,3947,5562,1848,.00077633816,2021
DOM,42,1980,165000,24,0,3610,5697,1961,.0008108202,2021
DOM,42,1981,118000,24,0,3698,5836,2074,.00080508419,2021
DOM,42,1982,128000,25,0,3575,5978,2061,.00079793314,2021
DOM,42,1983,129000,23,0,4108,6123,2048,.00078035431,2021
DOM,42,1984,156000,22,0,3911,6269,2035,.00075907964,2021
DOM,42,1985,50990,22,0,3957,6416,2022,.000728101,2021
DOM,42,1986,68690,21,0,4098,6565,2009,.00071394106,2021
DOM,42,1987,76600,21,0,4471,6716,2055,.00071681512,2021
DOM,42,1988,60000,20,0,4022,6867,2101,.00069852063,2021
DOM,42,1989,60620,21,0,4086,7019,2146,.00071040407,2021
DOM,42,1990,57210,21,37,3316,7170,2194,.00069871981,2021
DOM,42,1991,34790,21,39,4140,7320,2240,.0007317657,2021
DOM,42,1992,59000,22,33,4271,7471,2267,.00074988464,2021
DOM,42,1993,108000,22,35,4695,7620,2329,.00076103373,2021
DOM,42,1994,115000,22,37,4948,7769,2510,.00077329518,2021
DOM,42,1995,109000,22,40,4829,7915,2692,.00077803485,2021
DOM,42,1996,116000,22,42,5012,8052,2873,.00078604807,2021
DOM,42,1997,119000,22,82,5077,8097,3055,.00079718372,2021
DOM,42,1998,115000,25,36,5076,8232,3236,.00082244264,2021
DOM,42,1999,114000,30,43,4709,8364,3417,.0008599913,2021
DOM,42,2000,169000,24,39,4737,8495,3599,.00082597323,2021
DOM,42,2001,156000,24,36,4937,8688,3780,.00084684999,2021
DOM,42,2002,229000,24,0,5224,8935,2630,.00080935506,2021
DOM,42,2003,156000,26,0,6805,9071,2697,.00082322262,2021
DOM,42,2004,128000,25,0,6276,9207,2757,.00080108008,2021
DOM,42,2005,273000,25,0,6039,9343,2819,.00082010578,2021
DOM,42,2006,256000,25,0,6532,9479,2882,.00081888522,2021
DOM,42,2007,271000,25,0,7001,9615,2946,.00082163647,2021
DOM,42,2008,278000,50,0,6678,9750,3013,.0010173593,2021
DOM,42,2009,265000,50,0,6035,9884,3080,.0010013258,2021
DOM,42,2010,231000,50,0,6471,10017,3150,.00099095621,2021
DOM,42,2011,342000,25,0,6269,10148,3221,.00080067496,2021
DOM,42,2012,363000,25,0,6418,10277,3293,.00080134079,2021
DOM,42,2013,378000,25,0,6686,10281,3413,.00079879985,2021
DOM,42,2014,397000,46,0,6911,10406,3491,.0009733339,2021
DOM,42,2015,446000,46,0,6227,10528,3571,.00097943773,2021
DOM,42,2016,455000,56,0,6733,10649,3653,.0010733992,2021
JAM,51,1962,980,2,0,75,1660,123,.00015065752,2021
JAM,51,1963,4201,1,0,80,1696,120,.00014286337,2021
JAM,51,1964,4481,1,0,88,1739,118,.00014135716,2021
JAM,51,1965,4761,1,0,98,1760,115,.00013946617,2021
JAM,51,1966,5013,1,0,107,1783,112,.00013586253,2021
JAM,51,1967,5321,1,0,120,1804,110,.00013338559,2021
JAM,51,1968,5741,1,0,2269,1824,107,.00018491576,2021
JAM,51,1969,5321,1,0,2840,1844,104,.00019177323,2021
JAM,51,1970,6441,1,0,2691,1810,104,.00017709493,2021
JAM,51,1971,7788,4,0,3008,1890,104,.00020313136,2021
JAM,51,1972,8863,4,0,3019,1930,104,.00019964608,2021
JAM,51,1973,14520,4,0,3276,1960,104,.00020199227,2021
JAM,51,1974,16939,4,0,2956,1990,104,.00019353376,2021
JAM,51,1975,21999,1,0,2689,2030,104,.000169964,2021
JAM,51,1976,29260,1,0,2583,2050,104,.00016629719,2021
JAM,51,1977,31020,1,0,1988,2074,104,.00015343497,2021
JAM,51,1978,27419,2,0,2039,2100,104,.00015614979,2021
JAM,51,1979,25014,1,0,2251,2120,104,.00014898648,2021
JAM,51,1980,23448,2,0,1802,2140,104,.00014596641,2021
JAM,51,1981,36112,2,0,1513,2180,104,.0001436024,2021
JAM,51,1982,35997,2,0,1716,2190,104,.00014457728,2021
JAM,51,1983,39014,3,0,2013,2241,131,.00015946628,2021
JAM,51,1984,26332,2,0,1361,2280,158,.00014244062,2021
JAM,51,1985,25557,2,0,1690,2311,185,.00014979242,2021
JAM,51,1986,20620,3,0,1802,2340,187,.00015431532,2021
JAM,51,1987,25060,3,0,1426,2350,188,.00014706577,2021
JAM,51,1988,34000,3,0,1625,2360,189,.00014868481,2021
JAM,51,1989,27680,3,0,1831,2390,191,.00015066592,2021
JAM,51,1990,32520,3,0,2355,2415,194,.0001555488,2021
JAM,51,1991,24600,3,0,2162,2366,189,.00015110135,2021
JAM,51,1992,19360,3,0,2391,2424,198,.00015547356,2021
JAM,51,1993,27000,3,0,1897,2446,272,.00015827532,2021
JAM,51,1994,28000,3,0,2142,2473,347,.00016775388,2021
JAM,51,1995,28000,3,0,2518,2500,421,.00017785968,2021
JAM,51,1996,28000,3,0,2716,2515,495,.00018407394,2021
JAM,51,1997,42000,3,0,2865,2554,570,.0001936062,2021
JAM,51,1998,45000,3,0,2212,2538,644,.00019092781,2021
JAM,51,1999,51000,3,0,1974,2560,718,.00019259141,2021
JAM,51,2000,42000,3,0,2766,2583,793,.00020245044,2021
JAM,51,2001,40000,3,0,2744,2604,867,.00020752242,2021
JAM,51,2002,56000,3,0,3176,2627,580,.00020020126,2021
JAM,51,2003,52000,3,0,2801,2647,580,.00019093984,2021
JAM,51,2004,53000,3,0,2528,2666,581,.00018473102,2021
JAM,51,2005,56000,3,0,2107,2682,581,.00017877591,2021
JAM,51,2006,57000,3,0,2875,2696,582,.00018319539,2021
JAM,51,2007,108000,3,0,2491,2708,583,.00018342497,2021
JAM,51,2008,96000,3,0,2428,2719,583,.00017701939,2021
JAM,51,2009,62000,3,0,2573,2730,584,.00017207535,2021
JAM,51,2010,102000,3,0,2374,2741,584,.00017096711,2021
JAM,51,2011,139000,3,0,2532,2755,585,.00017379975,2021
JAM,51,2012,139000,3,0,2512,2769,586,.00017147539,2021
JAM,51,2013,129000,3,0,2499,2852,586,.00016901536,2021
JAM,51,2014,120000,3,0,2186,2862,587,.00016361327,2021
JAM,51,2015,119000,3,0,2586,2872,587,.00016574803,2021
JAM,51,2016,115000,3,0,2594,2881,588,.00016413997,2021
TRI,52,1962,0,1,0,22465,900,0,.00091603666,2021
TRI,52,1963,1930,1,0,23364,924,0,.00089916703,2021
TRI,52,1964,2865,1,0,26246,951,0,.00095971138,2021
TRI,52,1965,2515,1,0,27924,974,0,.00095956592,2021
TRI,52,1966,2515,1,0,29432,995,0,.00096004835,2021
TRI,52,1967,2632,1,0,28644,1010,0,.0008934958,2021
TRI,52,1968,2350,1,0,31408,1021,0,.00085977762,2021
TRI,52,1969,2850,1,0,31404,1028,0,.00080787786,2021
TRI,52,1970,3350,1,0,33705,971,0,.00077523757,2021
TRI,52,1971,3949,1,0,31509,978,0,.00069765392,2021
TRI,52,1972,4164,1,0,31208,988,0,.00066298712,2021
TRI,52,1973,3726,1,0,30564,997,0,.00061223342,2021
TRI,52,1974,4627,1,0,28255,1004,0,.00056702096,2021
TRI,52,1975,5991,1,0,19180,1012,0,.00039928258,2021
TRI,52,1976,6564,1,0,27076,1023,0,.00051570858,2021
TRI,52,1977,8042,1,0,23912,1035,0,.00044754863,2021
TRI,52,1978,14900,1,0,21576,1049,0,.00040086629,2021
TRI,52,1979,21903,1,0,21431,1064,0,.00038779568,2021
TRI,52,1980,29103,1,0,22604,1082,0,.00040751608,2021
TRI,52,1981,43009,2,0,17944,1094,0,.00034805606,2021
TRI,52,1982,68790,2,0,18218,1116,0,.0003580644,2021
TRI,52,1983,81022,2,0,12392,1139,0,.00026425326,2021
TRI,52,1984,75020,2,0,12080,1170,0,.00025037376,2021
TRI,52,1985,73470,2,0,13826,1178,0,.00026964725,2021
TRI,52,1986,193750,2,0,12417,1195,0,.00026793082,2021
TRI,52,1987,-9,2,0,12960,1193,0,.00027585871,2021
