Entity,Year,reporting_level,welfare_type,median_40,median_50,median_60,headcount_40_median,headcount_50_median,headcount_60_median,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_severity_40_median,poverty_severity_50_median,poverty_severity_60_median,watts_40_median,watts_50_median,watts_60_median,headcount_stacked_below_40_median,headcount_stacked_below_50_median,headcount_stacked_below_60_median,headcount_stacked_above_60_median,headcount_ratio_stacked_below_40_median,headcount_ratio_stacked_below_50_median,headcount_ratio_stacked_below_60_median,headcount_ratio_stacked_above_60_median
Argentina,2016,urban,income,8.497577136507097,10.621971420633873,12.746365704760644,5466749.0,8273234.0,10854036.0,13.68721717235358,20.713871916208408,27.17548153335429,4.41792560743931,6.973804995722819,9.78081591205046,14994345.432330098,29586182.061185196,49793821.38588783,2.7428267572427596,3.576132629777569,4.587585796277793,32.27775062445847,33.667315493155044,35.99132413535236,0.0212715247261596,0.0341688025536064,0.0494102867632354,0.0612455863420572,0.099063652809539,0.1420823307864543,5466749.0,2806485.0,2580802.0,29086510.0,13.687216494236207,7.026656570994297,6.461609212853525,72.82451772191597
Argentina,2017,urban,income,9.029366834156018,11.28670854269502,13.544050251234028,5228795.0,7953007.0,10683225.0,12.93914202206137,19.680460085135522,26.43664106155151,4.3264688944450596,6.72627337276802,9.45147184834005,15786540.824208219,30678768.23589383,51730192.619984046,3.0191546664591398,3.857505498975901,4.84218881657777,33.43705845506655,34.177417485211436,35.75140911882387,0.0212035854506452,0.033487995804427,0.048036777144114,0.0597582450596141,0.095616101327859,0.1372694194279425,5228795.0,2724212.0,2730218.0,29727449.0,12.939143257051342,6.74131790031515,6.756180310182404,73.5633585324511
Argentina,2018,urban,income,8.229225035965793,10.286531294957243,12.343837553948692,5563943.0,8271638.0,10957728.0,13.61139474578007,20.23538502732417,26.806520422594687,4.54803273251162,7.041701368419161,9.784188172955071,15298983.886158425,29609196.465449262,49369083.07424952,2.749665819034887,3.5796049664467016,4.505412351378819,33.413423585057934,34.798950820297684,36.4992842111534,0.0224043450693725,0.0352593747313468,0.0502613081304578,0.0645463691238866,0.1020200772718245,0.1444910465419404,5563943.0,2707695.0,2686090.0,29919371.0,13.611393998385257,6.623990122195315,6.571136567201112,73.19347931221832
Argentina,2019,urban,income,7.790167881046991,9.73770985130874,11.685251821570487,5993919.0,8762790.0,11366355.0,14.499227891851548,21.19709992980835,27.495096358030718,4.78210629347058,7.417043357157101,10.25077582766922,15400400.228731697,29857511.837941818,49517735.71511652,2.5693373949050193,3.4073065585209528,4.356518489446839,32.98179749317164,34.99084087069008,37.28219601912975,0.0233350374090285,0.036980791406155,0.0527681195865585,0.0669009674522502,0.1064267592135205,0.1505488507387879,5993919.0,2768871.0,2603565.0,29973216.0,14.499228838151224,6.697870667308085,6.2979971417700495,72.50490335277064
Argentina,2020,urban,income,6.89335410863406,8.616692635792576,10.34003116295109,5991853.0,8862394.0,11829457.0,14.33560856559342,21.2034271148775,28.302174821899463,4.57114472605834,7.2407511567711,10.16583750452247,13170448.591797417,26077696.778177436,43934938.052594885,2.198059363572073,2.9425115581836505,3.7140282983906094,31.886645150275406,34.14896738872703,35.9189275144371,0.0214722227148492,0.035087317460368,0.0510247039779135,0.0607983059168084,0.1000971632017685,0.1447610494760891,5991853.0,2870541.0,2967063.0,29967533.0,14.335608856044418,6.867817515089006,7.098748019893299,71.69782560897328
Armenia,1996,national,income,1.8663838183957835,2.3329797729947295,2.799575727593675,305784.0,530051.0,761278.0,9.65162597656249,16.7302880859375,24.0286328125,2.23997259188617,4.42127469965456,7.08150736524287,132451.85240247447,326793.07442793896,628105.0748516362,0.4331549472911417,0.616531379863332,0.8250666311802471,23.2082459685839,26.42677776292597,29.471131037752578,0.0081397856477742,0.0171632832194237,0.0295242167994841,0.0289877341217732,0.057842697106058,0.0946925555599129,305784.0,224267.0,231227.0,2406935.0,9.65162380180878,7.078659168433435,7.298341367831014,75.97137566192677
Armenia,1999,national,consumption,1.5705261955650474,1.9631577444563093,2.355789293347571,142833.0,288036.0,494162.0,4.62389744151646,9.3244946036268,15.99737029529392,0.89118636526441,2.1060982264028802,3.79332928265905,43234.8979429336,127718.71494200027,276043.6157779071,0.30269544113008623,0.4434123336735695,0.5586095567403141,19.273504764508676,22.58668896708406,23.712203732216274,0.0026671451504666,0.0070328348373673,0.0138174540345234,0.0107304599867045,0.0260790101226465,0.048189180160266,142833.0,145203.0,206126.0,2594858.0,4.623893662067581,4.700617024169477,6.672860648360969,84.00262866540197
Armenia,2001,national,consumption,1.5086805437239312,1.885850679654914,2.2630208155858966,120066.0,282729.0,483823.0,3.93569520158936,9.2677024200717,15.85948680154799,0.70176347019409,1.8072674013042098,3.60843152312383,32298.7381953207,103974.59244266077,249117.66573333755,0.2690081971192569,0.3677535464797059,0.514894219029144,17.830693067417318,19.500671524375406,22.752518027362367,0.0026352317934024,0.0060541763265131,0.0124236040411998,0.0093173057151996,0.0229888894631478,0.0458050662508575,120066.0,162663.0,201094.0,2566863.0,3.935704952918786,5.332013848688459,6.591763295206389,84.14051790318636
Armenia,2002,national,consumption,1.5823090216309013,1.9778862770386265,2.3734635324463516,99264.0,222751.0,431729.0,3.27175954915466,7.3418910457107,14.22980588603631,0.64416537185638,1.54117453875486,3.06786892312043,30924.367105799793,92483.71864747055,220918.20429041088,0.3115365802889244,0.41518879218261895,0.5117057327407029,19.688731848840792,20.99154016095692,21.5594520726966,0.0020505224506722,0.0051471979194543,0.0104958037364883,0.0079151710255883,0.0191886160414784,0.0385012074617916,99264.0,123487.0,208978.0,2602247.0,3.271746381645735,4.070137667535933,6.887925283522348,85.77019066729599
Armenia,2003,national,consumption,1.6670196602448533,2.083774575306067,2.5005294903672803,55864.0,187993.0,402036.0,1.85108153078203,6.2292013311148,13.321547420965048,0.31120678778365,0.9705545689747901,2.40693736660209,15656.695170707575,61035.28919306443,181638.1556725853,0.28026448465393766,0.32466788227787435,0.4517957488199696,16.812308297118232,15.580758404741877,18.068003219334532,0.0008458988908101719,0.0026815077088337,0.0069191003668679,0.0036951028989261,0.0115615263117868,0.0288637216580659,55864.0,132129.0,214043.0,2615902.0,1.8510651974957735,4.378121750678774,7.092359087562435,86.67845396426301
Armenia,2004,national,consumption,1.9320067866319706,2.4150084832899634,2.898010179947956,113890.0,241358.0,432719.0,3.79542584537673,8.04335625087694,14.420513540058929,0.8490266901426201,1.8234579158771702,3.3443402694237996,49221.48814770746,132141.4762872688,290827.26169484574,0.4321844599851388,0.5474915945908932,0.672092655267843,22.369717486270197,22.670379767985164,23.191521545307783,0.0030844928175892,0.006704563781509,0.0124672504469999,0.0109072156115427,0.0235035150035646,0.0432895116494932,113890.0,127468.0,191361.0,2567996.0,3.7954287561464515,4.247920912182597,6.377180105408212,85.57947022626274
Armenia,2005,national,consumption,2.175199614355753,2.7189995179446913,3.26279942153363,81474.0,206024.0,394900.0,2.73287099549783,6.910645671079959,13.246083218126689,0.62392593337923,1.46111835536953,2.81161933673729,40460.59820299189,118438.98358142612,273493.52109959204,0.49660748463303495,0.5748795459821483,0.6925639936682503,22.83043272698075,21.143054354665843,21.226067072879427,0.0021737965411458,0.0050252547932905,0.0099041640128665,0.0078188818494212,0.0183736368785713,0.0356319751104768,81474.0,124550.0,188876.0,2586362.0,2.732869502915208,4.177760961633027,6.335437811235645,86.75393172421612
Armenia,2006,national,consumption,2.3350914387342305,2.918864298417789,3.5026371581013462,85168.0,207144.0,411627.0,2.87896001820131,7.00212153754825,13.91430919370634,0.48965223329825,1.34312371402537,2.82996737479856,33824.702970064995,115977.10984830362,293237.1161347198,0.3971527213280222,0.5598864067909455,0.7123855241145984,17.00801582071255,19.181652504175673,20.338547556000837,0.0013851794452252,0.0040741425802565,0.0090894354662806,0.0058520203040566,0.0162923677650072,0.0348138106364532,85168.0,121976.0,204483.0,2546674.0,2.8789497755637443,4.123177458953635,6.912176955624191,86.08569580985844
Armenia,2007,national,consumption,2.5589913822221835,3.19873922777773,3.8384870733332757,103943.0,241171.0,467794.0,3.5443715725004004,8.223758919847329,15.951417034663981,0.64126809722489,1.6247618991172799,3.35956351898587,48124.19849845755,152413.56244802751,378179.5064081132,0.46298643004779105,0.6319730085625034,0.8084317165421385,18.0925357257648,19.75694058066609,21.06120721777266,0.0019922387281489,0.0052163735636501,0.0111085009148155,0.0078967476971989,0.0200943631868782,0.0418130996733344,103943.0,137228.0,226623.0,2464821.0,3.544379333802766,4.679373187411236,7.727676493504944,84.04857098528106
Armenia,2008,national,consumption,2.6637274194878637,3.3296592743598294,3.995591129231796,60950.0,187023.0,377481.0,2.09622017327567,6.432164852605659,12.98248664716731,0.42617775647834,1.16113851063824,2.5250374550487598,33007.86699745297,112414.08350788588,293349.77909882745,0.5415564724766689,0.601070903086176,0.7771246211036514,20.33077665960244,18.052024353204718,19.44955316919686,0.0014525568254221,0.0036539848911986,0.0080506991864857,0.0053578978606257,0.014335052938806,0.0311886404657809,60950.0,126073.0,190458.0,2530134.0,2.096219753990814,4.3359591967987505,6.550317012396759,87.01750403681368
Armenia,2009,national,consumption,2.382767065317519,2.9784588316468987,3.5741505979762787,54665.0,165856.0,366440.0,1.89276210060337,5.74275752125277,12.68796350881371,0.3287680492504,0.9779148639210999,2.27459024408041,22624.683770026877,84120.9121471406,234794.18892457164,0.41387878478051543,0.5071924569936608,0.6407438841954253,17.369670363702273,17.02868784367973,17.927165255941404,0.0008821800611276261,0.002797363604756,0.006778219351095,0.0038728662771887,0.0116951360843093,0.0274759473772055,54665.0,111191.0,200584.0,2521654.0,1.892770803166379,3.8499785671796003,6.945203307094575,87.31204732255945
Armenia,2010,national,consumption,2.3686696805728853,2.9608371007161067,3.553004520859328,50600.0,174943.0,361561.0,1.7585829659165002,6.08008008235895,12.565913387839132,0.26530951005005,0.92520808888476,2.26604426327951,18081.921416075693,78820.86451393986,231660.18975105436,0.35735022561414415,0.45055169120193356,0.6407222840711646,15.086536909093867,15.217037475414074,18.033252710756468,0.0007373827821649435,0.0024481363826224,0.0064811587219613,0.0031938908878534,0.0109640217304916,0.02715160530948,50600.0,124343.0,186618.0,2515753.0,1.7585845688027097,4.321495672700303,6.485840613850279,87.4340791446467
Armenia,2011,national,consumption,2.472707284960089,3.090884106200112,3.709060927440134,69226.0,187779.0,393140.0,2.4065583006579,6.52797141686997,13.6671304819103,0.39848413404655,1.16947656725317,2.66231837488291,28343.505099221707,103978.6224069851,284049.3309029605,0.40943439024675277,0.5537287045249208,0.7225144500762082,16.55814227333266,17.91489701649367,19.479713712194606,0.0010517489230733,0.0033717400400998,0.0080631595704365,0.0046932523418683,0.0140125273456574,0.032272088700972,69226.0,118553.0,205361.0,2483396.0,2.4065751306432457,4.121380716250378,7.139177121370982,86.33286703173539
Armenia,2012,national,consumption,2.5491759780846466,3.186469972605808,3.82376396712697,57142.0,211677.0,388812.0,1.98118020311953,7.3390900182298004,13.48056262981934,0.35098752050886,1.18058226028551,2.66786785723804,25806.121490034053,108501.89628443574,294229.78604806453,0.4516139002841002,0.5125823603151771,0.7567404968161079,17.716073906495293,16.0862134186691,19.790460481395606,0.0010767009664568,0.003256188219116,0.0080732463917699,0.0042930904231963,0.0141118297061553,0.0323707582296467,57142.0,154535.0,177135.0,2495427.0,1.981181171185883,5.357912433747688,6.141481340485306,86.51942505458112
Armenia,2013,national,consumption,2.638965168884443,3.2987064611055534,3.958447753326664,87609.0,232003.0,438333.0,3.02351894385927,8.00675212424537,15.127479486260519,0.70330285459294,1.6280362239178,3.23708316730401,53779.086635889005,155612.7288561837,371292.48437953345,0.613853446973359,0.6707358476234518,0.8470557415926555,23.261142443681827,20.33329899255893,21.398684392911164,0.0025140729672492,0.0056579174469517,0.011257183911874,0.0089035200870097,0.0205843232752051,0.0409586029571293,87609.0,144394.0,206330.0,2459260.0,3.0235095128957035,4.983239537091648,7.120737798579718,84.87251315143293
Armenia,2014,national,consumption,2.6932288783370177,3.366536097921272,4.039843317505526,111778.0,245238.0,474152.0,3.83801515288993,8.4204743876627,16.280452629438923,0.68779404092866,1.6755812385671,3.3999554295796095,53948.96795944019,164285.8784274341,400026.9171122558,0.4826438830489022,0.6699038420939418,0.8436681003396713,17.920641165370217,19.89890565877449,20.883683698421486,0.0019685704453607,0.0054109691766559,0.0113882457250256,0.0082477484675768,0.020618269209426,0.0423200737033677,111778.0,133460.0,228914.0,2438251.0,3.8379990681234704,4.582470214458645,7.859969928612215,83.71956078880567
Armenia,2015,national,consumption,2.843215700319125,3.5540196253989063,4.264823550478687,123728.0,257888.0,476867.0,4.2291925265887595,8.81501239308574,16.30001509831234,0.7514153221639,1.8652155070913699,3.57933588953136,62502.69103837869,193935.67232565672,446593.4855740694,0.5051620574031641,0.7520151085961996,0.936515811691875,17.76727869596613,21.159565445894035,21.959075225673985,0.0023450653432291,0.0061267929125563,0.0124715479483922,0.0092586007724326,0.0231720537685449,0.0451216370169202,123728.0,134160.0,218979.0,2448692.0,4.229208845215564,4.585790271192616,7.485031065857842,83.69996981773397
Armenia,2016,national,consumption,3.084578937185342,3.855723671481677,4.626868405778013,150983.0,345495.0,596154.0,5.14222392112841,11.76695287189194,20.30396229924728,0.94314734993929,2.38274243034144,4.658382832947909,85418.75408266678,269749.59123933874,632849.0309432152,0.5657508069296993,0.780762648487934,1.061552939245925,18.341265321805743,20.2494451109849,22.94322738723804,0.0027900648134964,0.0076151364025231,0.0159621258629462,0.0114084422253952,0.0292993514482141,0.0582984473724031,150983.0,194512.0,250659.0,2339993.0,5.142215290991902,6.624736431793095,8.537004448346762,79.69604382886824
Armenia,2017,national,consumption,2.7879301817993563,3.4849127272491955,4.181895272699035,87740.0,203171.0,400972.0,2.97949140442448,6.89935495893247,13.616306708707352,0.50767951245597,1.3460988569641401,2.79818699905869,41679.808352889166,138141.14270362252,344591.11012410757,0.47503770632424397,0.679925494798089,0.859389458925081,17.03908187606227,19.510545830362467,20.550238656991112,0.0014116324366624,0.0041510449288529,0.0090906724221609,0.006039450521948,0.0163675013807883,0.0345126288833777,87740.0,115431.0,197801.0,2543817.0,2.9795003988401203,3.9198394180364025,6.716983797480906,86.38367638564257
Armenia,2018,national,consumption,2.7742433978920062,3.467804247365008,4.16136509683801,108123.0,231286.0,411578.0,3.6630349856428697,7.835563372505621,13.94358025803738,0.7118564550156999,1.71236797067191,3.2392464982757696,58292.84294799504,175279.01250356916,397885.45723660226,0.5391345314872418,0.7578453192306026,0.966731597015881,19.43356995629512,21.853751399216005,23.23111706181336,0.0021412128527639,0.0056458701208014,0.0114205691302236,0.0085865875522969,0.0211583936730835,0.0408177125891673,108123.0,123163.0,180292.0,2540163.0,3.663024635291511,4.172554434823381,6.1079884718882855,86.05643245799682
Armenia,2019,national,consumption,2.682210223860719,3.3527627798258983,4.023315335791079,84740.0,214000.0,403801.0,2.86503862884192,7.235273343262411,13.65242000442951,0.44903303108118,1.3076092267505102,2.80587774576073,35622.90521936594,129669.85812921335,333895.8720487498,0.420378867351498,0.6059339164916512,0.8268822317150027,15.672853067661983,18.072674873917443,20.552260081608,0.001154226790005,0.0037814637505656,0.0088153336204614,0.0052500653748437,0.0156517651752311,0.0342449166426917,84740.0,129260.0,189801.0,2553927.0,2.8650369472784516,4.370246351253394,6.41712152030207,86.34759518116608
