Entity,Year,palm_production,palm_kernel_production,palm_area,sunflower_production,sunflower_area,rapeseed_production,rapeseed_area,soybean_production,soybean_area,olive_production,olive_area,coconut_production,coconut_area,groundnut_production,groundnut_area,cottonseed_production,cottonseed_area,sesame_production,sesame_area
Algeria,1986,,,,,100,,36000,,,23337,164630,,,907,600,,100,,
Algeria,1987,,,,,100,,42000,,,17279,161680,,,1019,900,,100,,
Algeria,1988,,,,,100,,38000,,,18810,161150,,,347,900,,100,,
Algeria,1989,,,,,100,,45000,,,11176,161500,,,539,1290,,100,,
Algeria,1990,,,,,105,,35000,,,23786,170170,,,3801,1510,,99,,
Algeria,1991,,,,,122,,30000,,,9703,164520,,,744,1860,,111,,
Algeria,1992,,,,,126,,20000,,,43357,164290,,,10619,2220,,113,,
Algeria,1993,,,,,130,,16000,,,26706,161380,,,10832,3030,,116,,
Algeria,1994,,,,,132,,15000,,,22628,161260,,,11606,2840,,118,,
Algeria,1995,,,,,135,,16000,,,14908,160780,,,15642,2650,,122,,
Algeria,1996,,,,,137,,16000,,,47222,165040,,,9493,2880,,125,,
Algeria,1997,,,,,140,,16000,,,46289,162840,,,6140,2290,,129,,
Algeria,1998,,,,,143,,15000,,,13862,165260,,,1983,3380,,133,,
Algeria,1999,,,,,145,,16000,,,52188,165600,,,1512,4260,,136,,
Algeria,2000,,,,,148,,16000,,,30488,168080,,,1217,4020,,141,,
Algeria,2001,,,,,151,,15000,,,26200,177220,,,7651,4250,,143,,
Algeria,2002,,,,,154,,15000,,,22500,190550,,,20640,3750,,146,,
Algeria,2003,,,,,157,,15000,,,24300,209730,,,19551,3380,,151,,
Algeria,2004,,,,,159,,15000,,,57600,226337,,,19464,4081,,155,,
Algeria,2005,,,,,161,,15000,,,34694,239352,,,23215,2837,,82,,
Algeria,2006,,,,,163,,15000,,,32017,263352,,,17839,2718,,106,,
Algeria,2007,,,,,166,,15000,,,21795,276253,,,19696,2683,,124,,
Algeria,2008,,,,,169,,15075,,,36400,282460,,,22738,2840,,143,,
Algeria,2009,,,,,174,,13085,,,50000,288442,,,22319,2574,,163,,
Algeria,2020,,,,,186,,11585,,,,438828,,,,4709,,303,,
Americas (FAO),1961,65393,80000,61610,,1103559,,329244,,11283269,8483,19310,210189,353509,216946,1372264,1126212,10343529,,330446
Americas (FAO),1962,74184,90000,67612,,1388436,,190217,,11633093,11980,20713,218634,358586,227180,1513121,1199929,10666491,,362338
Americas (FAO),1963,74995,74000,66702,,972371,,248137,,12084725,11948,20839,167209,385364,206640,1441435,1251230,10186574,,374811
Americas (FAO),1964,81208,86000,73070,,946787,,384502,,12990976,14529,19495,188973,387903,170763,1542050,1294732,10220686,,398848
Americas (FAO),1965,89162,101000,82580,,1205693,,652209,,14567325,15792,18987,191304,401355,272124,1688718,1297116,10095702,,428345
Americas (FAO),1966,89119,116000,83615,,1280049,,688754,,15514412,15109,18814,206532,455791,317471,1737313,1237086,8077229,,403933
Americas (FAO),1967,102403,95000,90020,,1536624,,709282,,16988881,16877,19268,179417,503399,287378,1768111,918722,8745991,,458870
Americas (FAO),1968,115925,102000,108619,,1283277,,472563,,17806322,16568,19161,178429,460098,240517,1661008,858310,9786329,,448235
Americas (FAO),1969,104379,135000,89022,,1408275,,872596,,18024812,23520,19520,134566,461979,249993,1637748,1107419,10417680,,464103
Americas (FAO),1970,97164,114000,79067,,1616287,,1700664,,18788329,12956,19741,136251,460938,310156,1672874,966504,10447737,,512553
Americas (FAO),1971,119477,104000,97139,,1730996,,2206392,,19427388,24013,19904,149037,482284,353580,1837938,882807,10636375,,527809
Americas (FAO),1972,122382,121000,94052,,1859016,,1387374,,21267001,11626,21821,142824,478698,338753,1865803,971489,11189768,,454993
Americas (FAO),1973,127638,125000,89228,,1839955,,1311842,,26946571,26777,22590,140751,450913,292291,1683532,1093828,11005728,,475170
Americas (FAO),1974,118170,165000,85258,,1575445,,1310439,,26925219,22185,23890,134529,434876,237695,1538412,1125244,10828391,,485265
Americas (FAO),1975,106915,138000,75351,,1626357,,1880900,,28648602,20518,24683,147437,434772,224130,1528598,1035684,9244367,,439680
Americas (FAO),1976,115457,147000,86013,,1860337,,785681,,27424918,16212,25788,137187,443668,431939,1508846,758482,9400457,,424128
Americas (FAO),1977,136379,158000,90452,,2274977,,1515280,,31991961,14946,26998,140265,452759,385016,1423586,964677,11645291,,429132
Americas (FAO),1978,153227,163000,99252,,3390904,,2869226,,35602929,18638,30817,143449,446853,298348,1556218,1093128,11234769,,465952
Americas (FAO),1979,176150,169000,106514,,4045597,,3469900,,39521667,24985,30710,129477,448436,328668,1531168,1014624,11052667,,450688
Americas (FAO),1980,190495,155000,118535,,3639748,,2166215,,39343083,15350,30518,133291,442274,290837,1403950,1079731,10961928,,449891
Americas (FAO),1981,222245,157000,117782,,3049913,,1445480,,38338348,17760,25941,129437,442459,183529,1301160,954805,10715216,,315681
Americas (FAO),1982,255362,162000,138384,,3804539,,1800820,,39681729,16198,28088,139475,474355,248622,1163450,1109986,8906327,,254616
Americas (FAO),1983,292105,163000,136610,,3281534,,2332630,,37172289,18896,28484,136526,469485,203701,1143544,875590,7143145,,344495
Americas (FAO),1984,338030,171000,152642,,3671189,,3091530,,40664576,13610,28219,116035,461916,211753,1184018,767917,8890378,,297833
Americas (FAO),1985,368172,183000,165707,,3680594,,2816462,,40122144,14529,55889,146630,516773,227946,1207252,980555,9430236,,341736
Americas (FAO),1986,446911,171000,190722,,4021197,,2711008,,37617323,14624,57923,160524,545932,231147,1225139,881110,8117674,,337132
Americas (FAO),1987,475300,166000,197377,,2635658,,2748347,,37670846,11928,56789,161884,568179,221977,1271703,680027,7313106,,338749
Americas (FAO),1988,541058,173000,216080,,3045417,,3759164,,39833035,16444,68952,180505,624408,206779,1221933,1002593,9175284,,323590
Americas (FAO),1989,634417,177000,240499,,3248368,,3039830,,42439410,12604,53954,176484,559039,185918,1165356,982744,7658365,,314410
Americas (FAO),1990,679697,175000,271103,,3762217,,2619020,,41387888,10931,58501,178047,591037,155062,1226633,872832,8471923,,338618
Americas (FAO),1991,744365,174000,320038,,3613751,,3262478,,39744468,23398,69056,161971,655992,207103,1302727,966197,8856812,,325025
Americas (FAO),1992,754066,175000,364268,,3625799,,3180212,,39871390,11840,50296,178661,640551,293128,1137267,956931,7911063,,202412
Americas (FAO),1993,807616,155000,357323,,3285073,,4246586,,40949380,10780,56919,149113,632216,209797,1068387,761834,7110909,,203819
Americas (FAO),1994,908789,154000,386013,,3762726,,5926481,,44188506,11640,57909,177499,634036,174848,1075116,785742,7878570,,179022
Americas (FAO),1995,947410,145000,395633,,4565606,,5479511,,44805608,10163,60768,178803,634258,228946,1055864,895044,9273627,,220194
Americas (FAO),1996,1004812,171000,415439,,4486305,,3628605,,44187906,6892,57473,170808,626284,245680,1088480,850521,7822765,,272875
Americas (FAO),1997,1126090,175000,435592,,4454500,,5151292,,48599986,14427,62043,175137,649897,191162,1181218,779321,7540815,,250231
Americas (FAO),1998,1164798,180000,445140,,5130913,,5905880,,51598969,11048,58131,184712,641067,207601,1296189,809858,6708383,,246135
Americas (FAO),1999,1167117,179000,457719,,5886711,,6049775,,53534794,10557,60671,160078,668110,176364,1250986,637714,7290242,,245535
Americas (FAO),2000,1316889,191000,503507,,4936257,,5532629,,54622335,12759,70267,163091,671148,175648,1093345,667000,6957620,,249260
Americas (FAO),2001,1402705,197000,546045,,3276831,,4437803,,57139975,5607,65314,160580,663310,208007,1135218,731722,7486454,,255466
Americas (FAO),2002,1414037,199000,576289,,3345755,,4190012,,60405452,13337,67279,166543,654763,230512,1042443,616587,6382217,,180970
Americas (FAO),2003,1409410,202000,597365,,3658379,,5175921,,63755887,15220,70413,156347,640144,169256,964623,694050,6180649,,206450
Americas (FAO),2004,1633122,228000,601598,,2858028,,5289042,,70091860,24542,81111,156286,680852,144989,1045203,797913,7395039,,282897
Americas (FAO),2005,1820135,245000,646544,,3380996,,5750994,,70348996,25668,86365,156002,666791,205927,1206414,811291,7897727,,328369
Americas (FAO),2006,1955917,275000,678914,,3235018,,5768843,,72162771,26288,91840,161177,676162,205587,954994,736909,7005178,,301221
Americas (FAO),2007,2070831,283000,704454,,3602287,,6913436,,67574840,25681,97926,179439,682823,175068,1019853,760407,6268745,,267070
Americas (FAO),2008,2237117,303000,730679,,4060930,,6999689,,72954622,33221,103489,182775,689505,189804,1161699,671766,4837604,,255847
Americas (FAO),2009,2311617,307000,797695,,3363238,,6982897,,75073560,29915,99057,182079,659117,206841,983170,576396,4473137,,290186
Americas (FAO),2010,2374063,310000,851795,1617584,2806017,3664035,7582288,23942536,78864232,30606,179183,165762,617156,180137,1021599,703752,5942557,18704,301421
Americas (FAO),2011,2678736,332000,929485,1859305,2737184,4123896,8154193,24921860,79291371,35930,144450,165863,605707,181595,1025214,828691,6326726,18290,313756
Americas (FAO),2012,3052208,368000,968074,1983632,3001201,4488329,9747480,23756806,80414488,47091,189721,172195,584309,210806,1286993,820856,6133907,22988,275140
Americas (FAO),2013,3303376,402000,1071661,1475820,2628808,4231993,9009569,24514768,85673880,46635,143300,166252,592640,250229,1185673,711040,4717670,15493,233400
Americas (FAO),2014,3428936,373000,1197947,1336468,2315755,4544103,9265637,26415144,91608236,56149,186211,164068,533315,229572,1319298,666981,5834703,23937,322542
Americas (FAO),2015,3793129,360000,1333012,1545867,2504317,4811436,9336660,28269024,93428276,68334,183602,166080,525665,276038,1438016,574555,5098531,27655,346169
Americas (FAO),2016,4209135,393000,1322516,1511821,2343032,5545119,9202922,29148414,94597532,59946,156054,172630,520747,293456,1340650,550089,5516380,29724,317263
Americas (FAO),2017,4712446,454000,1492183,1673384,2602594,5551111,10339479,29433604,96552831,85441,216683,177626,499427,287315,1431551,500564,6059982,29131,306788
Americas (FAO),2018,4932263,471000,1575677,1683431,2452542,5523659,10099753,29714732,95338926,68993,187230,182598,486218,299243,1365396,556268,6017384,34057,302598
Americas (FAO),2019,4790782,503000,1626516,1763875,2649142,5653022,9448010,30846568,91250315,70016,202074,179995,473809,308679,1330040,601657,7069397,36637,434696
Americas (FAO),2020,,,1737476,,2482142,,9266834,,95435512,,214334,,473896,,1409774,,5893645,,422369
Angola,1961,40000,5000,22000,,5000,,,,,,,,,1508,33184,410,38654,,6000
Angola,1962,41000,5000,22000,,6000,,,,,,,,,3232,49000,1971,36365,,6000
Angola,1963,36000,2000,21000,,6000,,,,,,,,,3122,51000,1235,36691,,6000
Angola,1964,41000,3000,22000,,7000,,,,,,,,,1998,44000,976,38953,,7000
Angola,1965,32000,3000,18000,,7000,,,,,,,,,2437,47000,2011,41220,,7000
Angola,1966,35000,3000,19000,,8000,,,,,,,,,2826,47000,1370,37934,,7000
Angola,1967,35000,2000,20000,,8000,,,,,,,,,3061,47000,2253,41416,,7000
Angola,1968,38000,2000,20000,,8000,,,,,,,,,3761,47000,4034,46384,,6000
Angola,1969,45000,2000,23000,,9000,,,,,,,,,1608,35000,4701,71562,,6000
Angola,1970,38000,2000,21000,,10000,,,,,,,,,1907,35000,5360,79300,,6000
Angola,1971,38000,3000,21000,,15000,,,,,,,,,3062,40000,4853,91000,,6000
Angola,1972,38000,3000,21000,,15000,,,,,,,,,2336,40000,3271,54000,,6000
Angola,1973,40000,2000,21000,,15000,,,,,,,,,2840,40000,8047,98000,,6000
Angola,1974,40000,1000,21000,,13000,,,,,,,,,2283,40000,10374,97000,,6000
Angola,1975,40000,3000,21000,,13000,,,,,,,,,2318,40000,3161,61000,,6000
Angola,1976,35000,5000,19000,,13000,,,,,,,,,2071,40000,3881,61000,,6000
Angola,1977,30000,6000,18000,,14000,,,,,,,,,2966,40000,3532,61000,,7000
Angola,1978,35000,5000,20000,,14000,,,,,,,,,4098,40000,3881,61000,,7000
Angola,1979,40000,5000,20000,,15000,,,,,,,,,4198,40000,4126,61000,,7000
Angola,1980,40000,5000,20000,,15000,,,,,,,,,4798,40000,220,6000,,7000
Angola,1981,38000,5000,19000,,15000,,,,,,,,,4111,38000,547,12000,,7000
Angola,1982,38000,5000,19000,,14000,,,,,,,,,2735,38000,1246,14000,,7000
Angola,1983,40000,5000,20000,,12000,,,,,,,,,2686,40000,1246,14000,,7000
Angola,1984,38000,5000,19000,,11000,,,,,,,,,2498,38000,1289,14000,,7000
Angola,1985,36000,5000,18000,,11000,,,,,,,,,2521,36000,1289,10000,,7000
Angola,1986,38000,5000,19000,,11000,,,,,,,,,2784,40000,1289,10000,,7000
Angola,1987,40000,5000,20000,,12000,,,,,,,,,2700,36000,1289,10000,,7000
Angola,1988,42000,6000,20000,,11000,,,,,,,,,2047,26000,1289,10000,,7000
Angola,1989,42000,6000,21000,,12000,,,,,,,,,2057,26000,1289,10000,,7000
Angola,1990,40000,7000,21000,,14000,,,,,,,,,2353,28000,1254,10000,,7389
Angola,1991,40000,7000,21500,,15000,,,,,,,,,2332,30000,1255,10000,,6242
Angola,1992,40000,7000,21500,,16000,,,,,,,,,2653,35000,1254,10000,,6326
Angola,1993,40000,7000,21500,,15000,,,,,,,,,2533,32845,1243,10000,,6613
Angola,1994,40000,7000,21500,,16384,,,,,,,,,2835,32800,1226,11000,,7202
Angola,1995,40000,8000,22000,,14969,,,,,,,,,2159,32000,1138,11000,,6500
Angola,1996,48000,8000,22400,,16302,,,,,,,,,2549,33000,1210,11000,,6682
Angola,1997,50000,8000,22000,,14742,,,,,,,,,2263,34000,1257,11000,,6800
Angola,1998,51000,9000,22400,,16102,,,,,,,,,2390,35000,1259,11000,,7000
Angola,1999,49000,8000,22500,,14500,,,,,,,,,1287,37700,852,10000,,6500
Angola,2000,49000,8000,23000,,15000,,,,3000,,,,,1245,38541,922,10000,,7220
Angola,2001,49000,8000,23000,,15314,,,,3200,,,,,2889,81482,237,2000,,7495
Angola,2002,50000,9000,23000,,15414,,,,3500,,,,,3449,85766,266,2000,,7785
Angola,2003,49000,8000,23000,,15564,,,,4000,,,,,9606,150281,266,2000,,8084
Angola,2004,51000,9000,23000,,15842,,,,5000,,,,,5268,175202,246,2000,,8401
Angola,2005,53000,9000,23000,,15731,,,,5800,,,,,7304,181778,341,2000,,9225
Angola,2006,54000,9000,23000,,15865,,,,7000,,,,,6094,170000,328,2000,,9988
Angola,2007,55000,10000,23000,,16009,,,,10263,,,,,7144,231741,328,2000,,10260
Angola,2008,46000,8000,23000,,16147,,,,17156,,,,,9985,259081,328,2000,,10575
Angola,2009,55000,10000,23000,,16265,,,,13341,,,,,12138,277772,328,2000,,10899
Angola,2010,57000,10000,23000,3413,16000,,,0,13690,,,,,16590,285287,329,2000,0,11228
Angola,2011,50000,9000,23000,3568,16500,,,0,14625,,,,,15859,314232,526,3000,0,12100
Angola,2012,48000,8000,23000,3725,17000,,,0,35946,,,,,14264,231620,526,3000,0,12000
Angola,2013,46000,8000,23000,3726,17000,,,0,23443,,,,,16537,334662,526,3000,0,12000
Angola,2014,42000,7000,23067,3644,16624,,,,23567,,,,,24030,335580,550,3000,,11685
Angola,2015,45000,8000,23141,3668,16710,,,,22776,,,,,26403,335021,528,3000,,12418
Angola,2016,48000,8000,23166,3684,16805,,,,24894,,,,,27656,344666,562,3000,,12034
Angola,2017,51000,9000,23148,3703,16849,,,,39593,,,,,28144,325347,555,3000,,12046
Angola,2018,53000,9000,23214,3720,16942,,,,35879,,,,,28071,337971,531,3000,,12166
Angola,2019,55000,10000,23262,3737,17010,,,,36252,,,,,27837,336835,519,2932,,12082
Angola,2020,,,23363,,17082,,,,39929,,,,,,357547,,2881,,12098
Antigua and Barbuda,2010,,0,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2011,,0,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2012,,0,,,,,,,,,,,,,,7,600,,
Antigua and Barbuda,2013,,0,,,,,,,,,,,,,,7,600,,
Antigua and Barbuda,1961,,,,,,,,,,,,,,,,41,500,,
Antigua and Barbuda,1962,,,,,,,,,,,,,,,,25,375,,
Antigua and Barbuda,1963,,,,,,,,,,,,,,,,21,445,,
Antigua and Barbuda,1964,,,,,,,,,,,,,,,,11,250,,
Antigua and Barbuda,1965,,,,,,,,,,,,,,,,12,400,,
Antigua and Barbuda,1966,,,,,,,,,,,,,,,,25,790,,
Antigua and Barbuda,1967,,,,,,,,,,,,,,,,24,781,,
Antigua and Barbuda,1968,,,,,,,,,,,,,,,,15,405,,
Antigua and Barbuda,1969,,,,,,,,,,,,,,,,15,350,,
Antigua and Barbuda,1970,,,,,,,,,,,,,,,,18,400,,
Antigua and Barbuda,1971,,,,,,,,,,,,,,,,20,430,,
Antigua and Barbuda,1972,,,,,,,,,,,,,,,,26,560,,
Antigua and Barbuda,1973,,,,,,,,,,,,,,,,35,610,,
Antigua and Barbuda,1974,,,,,,,,,,,,,,,,19,380,,
Antigua and Barbuda,1975,,,,,,,,,,,,,,,,29,343,,
Antigua and Barbuda,1976,,,,,,,,,,,,,,,,25,419,,
Antigua and Barbuda,1977,,,,,,,,,,,,,,,,22,356,,
Antigua and Barbuda,1978,,,,,,,,,,,,,,,,24,353,,
Antigua and Barbuda,1979,,,,,,,,,,,,,,,,15,330,,
Antigua and Barbuda,1980,,,,,,,,,,,,,,,,4,191,,
Antigua and Barbuda,1981,,,,,,,,,,,,,,,,1,132,,
Antigua and Barbuda,1982,,,,,,,,,,,,,,,,1,167,,
Antigua and Barbuda,1984,,,,,,,,,,,,,,,,1,300,,
Antigua and Barbuda,1985,,,,,,,,,,,,,,,,22,1000,,
Antigua and Barbuda,1986,,,,,,,,,,,,,,,,14,900,,
Antigua and Barbuda,1987,,,,,,,,,,,,,,,,14,900,,
Antigua and Barbuda,1988,,,,,,,,,,,,,,,,13,850,,
Antigua and Barbuda,1989,,,,,,,,,,,,,,,,10,750,,
Antigua and Barbuda,1990,,,,,,,,,,,,,,,,10,750,,
Antigua and Barbuda,1991,,,,,,,,,,,,,,,,8,650,,
Antigua and Barbuda,1992,,,,,,,,,,,,,,,,8,670,,
Antigua and Barbuda,1993,,,,,,,,,,,,,,,,8,670,,
Antigua and Barbuda,1994,,,,,,,,,,,,,,,,9,670,,
Antigua and Barbuda,1995,,,,,,,,,,,,,,,,6,550,,
Antigua and Barbuda,1996,,,,,,,,,,,,,,,,6,550,,
Antigua and Barbuda,1997,,,,,,,,,,,,,,,,6,550,,
Antigua and Barbuda,1998,,,,,,,,,,,,,,,,6,550,,
Antigua and Barbuda,1999,,,,,,,,,,,,,,,,6,550,,
Antigua and Barbuda,2000,,,,,,,,,,,,,,,,6,600,,
Antigua and Barbuda,2001,,,,,,,,,,,,,,,,6,600,,
Antigua and Barbuda,2002,,,,,,,,,,,,,,,,6,650,,
Antigua and Barbuda,2003,,,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2004,,,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2005,,,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2006,,,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2007,,,,,,,,,,,,,,,,6,700,,
Antigua and Barbuda,2008,,,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2009,,,,,,,,,,,,,,,,7,700,,
Antigua and Barbuda,2014,,,,,,,,,,,,,,,,7,600,,
Antigua and Barbuda,2015,,,,,,,,,,,,,,,,7,600,,
Antigua and Barbuda,2016,,,,,,,,,,,,,,,,7,600,,
Antigua and Barbuda,2017,,,,,,,,,,,,,,,,7,600,,
Antigua and Barbuda,2018,,,,,,,,,,,,,,,,6,600,,
Antigua and Barbuda,2019,,,,,,,,,,,,,,,,6,603,,
Antigua and Barbuda,1983,,,,,,,,,,,,,,,,,80,,
Antigua and Barbuda,2020,,,,,,,,,,,,,,,,,596,,
Argentina,2014,,0,,931700,1261640,6600,69305,7096400,19252552,28100,122410,,,61300,409312,26700,512821,,
Argentina,2015,,0,,1109100,1439915,6700,54600,7895900,19352115,30000,118548,,,82900,424628,18400,455745,,
Argentina,2016,,0,,1131500,1413963,700,35410,8671000,19504648,24000,87295,,,80300,341838,9900,376780,,
Argentina,2017,,0,,1317300,1819045,200,24930,8065600,17335102,45000,142551,,,86800,334050,7300,253310,,
Argentina,2018,,0,,1304700,1678031,697,18220,7249000,16318060,27500,109140,,,102700,443864,20100,319285,,
Argentina,2019,,0,,1414500,1875938,705,18574,8081200,16575887,30000,123762,,,88200,387014,15300,332896,,
Argentina,2010,,,,1127698,1495317,5536,11525,7000075,18130800,18000,126400,,,52945,218828,19943,440872,,
Argentina,2011,,,,1489706,1743040,9148,12405,7113681,18764850,21600,88700,,,37661,264568,23360,623399,,
Argentina,2012,,,,1541580,1823412,9737,29465,6353359,17577320,29400,128900,,,59256,307166,17041,528221,,
Argentina,2013,,,,1074724,1620081,7743,87555,6432942,19418824,21300,77400,,,56944,404022,14532,342755,,
Argentina,1961,,,,,898000,,6900,,980,4068,,,,61000,189000,26038,499200,,
Argentina,1962,,,,,1197000,,6400,,9649,7855,,,,85000,279600,24344,537200,,
Argentina,1963,,,,,756000,,7600,,19302,7423,,,,70578,266100,25482,519100,,
Argentina,1964,,,,,733000,,10500,,12220,10304,,,,58660,344300,21812,519600,,
Argentina,1965,,,,,1015000,,7900,,16422,12032,,,,87035,378400,31416,533500,,
Argentina,1966,,,,,1023000,,2800,,15689,10804,,,,99808,333300,25926,440700,,
Argentina,1967,,,,,1242000,,1600,,17290,13125,,,,66649,327500,24600,330000,,
Argentina,1968,,,,,1054000,,2400,,20200,12243,,,,61070,287250,18738,282000,,
Argentina,1969,,,,,1189000,,3000,,28200,19595,,,,41640,243500,27612,405900,,
Argentina,1970,,,,,1347000,,2000,,25970,9831,,,,68891,210500,33949,452100,,
Argentina,1971,,,,,1313000,,3800,,36330,20733,,,,73286,309800,21909,366770,,
Argentina,1972,,,,,1286500,,1950,,68000,8908,,,,54396,293800,19244,398400,,
Argentina,1973,,,,,1337900,,1300,,157030,23782,,,,78495,379000,27916,457100,,
Argentina,1974,,,,,1189800,,600,,334440,19067,,,,59907,344500,22974,474000,,
Argentina,1975,,,,,1005000,,210,,355940,17124,,,,55813,356800,46706,505000,,
Argentina,1976,,,,,1258400,,600,,433500,13183,,,,59286,308830,33309,413600,,
