country_name,year,regime_fh,polrights_fh,civlibs_fh,electdem_fh,electprocess_fh,polrights_score_fh,civlibs_score_fh,country_fh
Bahamas,2010,2,1,1,1,12,38,58,1
Bahamas,2011,2,1,1,1,12,38,58,1
Bahamas,2012,2,1,1,1,12,38,58,1
Bahamas,2013,2,1,1,1,12,38,58,1
Bahamas,2014,2,1,1,1,12,38,58,1
Bahamas,2015,2,1,1,1,12,38,54,1
Bahamas,2016,2,1,1,1,12,38,53,1
Bahamas,2017,2,1,1,1,12,38,53,1
Bahamas,2018,2,1,1,1,12,38,53,1
Bahamas,2019,2,1,1,1,12,38,53,1
Bahamas,2020,2,1,1,1,12,38,53,1
Bahamas,2021,2,1,1,1,12,38,53,1
Bahamas,2022,2,1,1,1,12,38,53,1
Bahrain,1972,0,6,5,,,,,1
Bahrain,1973,0,6,5,,,,,1
Bahrain,1974,1,4,4,,,,,1
Bahrain,1975,1,6,4,,,,,1
Bahrain,1976,1,6,4,,,,,1
Bahrain,1977,1,6,4,,,,,1
Bahrain,1978,1,6,4,,,,,1
Bahrain,1979,1,5,4,,,,,1
Bahrain,1980,1,5,5,,,,,1
Bahrain,1982,1,5,5,,,,,1
Bahrain,1983,1,5,5,,,,,1
Bahrain,1984,1,5,5,,,,,1
Bahrain,1985,1,5,5,,,,,1
Bahrain,1986,1,5,5,,,,,1
Bahrain,1987,1,5,5,,,,,1
Bahrain,1988,1,5,5,,,,,1
Bahrain,1989,1,6,5,,,,,1
Bahrain,1990,1,6,5,,,,,1
Bahrain,1991,1,6,5,,,,,1
Bahrain,1992,1,6,5,,,,,1
Bahrain,1993,0,6,6,,,,,1
Bahrain,1994,0,6,6,,,,,1
Bahrain,1995,0,6,6,,,,,1
Bahrain,1996,0,7,6,,,,,1
Bahrain,1997,0,7,6,,,,,1
Bahrain,1998,0,7,6,,,,,1
Bahrain,1999,0,7,6,,,,,1
Bahrain,2000,0,7,6,,,,,1
Bahrain,2001,0,6,5,,,,,1
Bahrain,2002,1,5,5,,,,,1
Bahrain,2003,1,5,5,,,,,1
Bahrain,2004,1,5,5,,,,,1
Bahrain,2005,1,5,5,0,3,14,22,1
Bahrain,2006,1,5,5,0,3,16,20,1
Bahrain,2007,1,5,5,0,3,15,22,1
Bahrain,2008,1,5,5,0,3,13,21,1
Bahrain,2009,0,6,5,0,3,11,21,1
Bahrain,2010,0,6,5,0,3,11,19,1
Bahrain,2011,0,6,6,0,3,8,12,1
Bahrain,2012,0,6,6,0,3,6,12,1
Bahrain,2013,0,6,6,0,3,6,10,1
Bahrain,2014,0,7,6,0,2,5,10,1
Bahrain,2015,0,7,6,0,2,4,10,1
Bahrain,2016,0,7,6,0,2,2,10,1
Bahrain,2017,0,7,6,0,2,2,10,1
Bahrain,2018,0,7,6,0,2,2,10,1
Bahrain,2019,0,7,6,0,2,1,10,1
Bahrain,2020,0,7,6,0,2,2,10,1
Bahrain,2021,0,7,6,0,2,2,10,1
Bahrain,2022,0,7,6,0,2,2,10,1
Bangladesh,1972,1,2,4,,,,,1
Bangladesh,1973,1,4,4,,,,,1
Bangladesh,1974,1,4,4,,,,,1
Bangladesh,1975,0,7,5,,,,,1
Bangladesh,1976,1,7,4,,,,,1
Bangladesh,1977,1,6,4,,,,,1
Bangladesh,1978,1,4,4,,,,,1
Bangladesh,1979,1,3,3,,,,,1
Bangladesh,1980,1,3,4,,,,,1
Bangladesh,1982,1,5,5,,,,,1
Bangladesh,1983,1,6,5,,,,,1
Bangladesh,1984,1,6,5,,,,,1
Bangladesh,1985,1,5,5,,,,,1
Bangladesh,1986,1,4,5,,,,,1
Bangladesh,1987,1,4,5,,,,,1
Bangladesh,1988,1,4,5,,,,,1
Bangladesh,1989,1,4,4,,,,,1
Bangladesh,1990,1,5,5,,,,,1
Bangladesh,1991,2,2,3,,,,,1
Bangladesh,1992,2,2,3,,,,,1
Bangladesh,1993,1,2,4,,,,,1
Bangladesh,1994,1,2,4,,,,,1
Bangladesh,1995,1,3,4,,,,,1
Bangladesh,1996,1,2,4,,,,,1
Bangladesh,1997,1,2,4,,,,,1
Bangladesh,1998,1,2,4,,,,,1
Bangladesh,1999,1,3,4,,,,,1
Bangladesh,2000,1,3,4,,,,,1
Bangladesh,2001,1,3,4,,,,,1
Bangladesh,2002,1,4,4,,,,,1
Bangladesh,2003,1,4,4,,,,,1
Bangladesh,2004,1,4,4,,,,,1
Bangladesh,2005,1,4,4,1,8,22,31,1
Bangladesh,2006,1,4,4,1,8,22,31,1
Bangladesh,2007,1,5,4,0,3,12,28,1
Bangladesh,2008,1,4,4,1,9,22,30,1
Bangladesh,2009,1,3,4,1,9,26,33,1
Bangladesh,2010,1,3,4,1,9,26,34,1
Bangladesh,2011,1,3,4,1,9,25,33,1
Bangladesh,2012,1,3,4,1,9,25,31,1
Bangladesh,2013,1,3,4,0,9,24,29,1
Bangladesh,2014,1,4,4,0,7,21,29,1
Bangladesh,2015,1,4,4,0,7,21,28,1
Bangladesh,2016,1,4,4,0,7,20,27,1
Bangladesh,2017,1,4,4,0,7,19,26,1
Bangladesh,2018,1,5,5,0,5,17,24,1
Bangladesh,2019,1,5,5,0,4,15,24,1
Bangladesh,2020,1,5,5,0,4,15,24,1
Bangladesh,2021,1,5,5,0,4,15,24,1
Bangladesh,2022,1,5,5,0,4,15,25,1
Barbados,1972,2,1,1,,,,,1
Barbados,1973,2,1,1,,,,,1
Barbados,1974,2,1,1,,,,,1
Barbados,1975,2,1,1,,,,,1
Barbados,1976,2,1,1,,,,,1
Barbados,1977,2,1,1,,,,,1
Barbados,1978,2,1,1,,,,,1
Barbados,1979,2,1,1,,,,,1
Barbados,1980,2,1,1,,,,,1
Barbados,1982,2,1,1,,,,,1
Barbados,1983,2,1,1,,,,,1
Barbados,1984,2,1,2,,,,,1
Barbados,1985,2,1,2,,,,,1
Barbados,1986,2,1,1,,,,,1
Barbados,1987,2,1,1,,,,,1
Barbados,1988,2,1,1,,,,,1
Barbados,1989,2,1,1,,,,,1
Barbados,1990,2,1,1,,,,,1
Barbados,1991,2,1,1,,,,,1
Barbados,1992,2,1,1,,,,,1
Barbados,1993,2,1,1,,,,,1
Barbados,1994,2,1,1,,,,,1
Barbados,1995,2,1,1,,,,,1
Barbados,1996,2,1,1,,,,,1
Barbados,1997,2,1,1,,,,,1
Barbados,1998,2,1,1,,,,,1
Barbados,1999,2,1,1,,,,,1
Barbados,2000,2,1,1,,,,,1
Barbados,2001,2,1,1,,,,,1
Barbados,2002,2,1,1,,,,,1
Barbados,2003,2,1,1,,,,,1
Barbados,2004,2,1,1,,,,,1
Barbados,2005,2,1,1,1,12,40,59,1
Barbados,2006,2,1,1,1,12,40,59,1
Barbados,2007,2,1,1,1,12,40,59,1
Barbados,2008,2,1,1,1,12,40,59,1
Barbados,2009,2,1,1,1,12,40,59,1
Barbados,2010,2,1,1,1,12,40,59,1
Barbados,2011,2,1,1,1,12,40,59,1
Barbados,2012,2,1,1,1,12,40,59,1
Barbados,2013,2,1,1,1,12,40,59,1
Barbados,2014,2,1,1,1,12,40,59,1
Barbados,2015,2,1,1,1,12,40,58,1
Barbados,2016,2,1,1,1,12,40,58,1
Barbados,2017,2,1,1,1,12,38,58,1
Barbados,2018,2,1,1,1,12,38,58,1
Barbados,2019,2,1,1,1,12,38,57,1
Barbados,2020,2,1,1,1,12,38,57,1
Barbados,2021,2,1,1,1,12,38,57,1
Barbados,2022,2,1,1,1,12,37,57,1
Belarus,1972,,,,,,,,1
Belarus,1973,,,,,,,,1
Belarus,1974,,,,,,,,1
Belarus,1975,,,,,,,,1
Belarus,1976,,,,,,,,1
Belarus,1977,,,,,,,,1
Belarus,1978,,,,,,,,1
Belarus,1979,,,,,,,,1
Belarus,1980,,,,,,,,1
Belarus,1982,,,,,,,,1
Belarus,1983,,,,,,,,1
Belarus,1984,,,,,,,,1
Belarus,1985,,,,,,,,1
Belarus,1986,,,,,,,,1
Belarus,1987,,,,,,,,1
Belarus,1988,,,,,,,,1
Belarus,1989,,,,,,,,1
Belarus,1990,,,,,,,,1
Belarus,1991,1,4,4,,,,,1
Belarus,1992,1,4,3,,,,,1
Belarus,1993,1,5,4,,,,,1
Belarus,1994,1,4,4,,,,,1
Belarus,1995,1,5,5,,,,,1
Belarus,1996,0,6,6,,,,,1
Belarus,1997,0,6,6,,,,,1
Belarus,1998,0,6,6,,,,,1
Belarus,1999,0,6,6,,,,,1
Belarus,2000,0,6,6,,,,,1
Belarus,2001,0,6,6,,,,,1
Belarus,2002,0,6,6,,,,,1
Belarus,2003,0,6,6,,,,,1
Belarus,2004,0,7,6,,,,,1
Belarus,2005,0,7,6,0,1,5,10,1
Belarus,2006,0,7,6,0,0,4,10,1
Belarus,2007,0,7,6,0,0,3,10,1
Belarus,2008,0,7,6,0,0,4,11,1
Belarus,2009,0,7,6,0,0,4,11,1
Belarus,2010,0,7,6,0,0,4,11,1
Belarus,2011,0,7,6,0,0,4,10,1
Belarus,2012,0,7,6,0,0,4,10,1
Belarus,2013,0,7,6,0,0,4,10,1
Belarus,2014,0,7,6,0,0,4,10,1
Belarus,2015,0,7,6,0,0,4,13,1
Belarus,2016,0,7,6,0,0,5,15,1
Belarus,2017,0,6,6,0,0,6,15,1
Belarus,2018,0,7,6,0,0,5,14,1
Belarus,2019,0,7,6,0,0,5,14,1
Belarus,2020,0,7,6,0,0,2,9,1
Belarus,2021,0,7,7,0,0,2,6,1
Belarus,2022,0,7,7,0,0,2,6,1
Belgium,1972,2,1,1,,,,,1
Belgium,1973,2,1,1,,,,,1
Belgium,1974,2,1,1,,,,,1
Belgium,1975,2,1,1,,,,,1
Belgium,1976,2,1,1,,,,,1
Belgium,1977,2,1,1,,,,,1
Belgium,1978,2,1,1,,,,,1
Belgium,1979,2,1,1,,,,,1
Belgium,1980,2,1,1,,,,,1
Belgium,1982,2,1,1,,,,,1
Belgium,1983,2,1,1,,,,,1
Belgium,1984,2,1,1,,,,,1
Belgium,1985,2,1,1,,,,,1
Belgium,1986,2,1,1,,,,,1
Belgium,1987,2,1,1,,,,,1
Belgium,1988,2,1,1,,,,,1
Belgium,1989,2,1,1,,,,,1
Belgium,1990,2,1,1,,,,,1
Belgium,1991,2,1,1,,,,,1
Belgium,1992,2,1,1,,,,,1
Belgium,1993,2,1,1,,,,,1
Belgium,1994,2,1,1,,,,,1
Belgium,1995,2,1,1,,,,,1
Belgium,1996,2,1,2,,,,,1
Belgium,1997,2,1,2,,,,,1
Belgium,1998,2,1,2,,,,,1
Belgium,1999,2,1,2,,,,,1
Belgium,2000,2,1,2,,,,,1
Belgium,2001,2,1,2,,,,,1
Belgium,2002,2,1,1,,,,,1
Belgium,2003,2,1,1,,,,,1
Belgium,2004,2,1,1,,,,,1
Belgium,2005,2,1,1,1,12,39,58,1
Belgium,2006,2,1,1,1,12,40,58,1
Belgium,2007,2,1,1,1,12,39,58,1
Belgium,2008,2,1,1,1,12,39,58,1
Belgium,2009,2,1,1,1,12,40,58,1
Belgium,2010,2,1,1,1,12,39,58,1
Belgium,2011,2,1,1,1,12,40,58,1
Belgium,2012,2,1,1,1,12,40,57,1
Belgium,2013,2,1,1,1,12,40,57,1
Belgium,2014,2,1,1,1,12,40,57,1
Belgium,2015,2,1,1,1,12,40,56,1
Belgium,2016,2,1,1,1,12,40,55,1
Belgium,2017,2,1,1,1,12,39,56,1
Belgium,2018,2,1,1,1,12,39,57,1
Belgium,2019,2,1,1,1,12,39,57,1
Belgium,2020,2,1,1,1,12,39,57,1
Belgium,2021,2,1,1,1,12,39,57,1
Belgium,2022,2,1,1,1,12,39,57,1
Belize,1972,,,,,,,,1
Belize,1973,,,,,,,,1
Belize,1974,,,,,,,,1
Belize,1975,,,,,,,,1
Belize,1976,,,,,,,,1
Belize,1977,,,,,,,,1
Belize,1978,,,,,,,,1
Belize,1979,,,,,,,,1
Belize,1980,,,,,,,,1
Belize,1982,2,1,2,,,,,1
Belize,1983,2,1,2,,,,,1
Belize,1984,2,2,1,,,,,1
Belize,1985,2,1,1,,,,,1
Belize,1986,2,1,1,,,,,1
Belize,1987,2,1,1,,,,,1
Belize,1988,2,1,2,,,,,1
Belize,1989,2,1,2,,,,,1
Belize,1990,2,1,2,,,,,1
Belize,1991,2,1,1,,,,,1
Belize,1992,2,1,1,,,,,1
Belize,1993,2,1,1,,,,,1
Belize,1994,2,1,1,,,,,1
Belize,1995,2,1,1,,,,,1
Belize,1996,2,1,1,,,,,1
Belize,1997,2,1,1,,,,,1
Belize,1998,2,1,1,,,,,1
Belize,1999,2,1,1,,,,,1
Belize,2000,2,1,1,,,,,1
Belize,2001,2,1,2,,,,,1
Belize,2002,2,1,2,,,,,1
Belize,2003,2,1,2,,,,,1
Belize,2004,2,1,2,,,,,1
Belize,2005,2,1,2,1,12,36,52,1
Belize,2006,2,1,2,1,12,36,51,1
Belize,2007,2,1,2,1,12,36,51,1
Belize,2008,2,1,2,1,12,36,51,1
Belize,2009,2,1,2,1,12,37,51,1
Belize,2010,2,1,2,1,12,37,51,1
Belize,2011,2,1,2,1,12,37,51,1
Belize,2012,2,1,2,1,12,37,51,1
Belize,2013,2,1,2,1,12,36,51,1
Belize,2014,2,1,2,1,12,36,51,1
Belize,2015,2,1,2,1,12,36,51,1
Belize,2016,2,1,2,1,12,36,51,1
Belize,2017,2,1,2,1,12,36,50,1
Belize,2018,2,1,2,1,12,36,50,1
Belize,2019,2,2,2,1,12,35,51,1
Belize,2020,2,2,1,1,12,34,53,1
Belize,2021,2,2,1,1,12,34,53,1
Belize,2022,2,2,1,1,12,34,53,1
Benin,1972,0,7,5,,,,,1
Benin,1973,0,7,5,,,,,1
Benin,1974,0,7,6,,,,,1
Benin,1975,0,7,7,,,,,1
Benin,1976,0,7,7,,,,,1
Benin,1977,0,7,7,,,,,1
Benin,1978,0,7,7,,,,,1
Benin,1979,0,7,6,,,,,1
Benin,1980,0,7,6,,,,,1
Benin,1982,0,7,6,,,,,1
Benin,1983,0,7,6,,,,,1
Benin,1984,0,7,7,,,,,1
Benin,1985,0,7,7,,,,,1
Benin,1986,0,7,7,,,,,1
Benin,1987,0,7,7,,,,,1
Benin,1988,0,7,7,,,,,1
Benin,1989,0,7,7,,,,,1
Benin,1990,1,6,4,,,,,1
Benin,1991,2,2,3,,,,,1
Benin,1992,2,2,3,,,,,1
Benin,1993,2,2,3,,,,,1
Benin,1994,2,2,3,,,,,1
Benin,1995,2,2,2,,,,,1
Benin,1996,2,2,2,,,,,1
Benin,1997,2,2,2,,,,,1
Benin,1998,2,2,2,,,,,1
Benin,1999,2,2,3,,,,,1
Benin,2000,2,2,2,,,,,1
Benin,2001,2,3,2,,,,,1
Benin,2002,2,3,2,,,,,1
Benin,2003,2,2,2,,,,,1
Benin,2004,2,2,2,,,,,1
Benin,2005,2,2,2,1,8,30,48,1
Benin,2006,2,2,2,1,10,33,49,1
Benin,2007,2,2,2,1,10,33,49,1
Benin,2008,2,2,2,1,9,32,48,1
Benin,2009,2,2,2,1,9,32,48,1
Benin,2010,2,2,2,1,9,33,50,1
Benin,2011,2,2,2,1,8,32,49,1
Benin,2012,2,2,2,1,8,32,50,1
Benin,2013,2,2,2,1,8,32,48,1
Benin,2014,2,2,2,1,8,32,49,1
Benin,2015,2,2,2,1,9,33,49,1
Benin,2016,2,2,2,1,9,33,49,1
Benin,2017,2,2,2,1,9,33,49,1
Benin,2018,2,2,2,1,9,32,47,1
Benin,2019,1,4,2,0,5,21,45,1
Benin,2020,1,4,2,0,5,21,44,1
Benin,2021,1,5,3,0,3,17,42,1
Benin,2022,1,5,3,0,3,17,42,1
Bhutan,1972,1,4,4,,,,,1
Bhutan,1973,1,4,4,,,,,1
Bhutan,1974,1,4,4,,,,,1
Bhutan,1975,1,4,4,,,,,1
Bhutan,1976,1,4,4,,,,,1
Bhutan,1977,1,4,4,,,,,1
Bhutan,1978,1,5,5,,,,,1
Bhutan,1979,1,5,5,,,,,1
Bhutan,1980,1,5,5,,,,,1
Bhutan,1982,1,5,5,,,,,1
Bhutan,1983,1,5,5,,,,,1
Bhutan,1984,1,5,5,,,,,1
Bhutan,1985,1,5,5,,,,,1
Bhutan,1986,1,5,5,,,,,1
Bhutan,1987,1,5,5,,,,,1
Bhutan,1988,1,5,5,,,,,1
Bhutan,1989,1,6,5,,,,,1
Bhutan,1990,1,6,5,,,,,1
Bhutan,1991,1,6,5,,,,,1
Bhutan,1992,0,7,6,,,,,1
Bhutan,1993,0,7,7,,,,,1
Bhutan,1994,0,7,7,,,,,1
Bhutan,1995,0,7,7,,,,,1
Bhutan,1996,0,7,7,,,,,1
Bhutan,1997,0,7,7,,,,,1
Bhutan,1998,0,7,6,,,,,1
Bhutan,1999,0,7,6,,,,,1
Bhutan,2000,0,7,6,,,,,1
Bhutan,2001,0,7,6,,,,,1
Bhutan,2002,0,6,5,,,,,1
Bhutan,2003,0,6,5,,,,,1
Bhutan,2004,0,6,5,,,,,1
Bhutan,2005,0,6,5,0,2,9,20,1
Bhutan,2006,0,6,5,0,3,10,21,1
Bhutan,2007,0,6,5,0,3,11,23,1
Bhutan,2008,1,4,5,0,7,19,24,1
Bhutan,2009,1,4,5,0,7,19,24,1
Bhutan,2010,1,4,5,0,7,19,24,1
Bhutan,2011,1,4,5,0,7,19,24,1
Bhutan,2012,1,4,5,0,8,22,24,1
Bhutan,2013,1,3,4,0,10,28,27,1
Bhutan,2014,1,3,4,0,10,29,27,1
Bhutan,2015,1,3,4,0,10,29,27,1
Bhutan,2016,1,3,4,0,10,28,27,1
Bhutan,2017,1,3,4,0,10,28,27,1
Bhutan,2018,1,3,4,1,10,29,30,1
Bhutan,2019,1,3,4,1,10,29,30,1
Bhutan,2020,1,2,4,1,10,30,31,1
Bhutan,2021,1,3,4,1,10,29,32,1
Bhutan,2022,1,3,4,1,10,29,32,1
Bolivia,1972,1,5,4,,,,,1
Bolivia,1973,1,5,4,,,,,1
Bolivia,1974,0,6,5,,,,,1
Bolivia,1975,0,6,5,,,,,1
Bolivia,1976,1,6,4,,,,,1
Bolivia,1977,1,6,4,,,,,1
Bolivia,1978,1,5,3,,,,,1
Bolivia,1979,1,3,3,,,,,1
Bolivia,1980,0,7,5,,,,,1
Bolivia,1982,1,7,4,,,,,1
Bolivia,1983,2,2,3,,,,,1
Bolivia,1984,2,2,3,,,,,1
Bolivia,1985,2,2,3,,,,,1
Bolivia,1986,2,2,3,,,,,1
Bolivia,1987,2,2,3,,,,,1
Bolivia,1988,2,2,3,,,,,1
Bolivia,1989,2,2,3,,,,,1
Bolivia,1990,2,2,3,,,,,1
Bolivia,1991,2,2,3,,,,,1
Bolivia,1992,2,2,3,,,,,1
Bolivia,1993,2,2,3,,,,,1
Bolivia,1994,2,2,3,,,,,1
Bolivia,1995,1,2,4,,,,,1
Bolivia,1996,2,2,3,,,,,1
Bolivia,1997,2,1,3,,,,,1
Bolivia,1998,2,1,3,,,,,1
Bolivia,1999,2,1,3,,,,,1
Bolivia,2000,2,1,3,,,,,1
Bolivia,2001,2,1,3,,,,,1
Bolivia,2002,2,2,3,,,,,1
Bolivia,2003,1,3,3,,,,,1
Bolivia,2004,1,3,3,,,,,1
Bolivia,2005,1,3,3,1,10,28,43,1
Bolivia,2006,1,3,3,1,11,28,43,1
Bolivia,2007,1,3,3,1,11,29,41,1
Bolivia,2008,1,3,3,1,11,28,40,1
Bolivia,2009,1,3,3,1,11,28,40,1
Bolivia,2010,1,3,3,1,11,27,39,1
Bolivia,2011,1,3,3,1,11,28,38,1
Bolivia,2012,1,3,3,1,11,29,40,1
Bolivia,2013,1,3,3,1,11,29,38,1
Bolivia,2014,1,3,3,1,11,29,39,1
Bolivia,2015,1,3,3,1,11,29,39,1
Bolivia,2016,1,3,3,1,11,29,39,1
Bolivia,2017,1,3,3,1,10,28,39,1
Bolivia,2018,1,3,3,1,10,28,39,1
Bolivia,2019,1,3,3,1,8,25,38,1
Bolivia,2020,1,3,3,1,10,27,39,1
Bolivia,2021,1,3,3,1,10,27,39,1
Bolivia,2022,1,3,3,1,10,27,39,1
Bosnia and Herzegovina,1972,,,,,,,,1
Bosnia and Herzegovina,1973,,,,,,,,1
Bosnia and Herzegovina,1974,,,,,,,,1
Bosnia and Herzegovina,1975,,,,,,,,1
Bosnia and Herzegovina,1976,,,,,,,,1
Bosnia and Herzegovina,1977,,,,,,,,1
Bosnia and Herzegovina,1978,,,,,,,,1
Bosnia and Herzegovina,1979,,,,,,,,1
Bosnia and Herzegovina,1980,,,,,,,,1
Bosnia and Herzegovina,1982,,,,,,,,1
Bosnia and Herzegovina,1983,,,,,,,,1
Bosnia and Herzegovina,1984,,,,,,,,1
Bosnia and Herzegovina,1985,,,,,,,,1
Bosnia and Herzegovina,1986,,,,,,,,1
Bosnia and Herzegovina,1987,,,,,,,,1
Bosnia and Herzegovina,1988,,,,,,,,1
Bosnia and Herzegovina,1989,,,,,,,,1
Bosnia and Herzegovina,1990,,,,,,,,1
Bosnia and Herzegovina,1991,,,,,,,,1
Bosnia and Herzegovina,1992,0,6,6,,,,,1
Bosnia and Herzegovina,1993,0,6,6,,,,,1
Bosnia and Herzegovina,1994,0,6,6,,,,,1
Bosnia and Herzegovina,1995,0,6,6,,,,,1
Bosnia and Herzegovina,1996,1,5,5,,,,,1
Bosnia and Herzegovina,1997,1,5,5,,,,,1
Bosnia and Herzegovina,1998,1,5,5,,,,,1
Bosnia and Herzegovina,1999,1,5,5,,,,,1
Bosnia and Herzegovina,2000,1,5,4,,,,,1
Bosnia and Herzegovina,2001,1,5,4,,,,,1
Bosnia and Herzegovina,2002,1,4,4,,,,,1
Bosnia and Herzegovina,2003,1,4,4,,,,,1
Bosnia and Herzegovina,2004,1,4,3,,,,,1
Bosnia and Herzegovina,2005,1,4,3,1,7,23,39,1
Bosnia and Herzegovina,2006,1,3,3,1,8,25,39,1
Bosnia and Herzegovina,2007,1,4,3,1,8,23,39,1
Bosnia and Herzegovina,2008,1,4,3,1,8,23,38,1
Bosnia and Herzegovina,2009,1,4,3,1,8,23,38,1
Bosnia and Herzegovina,2010,1,4,3,1,8,23,37,1
Bosnia and Herzegovina,2011,1,4,3,1,8,23,37,1
Bosnia and Herzegovina,2012,1,3,3,1,8,25,37,1
Bosnia and Herzegovina,2013,1,3,3,1,8,24,37,1
Bosnia and Herzegovina,2014,1,4,3,1,8,23,37,1
Bosnia and Herzegovina,2015,1,4,3,1,8,22,35,1
Bosnia and Herzegovina,2016,1,4,4,1,7,21,34,1
Bosnia and Herzegovina,2017,1,4,4,1,7,21,34,1
Bosnia and Herzegovina,2018,1,4,4,0,6,19,34,1
Bosnia and Herzegovina,2019,1,4,4,0,6,19,34,1
Bosnia and Herzegovina,2020,1,4,4,0,6,19,34,1
Bosnia and Herzegovina,2021,1,4,4,0,6,19,34,1
Bosnia and Herzegovina,2022,1,4,4,0,5,18,34,1
Botswana,1972,1,3,4,,,,,1
Botswana,1973,2,2,3,,,,,1
Botswana,1974,2,2,3,,,,,1
Botswana,1975,2,2,3,,,,,1
Botswana,1976,2,2,3,,,,,1
Botswana,1977,2,2,3,,,,,1
Botswana,1978,2,2,3,,,,,1
Botswana,1979,2,2,2,,,,,1
Botswana,1980,2,2,3,,,,,1
Botswana,1982,2,2,3,,,,,1
Botswana,1983,2,2,3,,,,,1
Botswana,1984,2,2,3,,,,,1
Botswana,1985,2,2,3,,,,,1
Botswana,1986,2,2,3,,,,,1
Botswana,1987,2,2,3,,,,,1
Botswana,1988,2,2,3,,,,,1
Botswana,1989,2,1,2,,,,,1
Botswana,1990,2,1,2,,,,,1
Botswana,1991,2,1,2,,,,,1
Botswana,1992,2,1,2,,,,,1
Botswana,1993,2,2,3,,,,,1
Botswana,1994,2,2,3,,,,,1
Botswana,1995,2,2,2,,,,,1
Botswana,1996,2,2,2,,,,,1
Botswana,1997,2,2,2,,,,,1
Botswana,1998,2,2,2,,,,,1
Botswana,1999,2,2,2,,,,,1
Botswana,2000,2,2,2,,,,,1
Botswana,2001,2,2,2,,,,,1
Botswana,2002,2,2,2,,,,,1
Botswana,2003,2,2,2,,,,,1
Botswana,2004,2,2,2,,,,,1
Botswana,2005,2,2,2,1,11,31,47,1
Botswana,2006,2,2,2,1,11,31,47,1
Botswana,2007,2,2,2,1,11,31,48,1
Botswana,2008,2,2,2,1,10,30,48,1
Botswana,2009,2,3,2,1,10,29,46,1
Botswana,2010,2,3,2,1,10,29,46,1
Botswana,2011,2,3,2,1,10,29,46,1
Botswana,2012,2,3,2,1,10,28,46,1
Botswana,2013,2,3,2,1,10,28,46,1
Botswana,2014,2,3,2,1,10,28,45,1
Botswana,2015,2,3,2,1,10,28,45,1
Botswana,2016,2,3,2,1,10,28,44,1
Botswana,2017,2,3,2,1,10,28,44,1
Botswana,2018,2,3,2,1,10,28,44,1
Botswana,2019,2,3,2,1,10,28,44,1
Botswana,2020,2,3,2,1,10,28,44,1
Botswana,2021,2,3,2,1,10,28,44,1
Botswana,2022,2,3,2,1,10,28,44,1
Brazil,1972,1,5,5,,,,,1
Brazil,1973,1,5,5,,,,,1
Brazil,1974,1,4,4,,,,,1
Brazil,1975,1,4,5,,,,,1
Brazil,1976,1,4,5,,,,,1
Brazil,1977,1,4,5,,,,,1
Brazil,1978,1,4,4,,,,,1
Brazil,1979,1,4,3,,,,,1
Brazil,1980,1,4,3,,,,,1
Brazil,1982,1,4,3,,,,,1
Brazil,1983,1,3,3,,,,,1
Brazil,1984,1,3,3,,,,,1
Brazil,1985,2,3,2,,,,,1
Brazil,1986,2,2,2,,,,,1
Brazil,1987,2,2,2,,,,,1
Brazil,1988,2,2,3,,,,,1
Brazil,1989,2,2,2,,,,,1
Brazil,1990,2,2,3,,,,,1
Brazil,1991,2,2,3,,,,,1
Brazil,1992,2,2,3,,,,,1
Brazil,1993,1,3,4,,,,,1
Brazil,1994,1,2,4,,,,,1
Brazil,1995,1,2,4,,,,,1
Brazil,1996,1,2,4,,,,,1
Brazil,1997,1,3,4,,,,,1
Brazil,1998,1,3,4,,,,,1
Brazil,1999,1,3,4,,,,,1
Brazil,2000,1,3,3,,,,,1
Brazil,2001,1,3,3,,,,,1
Brazil,2002,2,2,3,,,,,1
Brazil,2003,2,2,3,,,,,1
Brazil,2004,2,2,3,,,,,1
Brazil,2005,2,2,2,1,11,32,45,1
Brazil,2006,2,2,2,1,11,31,45,1
Brazil,2007,2,2,2,1,11,31,45,1
Brazil,2008,2,2,2,1,11,32,45,1
Brazil,2009,2,2,2,1,11,32,45,1
Brazil,2010,2,2,2,1,11,32,46,1
Brazil,2011,2,2,2,1,11,33,47,1
Brazil,2012,2,2,2,1,11,33,48,1
Brazil,2013,2,2,2,1,11,33,48,1
Brazil,2014,2,2,2,1,11,33,48,1
Brazil,2015,2,2,2,1,11,33,48,1
Brazil,2016,2,2,2,1,11,31,48,1
Brazil,2017,2,2,2,1,11,31,47,1
Brazil,2018,2,2,2,1,10,30,45,1
Brazil,2019,2,2,2,1,10,31,44,1
Brazil,2020,2,2,3,1,10,31,43,1
Brazil,2021,2,2,3,1,10,31,42,1
Brazil,2022,2,2,3,1,10,30,42,1
Brunei,1972,0,6,5,,,,,1
Brunei,1973,0,6,5,,,,,1
Brunei,1974,0,6,5,,,,,1
Brunei,1975,0,6,5,,,,,1
Brunei,1976,0,6,5,,,,,1
Brunei,1977,,,,,,,,1
Brunei,1978,,,,,,,,1
Brunei,1979,,,,,,,,1
Brunei,1980,,,,,,,,1
Brunei,1982,,,,,,,,1
Brunei,1983,,,,,,,,1
Brunei,1984,0,6,6,,,,,1
Brunei,1985,1,6,5,,,,,1
Brunei,1986,1,6,5,,,,,1
Brunei,1987,1,6,5,,,,,1
Brunei,1988,0,6,6,,,,,1
Brunei,1989,0,6,6,,,,,1
