country_name,year,regime_dich_ert,regime_ert,regime_trich_ert,regime_trep_outcome_ert
Argentina,1944,autocracy,hardening autocracy,autocratizing regime,
Argentina,1945,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Argentina,1946,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1947,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1948,autocracy,liberalizing autocracy,democratizing regime,liberalized autocracy
Argentina,1949,autocracy,stable autocracy,stable regime,
Argentina,1950,autocracy,hardening autocracy,autocratizing regime,
Argentina,1951,autocracy,hardening autocracy,autocratizing regime,
Argentina,1952,autocracy,hardening autocracy,autocratizing regime,
Argentina,1953,autocracy,hardening autocracy,autocratizing regime,
Argentina,1954,autocracy,hardening autocracy,autocratizing regime,
Argentina,1955,autocracy,hardening autocracy,autocratizing regime,
Argentina,1956,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Argentina,1957,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1958,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1959,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Argentina,1960,autocracy,stable autocracy,stable regime,
Argentina,1961,autocracy,stable autocracy,stable regime,
Argentina,1962,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Argentina,1963,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1964,democracy,deepening democracy,democratizing regime,democratization
Argentina,1965,democracy,stable democracy,stable regime,
Argentina,1966,autocracy,hardening autocracy,autocratizing regime,
Argentina,1967,autocracy,hardening autocracy,autocratizing regime,democratic breakdown
Argentina,1968,autocracy,stable autocracy,stable regime,
Argentina,1969,autocracy,stable autocracy,stable regime,
Argentina,1970,autocracy,stable autocracy,stable regime,
Argentina,1971,autocracy,stable autocracy,stable regime,
Argentina,1972,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1973,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1974,autocracy,liberalizing autocracy,democratizing regime,preempted democratization
Argentina,1975,autocracy,hardening autocracy,autocratizing regime,
Argentina,1976,autocracy,hardening autocracy,autocratizing regime,
Argentina,1977,autocracy,hardening autocracy,autocratizing regime,hardened autocracy
Argentina,1978,autocracy,stable autocracy,stable regime,
Argentina,1979,autocracy,stable autocracy,stable regime,
Argentina,1980,autocracy,stable autocracy,stable regime,
Argentina,1981,autocracy,stable autocracy,stable regime,
Argentina,1982,autocracy,stable autocracy,stable regime,
Argentina,1983,autocracy,liberalizing autocracy,democratizing regime,
Argentina,1984,democracy,deepening democracy,democratizing regime,democratization
Argentina,1985,democracy,stable democracy,stable regime,
Argentina,1986,democracy,stable democracy,stable regime,
Argentina,1987,democracy,stable democracy,stable regime,
Argentina,1988,democracy,stable democracy,stable regime,
Argentina,1989,democracy,stable democracy,stable regime,
Argentina,1990,democracy,stable democracy,stable regime,
Argentina,1991,democracy,stable democracy,stable regime,
Argentina,1992,democracy,stable democracy,stable regime,
Argentina,1993,democracy,stable democracy,stable regime,
Argentina,1994,democracy,stable democracy,stable regime,
Argentina,1995,democracy,stable democracy,stable regime,
Argentina,1996,democracy,stable democracy,stable regime,
Argentina,1997,democracy,stable democracy,stable regime,
Argentina,1998,democracy,stable democracy,stable regime,
Argentina,1999,democracy,stable democracy,stable regime,
Argentina,2000,democracy,stable democracy,stable regime,
Argentina,2001,democracy,stable democracy,stable regime,
Argentina,2002,democracy,stable democracy,stable regime,
Argentina,2003,democracy,stable democracy,stable regime,
Argentina,2004,democracy,stable democracy,stable regime,
Argentina,2005,democracy,stable democracy,stable regime,
Argentina,2006,democracy,stable democracy,stable regime,
Argentina,2007,democracy,stable democracy,stable regime,
Argentina,2008,democracy,stable democracy,stable regime,
Argentina,2009,democracy,stable democracy,stable regime,
Argentina,2010,democracy,stable democracy,stable regime,
Argentina,2011,democracy,stable democracy,stable regime,
Argentina,2012,democracy,stable democracy,stable regime,
Argentina,2013,democracy,stable democracy,stable regime,
Argentina,2014,democracy,stable democracy,stable regime,
Argentina,2015,democracy,stable democracy,stable regime,
Argentina,2016,democracy,stable democracy,stable regime,
Argentina,2017,democracy,stable democracy,stable regime,
Argentina,2018,democracy,stable democracy,stable regime,
Argentina,2019,democracy,stable democracy,stable regime,
Argentina,2020,democracy,stable democracy,stable regime,
Argentina,2021,democracy,stable democracy,stable regime,
Armenia,1990,democracy,stable democracy,stable regime,
Armenia,1991,democracy,stable democracy,stable regime,
Armenia,1992,democracy,stable democracy,stable regime,
Armenia,1993,democracy,eroding democracy,autocratizing regime,
Armenia,1994,democracy,eroding democracy,autocratizing regime,
Armenia,1995,autocracy,hardening autocracy,autocratizing regime,
Armenia,1996,autocracy,hardening autocracy,autocratizing regime,
Armenia,1997,autocracy,hardening autocracy,autocratizing regime,
Armenia,1998,autocracy,hardening autocracy,autocratizing regime,
Armenia,1999,autocracy,hardening autocracy,autocratizing regime,
Armenia,2000,autocracy,hardening autocracy,autocratizing regime,
Armenia,2001,autocracy,hardening autocracy,autocratizing regime,
Armenia,2002,autocracy,hardening autocracy,autocratizing regime,
Armenia,2003,autocracy,hardening autocracy,autocratizing regime,
Armenia,2004,autocracy,hardening autocracy,autocratizing regime,
Armenia,2005,autocracy,hardening autocracy,autocratizing regime,
Armenia,2006,autocracy,hardening autocracy,autocratizing regime,
Armenia,2007,autocracy,hardening autocracy,autocratizing regime,
Armenia,2008,autocracy,hardening autocracy,autocratizing regime,democratic breakdown
Armenia,2009,autocracy,stable autocracy,stable regime,
Armenia,2010,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2011,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2012,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2013,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2014,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2015,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2016,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2017,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2018,autocracy,liberalizing autocracy,democratizing regime,
Armenia,2019,autocracy,liberalizing autocracy,democratizing regime,reverted autocratic liberalization
Armenia,2020,autocracy,stable autocracy,stable regime,
Armenia,2021,democracy,stable democracy,stable regime,
Australia,1900,democracy,stable democracy,stable regime,
Australia,1901,democracy,deepening democracy,democratizing regime,
Australia,1902,democracy,deepening democracy,democratizing regime,
Australia,1903,democracy,deepening democracy,democratizing regime,
Australia,1904,democracy,deepening democracy,democratizing regime,deepened democracy
Australia,1905,democracy,stable democracy,stable regime,
Australia,1906,democracy,stable democracy,stable regime,
Australia,1907,democracy,stable democracy,stable regime,
Australia,1908,democracy,stable democracy,stable regime,
Australia,1909,democracy,stable democracy,stable regime,
Australia,1910,democracy,stable democracy,stable regime,
Australia,1911,democracy,stable democracy,stable regime,
Australia,1912,democracy,stable democracy,stable regime,
Australia,1913,democracy,stable democracy,stable regime,
Australia,1914,democracy,stable democracy,stable regime,
Australia,1915,democracy,stable democracy,stable regime,
Australia,1916,democracy,stable democracy,stable regime,
Australia,1917,democracy,stable democracy,stable regime,
Australia,1918,democracy,stable democracy,stable regime,
Australia,1919,democracy,stable democracy,stable regime,
Australia,1920,democracy,stable democracy,stable regime,
Australia,1921,democracy,stable democracy,stable regime,
Australia,1922,democracy,stable democracy,stable regime,
Australia,1923,democracy,stable democracy,stable regime,
Australia,1924,democracy,stable democracy,stable regime,
Australia,1925,democracy,stable democracy,stable regime,
Australia,1926,democracy,stable democracy,stable regime,
Australia,1927,democracy,stable democracy,stable regime,
Australia,1928,democracy,stable democracy,stable regime,
Australia,1929,democracy,stable democracy,stable regime,
Australia,1930,democracy,stable democracy,stable regime,
Australia,1931,democracy,stable democracy,stable regime,
Australia,1932,democracy,stable democracy,stable regime,
Australia,1933,democracy,stable democracy,stable regime,
Australia,1934,democracy,stable democracy,stable regime,
Australia,1935,democracy,stable democracy,stable regime,
Australia,1936,democracy,stable democracy,stable regime,
Australia,1937,democracy,stable democracy,stable regime,
Australia,1938,democracy,stable democracy,stable regime,
Australia,1939,democracy,stable democracy,stable regime,
Australia,1940,democracy,stable democracy,stable regime,
Australia,1941,democracy,stable democracy,stable regime,
Australia,1942,democracy,stable democracy,stable regime,
Australia,1943,democracy,stable democracy,stable regime,
Australia,1944,democracy,stable democracy,stable regime,
Australia,1945,democracy,stable democracy,stable regime,
Australia,1946,democracy,stable democracy,stable regime,
Australia,1947,democracy,stable democracy,stable regime,
Australia,1948,democracy,stable democracy,stable regime,
Australia,1949,democracy,stable democracy,stable regime,
Australia,1950,democracy,stable democracy,stable regime,
Australia,1951,democracy,stable democracy,stable regime,
Australia,1952,democracy,stable democracy,stable regime,
Australia,1953,democracy,stable democracy,stable regime,
Australia,1954,democracy,stable democracy,stable regime,
Australia,1955,democracy,stable democracy,stable regime,
Australia,1956,democracy,stable democracy,stable regime,
Australia,1957,democracy,stable democracy,stable regime,
Australia,1958,democracy,stable democracy,stable regime,
Australia,1959,democracy,stable democracy,stable regime,
Australia,1960,democracy,stable democracy,stable regime,
Australia,1961,democracy,stable democracy,stable regime,
Australia,1962,democracy,stable democracy,stable regime,
Australia,1963,democracy,stable democracy,stable regime,
Australia,1964,democracy,stable democracy,stable regime,
Australia,1965,democracy,stable democracy,stable regime,
Australia,1966,democracy,stable democracy,stable regime,
Australia,1967,democracy,stable democracy,stable regime,
Australia,1968,democracy,stable democracy,stable regime,
Australia,1969,democracy,stable democracy,stable regime,
Australia,1970,democracy,stable democracy,stable regime,
Australia,1971,democracy,stable democracy,stable regime,
Australia,1972,democracy,stable democracy,stable regime,
Australia,1973,democracy,stable democracy,stable regime,
Australia,1974,democracy,stable democracy,stable regime,
Australia,1975,democracy,stable democracy,stable regime,
Australia,1976,democracy,stable democracy,stable regime,
Australia,1977,democracy,stable democracy,stable regime,
Australia,1978,democracy,stable democracy,stable regime,
Australia,1979,democracy,stable democracy,stable regime,
Australia,1980,democracy,stable democracy,stable regime,
Australia,1981,democracy,stable democracy,stable regime,
Australia,1982,democracy,stable democracy,stable regime,
Australia,1983,democracy,stable democracy,stable regime,
Australia,1984,democracy,stable democracy,stable regime,
Australia,1985,democracy,stable democracy,stable regime,
Australia,1986,democracy,stable democracy,stable regime,
Australia,1987,democracy,stable democracy,stable regime,
Australia,1988,democracy,stable democracy,stable regime,
Australia,1989,democracy,stable democracy,stable regime,
Australia,1990,democracy,stable democracy,stable regime,
Australia,1991,democracy,stable democracy,stable regime,
Australia,1992,democracy,stable democracy,stable regime,
Australia,1993,democracy,stable democracy,stable regime,
Australia,1994,democracy,stable democracy,stable regime,
Australia,1995,democracy,stable democracy,stable regime,
Australia,1996,democracy,stable democracy,stable regime,
Australia,1997,democracy,stable democracy,stable regime,
Australia,1998,democracy,stable democracy,stable regime,
Australia,1999,democracy,stable democracy,stable regime,
Australia,2000,democracy,stable democracy,stable regime,
Australia,2001,democracy,stable democracy,stable regime,
Australia,2002,democracy,stable democracy,stable regime,
Australia,2003,democracy,stable democracy,stable regime,
Australia,2004,democracy,stable democracy,stable regime,
Australia,2005,democracy,stable democracy,stable regime,
Australia,2006,democracy,stable democracy,stable regime,
Australia,2007,democracy,stable democracy,stable regime,
Australia,2008,democracy,stable democracy,stable regime,
Australia,2009,democracy,stable democracy,stable regime,
Australia,2010,democracy,stable democracy,stable regime,
Australia,2011,democracy,stable democracy,stable regime,
Australia,2012,democracy,stable democracy,stable regime,
Australia,2013,democracy,stable democracy,stable regime,
Australia,2014,democracy,stable democracy,stable regime,
Australia,2015,democracy,stable democracy,stable regime,
Australia,2016,democracy,stable democracy,stable regime,
Australia,2017,democracy,stable democracy,stable regime,
Australia,2018,democracy,stable democracy,stable regime,
Australia,2019,democracy,stable democracy,stable regime,
Australia,2020,democracy,stable democracy,stable regime,
Australia,2021,democracy,stable democracy,stable regime,
Austria,1900,autocracy,stable autocracy,stable regime,
Austria,1901,autocracy,stable autocracy,stable regime,
Austria,1902,autocracy,stable autocracy,stable regime,
Austria,1903,autocracy,stable autocracy,stable regime,
Austria,1904,autocracy,stable autocracy,stable regime,
Austria,1905,autocracy,stable autocracy,stable regime,
Austria,1906,autocracy,stable autocracy,stable regime,
Austria,1907,autocracy,stable autocracy,stable regime,
Austria,1908,autocracy,stable autocracy,stable regime,
Austria,1909,autocracy,stable autocracy,stable regime,
Austria,1910,autocracy,stable autocracy,stable regime,
Austria,1911,autocracy,stable autocracy,stable regime,
