entity,year,cVDPV1,cVDPV2,cVDPV3,total_cVDPV,wild_polio_cases,non_polio_afp_rate,percent_adequate_stool_collection,total_polio,wild_polio_cases_per_million,cVDPV1_per_million,cVDPV2_per_million,cVDPV3_per_million,total_cVDPV_per_million,total_polio_per_million
Australia,2021,,,,0.0,0.0,3.12,62.0,0.0,0.0,,,,0.0,0.0
Austria,1980,,,,,,,,1.0,,,,,,0.131
Austria,1981,,,,,,,,0.0,,,,,,0.0
Austria,1982,,,,,,,,0.0,,,,,,0.0
Austria,1983,,,,,,,,0.0,,,,,,0.0
Austria,1984,,,,,,,,0.0,,,,,,0.0
Austria,1985,,,,,,,,0.0,,,,,,0.0
Austria,1986,,,,,,,,0.0,,,,,,0.0
Austria,1987,,,,,,,,0.0,,,,,,0.0
Austria,1988,,,,,,,,0.0,,,,,,0.0
Austria,1989,,,,,,,,0.0,,,,,,0.0
Austria,1990,,,,,,,,0.0,,,,,,0.0
Austria,1991,,,,,,,,0.0,,,,,,0.0
Austria,1992,,,,,,,,0.0,,,,,,0.0
Austria,1993,,,,,,,,0.0,,,,,,0.0
Austria,1994,,,,,,,,0.0,,,,,,0.0
Austria,1995,,,,,,,,0.0,,,,,,0.0
Austria,1996,,,,,,,,0.0,,,,,,0.0
Austria,1997,,,,,,,,0.0,,,,,,0.0
Austria,1998,,,,,,,,0.0,,,,,,0.0
Austria,1999,,,,,,,,0.0,,,,,,0.0
Austria,2000,,,,,,,,0.0,,,,,,0.0
Austria,2001,,,,0.0,0.0,0.65,56.0,0.0,0.0,,,,0.0,0.0
Austria,2002,,,,0.0,0.0,0.58,88.0,0.0,0.0,,,,0.0,0.0
Austria,2003,,,,0.0,0.0,0.16,100.0,0.0,0.0,,,,0.0,0.0
Austria,2004,,,,0.0,0.0,0.56,57.0,0.0,0.0,,,,0.0,0.0
Austria,2005,,,,0.0,0.0,0.24,33.0,0.0,0.0,,,,0.0,0.0
Austria,2006,,,,0.0,0.0,0.72,56.0,0.0,0.0,,,,0.0,0.0
Austria,2007,,,,0.0,0.0,0.32,25.0,0.0,0.0,,,,0.0,0.0
Austria,2008,,,,0.0,0.0,0.32,0.0,0.0,0.0,,,,0.0,0.0
Austria,2009,,,,0.0,0.0,0.32,25.0,0.0,0.0,,,,0.0,0.0
Austria,2010,,,,0.0,0.0,0.24,0.0,0.0,0.0,,,,0.0,0.0
Austria,2011,,,,0.0,0.0,0.16,0.0,0.0,0.0,,,,0.0,0.0
Austria,2012,,,,0.0,0.0,0.08,100.0,0.0,0.0,,,,0.0,0.0
Austria,2013,,,,0.0,0.0,0.33,0.0,0.0,0.0,,,,0.0,0.0
Austria,2014,,,,0.0,0.0,0.25,33.0,0.0,0.0,,,,0.0,0.0
Austria,2015,,,,0.0,0.0,0.41,20.0,0.0,0.0,,,,0.0,0.0
Austria,2016,,,,0.0,0.0,0.42,0.0,0.0,0.0,,,,0.0,0.0
Austria,2017,,,,0.0,0.0,0.08,0.0,0.0,0.0,,,,0.0,0.0
Austria,2018,,,,0.0,0.0,0.17,0.0,0.0,0.0,,,,0.0,0.0
Austria,2019,,,,0.0,0.0,0.08,100.0,0.0,0.0,,,,0.0,0.0
Austria,2020,,,,0.0,0.0,0.08,100.0,0.0,0.0,,,,0.0,0.0
Austria,2021,,,,0.0,0.0,0.17,0.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,1980,,,,,,,,,,,,,,
Azerbaijan,1981,,,,,,,,,,,,,,
Azerbaijan,1982,,,,,,,,,,,,,,
Azerbaijan,1983,,,,,,,,,,,,,,
Azerbaijan,1984,,,,,,,,,,,,,,
Azerbaijan,1985,,,,,,,,,,,,,,
Azerbaijan,1986,,,,,,,,,,,,,,
Azerbaijan,1987,,,,,,,,,,,,,,
Azerbaijan,1988,,,,,,,,,,,,,,
Azerbaijan,1989,,,,,,,,,,,,,,
Azerbaijan,1990,,,,,,,,,,,,,,
Azerbaijan,1991,,,,,,,,21.0,,,,,,2.854
Azerbaijan,1992,,,,,,,,22.0,,,,,,2.944
Azerbaijan,1993,,,,,,,,69.0,,,,,,9.101
Azerbaijan,1994,,,,,,,,16.0,,,,,,2.082
Azerbaijan,1995,,,,,,,,5.0,,,,,,0.643
Azerbaijan,1996,,,,,,,,0.0,,,,,,0.0
Azerbaijan,1997,,,,,,,,0.0,,,,,,0.0
Azerbaijan,1998,,,,,,,,0.0,,,,,,0.0
Azerbaijan,1999,,,,,,,,0.0,,,,,,0.0
Azerbaijan,2000,,,,,,,,0.0,,,,,,0.0
Azerbaijan,2001,,,,0.0,0.0,0.83,88.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2002,,,,0.0,0.0,0.77,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2003,,,,0.0,0.0,0.76,94.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2004,,,,0.0,0.0,0.98,95.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2005,,,,0.0,0.0,1.18,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2006,,,,0.0,0.0,0.86,94.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2007,,,,0.0,0.0,1.14,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2008,,,,0.0,0.0,1.43,97.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2009,,,,0.0,0.0,2.19,96.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2010,,,,0.0,0.0,1.57,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2011,,,,0.0,0.0,2.02,97.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2012,,,,0.0,0.0,2.09,92.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2013,,,,0.0,0.0,1.1,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2014,,,,0.0,0.0,1.25,96.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2015,,,,0.0,0.0,1.69,97.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2016,,,,0.0,0.0,1.4,92.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2017,,,,0.0,0.0,1.3,96.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2018,,,,0.0,0.0,1.3,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2019,,,,0.0,0.0,0.92,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2020,,,,0.0,0.0,0.16,100.0,0.0,0.0,,,,0.0,0.0
Azerbaijan,2021,,,,0.0,0.0,0.59,100.0,0.0,0.0,,,,0.0,0.0
Bahamas,1980,,,,,,,,0.0,,,,,,0.0
Bahamas,1981,,,,,,,,0.0,,,,,,0.0
Bahamas,1982,,,,,,,,0.0,,,,,,0.0
Bahamas,1983,,,,,,,,0.0,,,,,,0.0
Bahamas,1984,,,,,,,,0.0,,,,,,0.0
Bahamas,1985,,,,,,,,0.0,,,,,,0.0
Bahamas,1986,,,,,,,,0.0,,,,,,0.0
Bahamas,1987,,,,,,,,0.0,,,,,,0.0
Bahamas,1988,,,,,,,,0.0,,,,,,0.0
Bahamas,1989,,,,,,,,0.0,,,,,,0.0
Bahamas,1990,,,,,,,,0.0,,,,,,0.0
Bahamas,1991,,,,,,,,0.0,,,,,,0.0
Bahamas,1992,,,,,,,,0.0,,,,,,0.0
Bahamas,1993,,,,,,,,0.0,,,,,,0.0
Bahamas,1994,,,,,,,,0.0,,,,,,0.0
Bahamas,1995,,,,,,,,0.0,,,,,,0.0
Bahamas,1996,,,,,,,,0.0,,,,,,0.0
Bahamas,1997,,,,,,,,0.0,,,,,,0.0
Bahamas,1998,,,,,,,,0.0,,,,,,0.0
Bahamas,1999,,,,,,,,0.0,,,,,,0.0
Bahamas,2000,,,,,,,,0.0,,,,,,0.0
Bahamas,2001,,,,,,,,0.0,,,,,,0.0
Bahamas,2002,,,,,,,,0.0,,,,,,0.0
Bahamas,2003,,,,,,,,0.0,,,,,,0.0
Bahamas,2004,,,,,,,,0.0,,,,,,0.0
Bahamas,2005,,,,,,,,0.0,,,,,,0.0
Bahamas,2006,,,,,,,,0.0,,,,,,0.0
Bahamas,2007,,,,,,,,0.0,,,,,,0.0
Bahamas,2008,,,,,,,,0.0,,,,,,0.0
Bahamas,2009,,,,,,,,,,,,,,
Bahamas,2010,,,,,,,,0.0,,,,,,0.0
Bahamas,2011,,,,,,,,,,,,,,
Bahamas,2012,,,,,,,,,,,,,,
Bahamas,2013,,,,,,,,,,,,,,
Bahamas,2014,,,,,,,,,,,,,,
Bahamas,2015,,,,,,,,,,,,,,
Bahamas,2016,,,,0.0,,,,,,,,,0.0,
Bahamas,2017,,,,0.0,,,,,,,,,0.0,
Bahamas,2018,,,,0.0,,,,,,,,,0.0,
Bahamas,2019,,,,0.0,,,,,,,,,0.0,
Bahamas,2020,,,,0.0,,,,,,,,,0.0,
Bahamas,2021,,,,0.0,,,,,,,,,0.0,
Bahrain,1980,,,,,,,,6.0,,,,,,16.671
Bahrain,1981,,,,,,,,5.0,,,,,,13.365
Bahrain,1982,,,,,,,,0.0,,,,,,0.0
Bahrain,1983,,,,,,,,0.0,,,,,,0.0
Bahrain,1984,,,,,,,,0.0,,,,,,0.0
Bahrain,1985,,,,,,,,0.0,,,,,,0.0
Bahrain,1986,,,,,,,,0.0,,,,,,0.0
Bahrain,1987,,,,,,,,0.0,,,,,,0.0
Bahrain,1988,,,,,,,,0.0,,,,,,0.0
Bahrain,1989,,,,,,,,0.0,,,,,,0.0
Bahrain,1990,,,,,,,,0.0,,,,,,0.0
Bahrain,1991,,,,,,,,0.0,,,,,,0.0
Bahrain,1992,,,,,,,,0.0,,,,,,0.0
Bahrain,1993,,,,,,,,2.0,,,,,,3.73
Bahrain,1994,,,,,,,,0.0,,,,,,0.0
Bahrain,1995,,,,,,,,0.0,,,,,,0.0
Bahrain,1996,,,,,,,,0.0,,,,,,0.0
Bahrain,1997,,,,,,,,0.0,,,,,,0.0
Bahrain,1998,,,,,,,,0.0,,,,,,0.0
Bahrain,1999,,,,,,,,0.0,,,,,,0.0
Bahrain,2000,,,,,,,,0.0,,,,,,0.0
Bahrain,2001,,,,0.0,0.0,3.41,43.0,0.0,0.0,,,,0.0,0.0
Bahrain,2002,,,,0.0,0.0,1.46,67.0,0.0,0.0,,,,0.0,0.0
Bahrain,2003,,,,0.0,0.0,0.97,50.0,0.0,0.0,,,,0.0,0.0
Bahrain,2004,,,,0.0,0.0,0.97,100.0,0.0,0.0,,,,0.0,0.0
Bahrain,2005,,,,0.0,0.0,1.46,67.0,0.0,0.0,,,,0.0,0.0
Bahrain,2006,,,,0.0,0.0,6.33,100.0,0.0,0.0,,,,0.0,0.0
Bahrain,2007,,,,0.0,0.0,2.43,60.0,0.0,0.0,,,,0.0,0.0
Bahrain,2008,,,,0.0,0.0,2.43,100.0,0.0,0.0,,,,0.0,0.0
Bahrain,2009,,,,0.0,0.0,3.41,86.0,0.0,0.0,,,,0.0,0.0
Bahrain,2010,,,,0.0,0.0,5.28,80.0,0.0,0.0,,,,0.0,0.0
Bahrain,2011,,,,0.0,0.0,5.28,90.0,0.0,0.0,,,,0.0,0.0
Bahrain,2012,,,,0.0,0.0,10.02,95.0,0.0,0.0,,,,0.0,0.0
Bahrain,2013,,,,0.0,0.0,6.32,90.0,0.0,0.0,,,,0.0,0.0
Bahrain,2014,,,,0.0,0.0,8.42,100.0,0.0,0.0,,,,0.0,0.0
Bahrain,2015,,,,0.0,0.0,9.82,95.0,0.0,0.0,,,,0.0,0.0
Bahrain,2016,,,,0.0,0.0,7.38,100.0,0.0,0.0,,,,0.0,0.0
Bahrain,2017,,,,0.0,0.0,9.48,100.0,0.0,0.0,,,,0.0,0.0
Bahrain,2018,,,,0.0,0.0,18.44,71.0,0.0,0.0,,,,0.0,0.0
Bahrain,2019,,,,0.0,0.0,8.96,100.0,0.0,0.0,,,,0.0,0.0
Bahrain,2020,,,,0.0,0.0,7.75,93.0,0.0,0.0,,,,0.0,0.0
Bahrain,2021,,,,0.0,0.0,5.8,100.0,0.0,0.0,,,,0.0,0.0
Bangladesh,1980,,,,,,,,65.0,,,,,,0.816
Bangladesh,1981,,,,,,,,98.0,,,,,,1.199
Bangladesh,1982,,,,,,,,319.0,,,,,,3.801
Bangladesh,1983,,,,,,,,128.0,,,,,,1.486
Bangladesh,1984,,,,,,,,128.0,,,,,,1.448
Bangladesh,1985,,,,,,,,89.0,,,,,,0.981
Bangladesh,1986,,,,,,,,158.0,,,,,,1.696
Bangladesh,1987,,,,,,,,102.0,,,,,,1.066
Bangladesh,1988,,,,,,,,540.0,,,,,,5.5
Bangladesh,1989,,,,,,,,449.0,,,,,,4.459
Bangladesh,1990,,,,,,,,374.0,,,,,,3.625
Bangladesh,1991,,,,,,,,287.0,,,,,,2.718
Bangladesh,1992,,,,,,,,209.0,,,,,,1.935
Bangladesh,1993,,,,,,,,233.0,,,,,,2.111
Bangladesh,1994,,,,,,,,289.0,,,,,,2.563
Bangladesh,1995,,,,,,,,49.0,,,,,,0.425
Bangladesh,1996,,,,,,,,97.0,,,,,,0.824
Bangladesh,1997,,,,,,,,173.0,,,,,,1.44
Bangladesh,1998,,,,,,,,299.0,,,,,,2.437
Bangladesh,1999,,,,,,,,393.0,,,,,,3.139
Bangladesh,2000,,,,,,,,198.0,,,,,,1.551
Bangladesh,2001,,,,0.0,0.0,2.48,80.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2002,,,,0.0,0.0,2.7,89.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2003,,,,0.0,0.0,2.03,89.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2004,,,,0.0,0.0,2.31,90.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2005,,,,0.0,0.0,2.66,92.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2006,,,,0.0,18.0,2.87,93.0,18.0,0.128,,,,0.0,0.128
Bangladesh,2007,,,,0.0,0.0,3.25,92.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2008,,,,0.0,0.0,3.1,92.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2009,,,,0.0,0.0,2.61,94.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2010,,,,0.0,0.0,2.81,95.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2011,,,,0.0,0.0,2.93,95.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2012,,,,0.0,0.0,2.84,96.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2013,,,,0.0,0.0,2.54,100.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2014,,,,0.0,0.0,2.65,98.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2015,,,,0.0,0.0,2.47,97.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2016,,,,0.0,0.0,2.56,99.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2017,,,,0.0,0.0,2.43,99.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2018,,,,0.0,0.0,2.5,99.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2019,,,,0.0,0.0,2.55,100.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2020,,,,0.0,0.0,2.13,100.0,0.0,0.0,,,,0.0,0.0
Bangladesh,2021,,,,0.0,0.0,2.2,93.0,0.0,0.0,,,,0.0,0.0
Barbados,1980,,,,,,,,0.0,,,,,,0.0
Barbados,1981,,,,,,,,0.0,,,,,,0.0
Barbados,1982,,,,,,,,0.0,,,,,,0.0
Barbados,1983,,,,,,,,0.0,,,,,,0.0
Barbados,1984,,,,,,,,0.0,,,,,,0.0
Barbados,1985,,,,,,,,0.0,,,,,,0.0
Barbados,1986,,,,,,,,0.0,,,,,,0.0
Barbados,1987,,,,,,,,0.0,,,,,,0.0
Barbados,1988,,,,,,,,0.0,,,,,,0.0
Barbados,1989,,,,,,,,0.0,,,,,,0.0
Barbados,1990,,,,,,,,0.0,,,,,,0.0
Barbados,1991,,,,,,,,0.0,,,,,,0.0
Barbados,1992,,,,,,,,0.0,,,,,,0.0
Barbados,1993,,,,,,,,0.0,,,,,,0.0
Barbados,1994,,,,,,,,0.0,,,,,,0.0
Barbados,1995,,,,,,,,0.0,,,,,,0.0
Barbados,1996,,,,,,,,0.0,,,,,,0.0
Barbados,1997,,,,,,,,0.0,,,,,,0.0
Barbados,1998,,,,,,,,0.0,,,,,,0.0
Barbados,1999,,,,,,,,0.0,,,,,,0.0
Barbados,2000,,,,,,,,0.0,,,,,,0.0
Barbados,2001,,,,,,,,0.0,,,,,,0.0
Barbados,2002,,,,,,,,0.0,,,,,,0.0
Barbados,2003,,,,,,,,0.0,,,,,,0.0
Barbados,2004,,,,,,,,0.0,,,,,,0.0
Barbados,2005,,,,,,,,0.0,,,,,,0.0
Barbados,2006,,,,,,,,0.0,,,,,,0.0
Barbados,2007,,,,,,,,0.0,,,,,,0.0
Barbados,2008,,,,,,,,0.0,,,,,,0.0
Barbados,2009,,,,,,,,,,,,,,
Barbados,2010,,,,,,,,0.0,,,,,,0.0
Barbados,2011,,,,,,,,,,,,,,
Barbados,2012,,,,,,,,,,,,,,
Barbados,2013,,,,,,,,,,,,,,
Barbados,2014,,,,,,,,,,,,,,
Barbados,2015,,,,,,,,,,,,,,
Barbados,2016,,,,0.0,,,,,,,,,0.0,
Barbados,2017,,,,0.0,,,,,,,,,0.0,
Barbados,2018,,,,0.0,,,,,,,,,0.0,
Barbados,2019,,,,0.0,,,,,,,,,0.0,
Barbados,2020,,,,0.0,,,,,,,,,0.0,
Barbados,2021,,,,0.0,,,,,,,,,0.0,
Belarus,1980,,,,,,,,,,,,,,
Belarus,1981,,,,,,,,,,,,,,
Belarus,1982,,,,,,,,,,,,,,
Belarus,1983,,,,,,,,,,,,,,
Belarus,1984,,,,,,,,,,,,,,
Belarus,1985,,,,,,,,,,,,,,
Belarus,1986,,,,,,,,,,,,,,
Belarus,1987,,,,,,,,,,,,,,
Belarus,1988,,,,,,,,,,,,,,
Belarus,1989,,,,,,,,,,,,,,
Belarus,1990,,,,,,,,,,,,,,
Belarus,1991,,,,,,,,0.0,,,,,,0.0
Belarus,1992,,,,,,,,1.0,,,,,,0.098
Belarus,1993,,,,,,,,1.0,,,,,,0.099
Belarus,1994,,,,,,,,2.0,,,,,,0.198
Belarus,1995,,,,,,,,0.0,,,,,,0.0
Belarus,1996,,,,,,,,0.0,,,,,,0.0
Belarus,1997,,,,,,,,0.0,,,,,,0.0
Belarus,1998,,,,,,,,0.0,,,,,,0.0
Belarus,1999,,,,,,,,0.0,,,,,,0.0
Belarus,2000,,,,,,,,0.0,,,,,,0.0
Belarus,2001,,,,0.0,0.0,2.11,89.0,0.0,0.0,,,,0.0,0.0
Belarus,2002,,,,0.0,0.0,2.5,92.0,0.0,0.0,,,,0.0,0.0
Belarus,2003,,,,0.0,0.0,3.24,83.0,0.0,0.0,,,,0.0,0.0
Belarus,2004,,,,0.0,0.0,2.88,89.0,0.0,0.0,,,,0.0,0.0
Belarus,2005,,,,0.0,0.0,3.82,93.0,0.0,0.0,,,,0.0,0.0
Belarus,2006,,,,0.0,0.0,2.73,92.0,0.0,0.0,,,,0.0,0.0
Belarus,2007,,,,0.0,0.0,3.57,92.0,0.0,0.0,,,,0.0,0.0
Belarus,2008,,,,0.0,0.0,3.15,82.0,0.0,0.0,,,,0.0,0.0
Belarus,2009,,,,0.0,0.0,3.57,98.0,0.0,0.0,,,,0.0,0.0
Belarus,2010,,,,0.0,0.0,2.99,93.0,0.0,0.0,,,,0.0,0.0
Belarus,2011,,,,0.0,0.0,3.38,78.0,0.0,0.0,,,,0.0,0.0
Belarus,2012,,,,0.0,0.0,2.96,88.0,0.0,0.0,,,,0.0,0.0
Belarus,2013,,,,0.0,0.0,3.12,90.0,0.0,0.0,,,,0.0,0.0
Belarus,2014,,,,0.0,0.0,3.35,93.0,0.0,0.0,,,,0.0,0.0
Belarus,2015,,,,0.0,0.0,4.18,88.0,0.0,0.0,,,,0.0,0.0
Belarus,2016,,,,0.0,0.0,5.39,92.0,0.0,0.0,,,,0.0,0.0
Belarus,2017,,,,0.0,0.0,4.64,87.0,0.0,0.0,,,,0.0,0.0
Belarus,2018,,,,0.0,0.0,2.62,97.0,0.0,0.0,,,,0.0,0.0
Belarus,2019,,,,0.0,0.0,4.26,89.0,0.0,0.0,,,,0.0,0.0
Belarus,2020,,,,0.0,0.0,3.96,83.0,0.0,0.0,,,,0.0,0.0
Belarus,2021,,,,0.0,0.0,3.96,75.0,0.0,0.0,,,,0.0,0.0
Belgium,1980,,,,,,,,1.0,,,,,,0.101
Belgium,1981,,,,,,,,0.0,,,,,,0.0
Belgium,1982,,,,,,,,0.0,,,,,,0.0
Belgium,1983,,,,,,,,1.0,,,,,,0.101
Belgium,1984,,,,,,,,0.0,,,,,,0.0
Belgium,1985,,,,,,,,0.0,,,,,,0.0
Belgium,1986,,,,,,,,0.0,,,,,,0.0
Belgium,1987,,,,,,,,0.0,,,,,,0.0
Belgium,1988,,,,,,,,0.0,,,,,,0.0
Belgium,1989,,,,,,,,2.0,,,,,,0.2
Belgium,1990,,,,,,,,0.0,,,,,,0.0
Belgium,1991,,,,,,,,0.0,,,,,,0.0
Belgium,1992,,,,,,,,0.0,,,,,,0.0
Belgium,1993,,,,,,,,0.0,,,,,,0.0
Belgium,1994,,,,,,,,0.0,,,,,,0.0
Belgium,1995,,,,,,,,0.0,,,,,,0.0
Belgium,1996,,,,,,,,0.0,,,,,,0.0
Belgium,1997,,,,,,,,0.0,,,,,,0.0
Belgium,1998,,,,,,,,0.0,,,,,,0.0
Belgium,1999,,,,,,,,0.0,,,,,,0.0
Belgium,2000,,,,,,,,0.0,,,,,,0.0
Belgium,2001,,,,,,,,0.0,,,,,,0.0
Belgium,2002,,,,,,,,0.0,,,,,,0.0
Belgium,2003,,,,0.0,0.0,0.12,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2004,,,,0.0,0.0,0.59,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2005,,,,0.0,0.0,0.24,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2006,,,,0.0,0.0,0.35,17.0,0.0,0.0,,,,0.0,0.0
Belgium,2007,,,,0.0,0.0,0.52,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2008,,,,0.0,0.0,0.17,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2009,,,,0.0,0.0,0.35,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2010,,,,0.0,0.0,0.17,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2011,,,,0.0,0.0,0.18,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2012,,,,0.0,0.0,0.29,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2013,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2014,,,,0.0,0.0,0.12,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2015,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2016,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2017,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2018,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2019,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2020,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belgium,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
Belize,1980,,,,,,,,3.0,,,,,,20.813
Belize,1981,,,,,,,,0.0,,,,,,0.0
Belize,1982,,,,,,,,0.0,,,,,,0.0
Belize,1983,,,,,,,,0.0,,,,,,0.0
Belize,1984,,,,,,,,0.0,,,,,,0.0
Belize,1985,,,,,,,,0.0,,,,,,0.0
Belize,1986,,,,,,,,0.0,,,,,,0.0
Belize,1987,,,,,,,,0.0,,,,,,0.0
Belize,1988,,,,,,,,0.0,,,,,,0.0
Belize,1989,,,,,,,,0.0,,,,,,0.0
Belize,1990,,,,,,,,0.0,,,,,,0.0
Belize,1991,,,,,,,,0.0,,,,,,0.0
Belize,1992,,,,,,,,0.0,,,,,,0.0
Belize,1993,,,,,,,,0.0,,,,,,0.0
Belize,1994,,,,,,,,0.0,,,,,,0.0
Belize,1995,,,,,,,,0.0,,,,,,0.0
Belize,1996,,,,,,,,0.0,,,,,,0.0
Belize,1997,,,,,,,,0.0,,,,,,0.0
Belize,1998,,,,,,,,0.0,,,,,,0.0
Belize,1999,,,,,,,,0.0,,,,,,0.0
Belize,2000,,,,,,,,0.0,,,,,,0.0
Belize,2001,,,,,,,,0.0,,,,,,0.0
Belize,2002,,,,,,,,0.0,,,,,,0.0
Belize,2003,,,,,,,,0.0,,,,,,0.0
Belize,2004,,,,,,,,0.0,,,,,,0.0
Belize,2005,,,,,,,,0.0,,,,,,0.0
Belize,2006,,,,,,,,0.0,,,,,,0.0
Belize,2007,,,,,,,,0.0,,,,,,0.0
Belize,2008,,,,,,,,0.0,,,,,,0.0
Belize,2009,,,,,,,,,,,,,,
Belize,2010,,,,,,,,0.0,,,,,,0.0
Belize,2011,,,,,,,,,,,,,,
Belize,2012,,,,,,,,,,,,,,
Belize,2013,,,,,,,,,,,,,,
Belize,2014,,,,,,,,,,,,,,
Belize,2015,,,,,,,,,,,,,,
Belize,2016,,,,0.0,,,,,,,,,0.0,
Belize,2017,,,,0.0,,,,,,,,,0.0,
Belize,2018,,,,0.0,,,,,,,,,0.0,
Belize,2019,,,,0.0,,,,,,,,,0.0,
Belize,2020,,,,0.0,,,,,,,,,0.0,
Belize,2021,,,,0.0,,,,,,,,,0.0,
Benin,1980,,,,,,,,155.0,,,,,,41.698
Benin,1981,,,,,,,,215.0,,,,,,56.281
Benin,1982,,,,,,,,138.0,,,,,,35.135
Benin,1983,,,,,,,,59.0,,,,,,14.604
Benin,1984,,,,,,,,52.0,,,,,,12.51
Benin,1985,,,,,,,,89.0,,,,,,20.802
Benin,1986,,,,,,,,95.0,,,,,,21.569
Benin,1987,,,,,,,,74.0,,,,,,16.317
Benin,1988,,,,,,,,31.0,,,,,,6.634
Benin,1989,,,,,,,,55.0,,,,,,11.411
Benin,1990,,,,,,,,81.0,,,,,,16.27
Benin,1991,,,,,,,,18.0,,,,,,3.495
Benin,1992,,,,,,,,89.0,,,,,,16.692
Benin,1993,,,,,,,,17.0,,,,,,3.079
Benin,1994,,,,,,,,57.0,,,,,,9.975
Benin,1995,,,,,,,,7.0,,,,,,1.185
Benin,1996,,,,,,,,6.0,,,,,,0.985
Benin,1997,,,,,,,,3.0,,,,,,0.478
Benin,1998,,,,,,,,8.0,,,,,,1.236
Benin,1999,,,,,,,,37.0,,,,,,5.552
Benin,2000,,,,,,,,1.0,,,,,,0.146
Benin,2001,,,,0.0,0.0,3.9,93.0,0.0,0.0,,,,0.0,0.0
Benin,2002,,,,0.0,0.0,3.6,87.0,0.0,0.0,,,,0.0,0.0
Benin,2003,,,,0.0,2.0,2.1,90.0,2.0,0.266,,,,0.0,0.266
Benin,2004,,,,0.0,6.0,3.2,90.0,6.0,0.774,,,,0.0,0.774
Benin,2005,,,,0.0,0.0,1.9,99.0,0.0,0.0,,,,0.0,0.0
Benin,2006,,,,0.0,0.0,2.5,93.0,0.0,0.0,,,,0.0,0.0
Benin,2007,,,,0.0,0.0,3.16,99.0,0.0,0.0,,,,0.0,0.0
Benin,2008,,,,0.0,6.0,3.24,97.0,6.0,0.69,,,,0.0,0.69
Benin,2009,,,,0.0,20.0,3.34,91.0,20.0,2.236,,,,0.0,2.236
Benin,2010,,,,0.0,0.0,2.4,93.0,0.0,0.0,,,,0.0,0.0
