country,variable,percentile,year,value_lcu,age,pop
AR,anninc999i,p0p100,1995,553802.9,999,i
AR,anninc999i,p0p100,1996,575681.7,999,i
AR,anninc999i,p0p100,1997,619135.1,999,i
AR,anninc999i,p0p100,1998,635237.4,999,i
AR,anninc999i,p0p100,1999,604023.9,999,i
AR,anninc999i,p0p100,2000,592356.4,999,i
AR,anninc999i,p0p100,2001,557737.4,999,i
AR,anninc999i,p0p100,2002,469555.4,999,i
AR,anninc999i,p0p100,2003,512683.5,999,i
AR,anninc999i,p0p100,2004,607782.7,999,i
AR,anninc999i,p0p100,2005,667754.7,999,i
AR,anninc999i,p0p100,2006,704822.5,999,i
AR,anninc999i,p0p100,2007,748222.4,999,i
AR,anninc999i,p0p100,2008,790984,999,i
AR,anninc999i,p0p100,2009,728392.5,999,i
AR,anninc999i,p0p100,2010,820282.1,999,i
AR,anninc999i,p0p100,2011,896196.5,999,i
AR,anninc999i,p0p100,2012,891274.7,999,i
AR,anninc999i,p0p100,2013,931363.7,999,i
AR,anninc999i,p0p100,2014,895930.6,999,i
AR,anninc999i,p0p100,2015,913798.9,999,i
AR,anninc999i,p0p100,2016,880177.2,999,i
AR,anninc999i,p0p100,2017,897576.9,999,i
AR,anninc999i,p0p100,2018,855548.5,999,i
AR,anninc999i,p0p100,2019,823136.3,999,i
AR,anninc999i,p0p100,2020,726113.5,999,i
AR,anninc999i,p0p100,2021,770366.6,999,i
AS,anninc999i,p0p100,2002,12679.3,999,i
AS,anninc999i,p0p100,2003,12712.3,999,i
AS,anninc999i,p0p100,2004,12761.3,999,i
AS,anninc999i,p0p100,2005,12743.4,999,i
AS,anninc999i,p0p100,2006,12255.9,999,i
AS,anninc999i,p0p100,2007,12712.1,999,i
AS,anninc999i,p0p100,2008,12551.2,999,i
AS,anninc999i,p0p100,2009,12149.3,999,i
AS,anninc999i,p0p100,2010,12371.5,999,i
AS,anninc999i,p0p100,2011,12514.2,999,i
AS,anninc999i,p0p100,2012,11943.9,999,i
AS,anninc999i,p0p100,2013,11589.4,999,i
AS,anninc999i,p0p100,2014,11720.9,999,i
AS,anninc999i,p0p100,2015,11923.9,999,i
AS,anninc999i,p0p100,2016,11587,999,i
AS,anninc999i,p0p100,2017,10859.7,999,i
AS,anninc999i,p0p100,2018,11164.4,999,i
AS,anninc999i,p0p100,2019,11465.3,999,i
AS,anninc999i,p0p100,2020,11762.2,999,i
AT,anninc999i,p0p100,1950,5762.6,999,i
AT,anninc999i,p0p100,1951,6163.7,999,i
AT,anninc999i,p0p100,1952,6098.6,999,i
AT,anninc999i,p0p100,1953,6323.1,999,i
AT,anninc999i,p0p100,1954,6980.1,999,i
AT,anninc999i,p0p100,1955,7817,999,i
AT,anninc999i,p0p100,1956,8332.8,999,i
AT,anninc999i,p0p100,1957,8834.7,999,i
AT,anninc999i,p0p100,1958,9085.3,999,i
AT,anninc999i,p0p100,1959,9295.8,999,i
AT,anninc999i,p0p100,1960,10080.2,999,i
AT,anninc999i,p0p100,1961,10583.1,999,i
AT,anninc999i,p0p100,1962,10760,999,i
AT,anninc999i,p0p100,1963,11083.9,999,i
AT,anninc999i,p0p100,1964,11700.3,999,i
AT,anninc999i,p0p100,1965,11989,999,i
AT,anninc999i,p0p100,1966,12590.6,999,i
AT,anninc999i,p0p100,1967,12841,999,i
AT,anninc999i,p0p100,1968,13345.1,999,i
AT,anninc999i,p0p100,1969,14176.3,999,i
AT,anninc999i,p0p100,1970,15097.7,999,i
AT,anninc999i,p0p100,1971,15789.5,999,i
AT,anninc999i,p0p100,1972,16700.3,999,i
AT,anninc999i,p0p100,1973,17502.7,999,i
AT,anninc999i,p0p100,1974,18156.4,999,i
AT,anninc999i,p0p100,1975,17987.2,999,i
AT,anninc999i,p0p100,1976,18876.1,999,i
AT,anninc999i,p0p100,1977,19759.4,999,i
AT,anninc999i,p0p100,1978,19650.9,999,i
AT,anninc999i,p0p100,1979,20786.6,999,i
AT,anninc999i,p0p100,1980,21059.3,999,i
AT,anninc999i,p0p100,1981,20898.1,999,i
AT,anninc999i,p0p100,1982,21327.7,999,i
AT,anninc999i,p0p100,1983,22056.1,999,i
AT,anninc999i,p0p100,1984,22028.9,999,i
AT,anninc999i,p0p100,1985,22607.1,999,i
AT,anninc999i,p0p100,1986,23030.1,999,i
AT,anninc999i,p0p100,1987,23285.7,999,i
AT,anninc999i,p0p100,1988,24141.1,999,i
AT,anninc999i,p0p100,1989,25036.6,999,i
AT,anninc999i,p0p100,1990,26045.8,999,i
AT,anninc999i,p0p100,1991,26599.9,999,i
AT,anninc999i,p0p100,1992,26959.6,999,i
AT,anninc999i,p0p100,1993,26817.9,999,i
AT,anninc999i,p0p100,1994,27269.4,999,i
AT,anninc999i,p0p100,1995,27869.3,999,i
AT,anninc999i,p0p100,1996,28490,999,i
AT,anninc999i,p0p100,1997,28858.2,999,i
AT,anninc999i,p0p100,1998,29817.8,999,i
AT,anninc999i,p0p100,1999,30516.1,999,i
AT,anninc999i,p0p100,2000,31631.1,999,i
AT,anninc999i,p0p100,2001,31728.6,999,i
AT,anninc999i,p0p100,2002,32307,999,i
AT,anninc999i,p0p100,2003,32454,999,i
AT,anninc999i,p0p100,2004,33256.2,999,i
AT,anninc999i,p0p100,2005,33915.2,999,i
AT,anninc999i,p0p100,2006,35151.6,999,i
AT,anninc999i,p0p100,2007,36328.2,999,i
AT,anninc999i,p0p100,2008,36961.2,999,i
AT,anninc999i,p0p100,2009,34715.4,999,i
AT,anninc999i,p0p100,2010,35596,999,i
AT,anninc999i,p0p100,2011,36305.8,999,i
AT,anninc999i,p0p100,2012,36123.8,999,i
AT,anninc999i,p0p100,2013,35867.4,999,i
AT,anninc999i,p0p100,2014,35793.5,999,i
AT,anninc999i,p0p100,2015,35436.5,999,i
AT,anninc999i,p0p100,2016,36222.3,999,i
AT,anninc999i,p0p100,2017,36336.4,999,i
AT,anninc999i,p0p100,2018,36972.6,999,i
AT,anninc999i,p0p100,2019,37442,999,i
AT,anninc999i,p0p100,2020,34282.5,999,i
AT,anninc999i,p0p100,2021,35777.7,999,i
AU,anninc999i,p0p100,1950,20203,999,i
AU,anninc999i,p0p100,1951,20525.4,999,i
AU,anninc999i,p0p100,1952,20125.1,999,i
AU,anninc999i,p0p100,1953,20262,999,i
AU,anninc999i,p0p100,1954,21118.7,999,i
AU,anninc999i,p0p100,1955,21811.1,999,i
AU,anninc999i,p0p100,1956,22004.5,999,i
AU,anninc999i,p0p100,1957,21822.8,999,i
AU,anninc999i,p0p100,1958,22346.7,999,i
AU,anninc999i,p0p100,1959,22824,999,i
AU,anninc999i,p0p100,1960,23268.8,999,i
AU,anninc999i,p0p100,1961,23342.1,999,i
AU,anninc999i,p0p100,1962,23276,999,i
AU,anninc999i,p0p100,1963,23909.4,999,i
AU,anninc999i,p0p100,1964,25343.1,999,i
AU,anninc999i,p0p100,1965,26297.7,999,i
AU,anninc999i,p0p100,1966,26161.7,999,i
AU,anninc999i,p0p100,1967,27226.6,999,i
AU,anninc999i,p0p100,1968,27838.5,999,i
AU,anninc999i,p0p100,1969,29302.7,999,i
AU,anninc999i,p0p100,1970,30593.4,999,i
AU,anninc999i,p0p100,1971,30603.3,999,i
AU,anninc999i,p0p100,1972,31435.8,999,i
AU,anninc999i,p0p100,1973,32404.7,999,i
AU,anninc999i,p0p100,1974,33051.2,999,i
AU,anninc999i,p0p100,1975,33654.2,999,i
AU,anninc999i,p0p100,1976,33939.9,999,i
AU,anninc999i,p0p100,1977,34638.9,999,i
AU,anninc999i,p0p100,1978,34189.7,999,i
AU,anninc999i,p0p100,1979,35384.6,999,i
AU,anninc999i,p0p100,1980,35963.3,999,i
AU,anninc999i,p0p100,1981,37055.6,999,i
AU,anninc999i,p0p100,1982,36831.7,999,i
AU,anninc999i,p0p100,1983,35626.6,999,i
AU,anninc999i,p0p100,1984,36818.7,999,i
AU,anninc999i,p0p100,1985,38260.6,999,i
AU,anninc999i,p0p100,1986,38830.5,999,i
AU,anninc999i,p0p100,1987,38951.8,999,i
AU,anninc999i,p0p100,1988,40675.8,999,i
AU,anninc999i,p0p100,1989,41406.6,999,i
AU,anninc999i,p0p100,1990,41891.4,999,i
AU,anninc999i,p0p100,1991,40624.5,999,i
AU,anninc999i,p0p100,1992,40248.1,999,i
AU,anninc999i,p0p100,1993,42076.4,999,i
AU,anninc999i,p0p100,1994,43597.8,999,i
AU,anninc999i,p0p100,1995,44441.6,999,i
AU,anninc999i,p0p100,1996,45829.9,999,i
AU,anninc999i,p0p100,1997,47437.1,999,i
AU,anninc999i,p0p100,1998,49189.5,999,i
AU,anninc999i,p0p100,1999,51068.2,999,i
AU,anninc999i,p0p100,2000,52726.4,999,i
AU,anninc999i,p0p100,2001,52900.6,999,i
AU,anninc999i,p0p100,2002,54549.9,999,i
AU,anninc999i,p0p100,2003,55502.6,999,i
AU,anninc999i,p0p100,2004,57407.8,999,i
AU,anninc999i,p0p100,2005,57998.6,999,i
AU,anninc999i,p0p100,2006,58623.3,999,i
AU,anninc999i,p0p100,2007,59397.3,999,i
AU,anninc999i,p0p100,2008,60585.3,999,i
AU,anninc999i,p0p100,2009,60221.2,999,i
AU,anninc999i,p0p100,2010,60410.7,999,i
AU,anninc999i,p0p100,2011,60829.3,999,i
AU,anninc999i,p0p100,2012,61193.2,999,i
AU,anninc999i,p0p100,2013,62175,999,i
AU,anninc999i,p0p100,2014,61876.6,999,i
AU,anninc999i,p0p100,2015,60758.7,999,i
AU,anninc999i,p0p100,2016,61739.2,999,i
AU,anninc999i,p0p100,2017,62121.6,999,i
AU,anninc999i,p0p100,2018,62910,999,i
AU,anninc999i,p0p100,2019,62449.7,999,i
AU,anninc999i,p0p100,2020,59741,999,i
AU,anninc999i,p0p100,2021,62727.8,999,i
AW,anninc999i,p0p100,1970,7836.2,999,i
AW,anninc999i,p0p100,1971,8481.9,999,i
AW,anninc999i,p0p100,1972,9177.8,999,i
AW,anninc999i,p0p100,1973,9930.8,999,i
AW,anninc999i,p0p100,1974,10766.7,999,i
AW,anninc999i,p0p100,1975,11702.9,999,i
AW,anninc999i,p0p100,1976,12762.2,999,i
AW,anninc999i,p0p100,1977,13951.7,999,i
AW,anninc999i,p0p100,1978,15263.9,999,i
AW,anninc999i,p0p100,1979,16662.5,999,i
AW,anninc999i,p0p100,1980,18119.4,999,i
AW,anninc999i,p0p100,1981,19590.3,999,i
AW,anninc999i,p0p100,1982,21075.4,999,i
AW,anninc999i,p0p100,1983,22641.8,999,i
AW,anninc999i,p0p100,1984,24398.7,999,i
AW,anninc999i,p0p100,1985,26451.5,999,i
AW,anninc999i,p0p100,1986,28560.8,999,i
AW,anninc999i,p0p100,1987,33291.3,999,i
AW,anninc999i,p0p100,1988,40025.8,999,i
AW,anninc999i,p0p100,1989,45458.5,999,i
AW,anninc999i,p0p100,1990,46345.8,999,i
AW,anninc999i,p0p100,1991,48171.3,999,i
AW,anninc999i,p0p100,1992,48306.8,999,i
AW,anninc999i,p0p100,1993,48772.2,999,i
AW,anninc999i,p0p100,1994,50041.2,999,i
AW,anninc999i,p0p100,1995,49088.5,999,i
AW,anninc999i,p0p100,1996,47865.1,999,i
AW,anninc999i,p0p100,1997,49529.7,999,i
AW,anninc999i,p0p100,1998,50131.5,999,i
AW,anninc999i,p0p100,1999,49165.1,999,i
AW,anninc999i,p0p100,2000,52515.3,999,i
AW,anninc999i,p0p100,2001,48918.9,999,i
AW,anninc999i,p0p100,2002,44051.6,999,i
AW,anninc999i,p0p100,2003,46245.2,999,i
AW,anninc999i,p0p100,2004,49006,999,i
AW,anninc999i,p0p100,2005,39821.5,999,i
AW,anninc999i,p0p100,2006,48544.5,999,i
AW,anninc999i,p0p100,2007,43734.4,999,i
AW,anninc999i,p0p100,2008,49118.4,999,i
AW,anninc999i,p0p100,2009,43896.7,999,i
AW,anninc999i,p0p100,2010,41311.3,999,i
AW,anninc999i,p0p100,2011,40898.4,999,i
AW,anninc999i,p0p100,2012,42416.1,999,i
AW,anninc999i,p0p100,2013,43184.2,999,i
AW,anninc999i,p0p100,2014,44152.9,999,i
AW,anninc999i,p0p100,2015,46165.9,999,i
AW,anninc999i,p0p100,2016,46752.5,999,i
AW,anninc999i,p0p100,2017,47082.3,999,i
AW,anninc999i,p0p100,2018,46915.1,999,i
AW,anninc999i,p0p100,2019,45755.5,999,i
AW,anninc999i,p0p100,2020,32995.5,999,i
AW,anninc999i,p0p100,2021,35112.6,999,i
AZ,anninc999i,p0p100,1973,3974.2,999,i
AZ,anninc999i,p0p100,1974,3986.7,999,i
AZ,anninc999i,p0p100,1975,3998.5,999,i
AZ,anninc999i,p0p100,1976,4009.5,999,i
AZ,anninc999i,p0p100,1977,4019.4,999,i
AZ,anninc999i,p0p100,1978,4027.7,999,i
AZ,anninc999i,p0p100,1979,4034.2,999,i
AZ,anninc999i,p0p100,1980,4038.3,999,i
AZ,anninc999i,p0p100,1981,4039.7,999,i
AZ,anninc999i,p0p100,1982,4037.9,999,i
AZ,anninc999i,p0p100,1983,4032,999,i
AZ,anninc999i,p0p100,1984,4021.1,999,i
AZ,anninc999i,p0p100,1985,4004.8,999,i
AZ,anninc999i,p0p100,1986,3983.8,999,i
AZ,anninc999i,p0p100,1987,3961.3,999,i
AZ,anninc999i,p0p100,1988,3943.4,999,i
AZ,anninc999i,p0p100,1989,3940.1,999,i
AZ,anninc999i,p0p100,1990,3961,999,i
AZ,anninc999i,p0p100,1991,3978.5,999,i
AZ,anninc999i,p0p100,1992,3036,999,i
AZ,anninc999i,p0p100,1993,2292,999,i
AZ,anninc999i,p0p100,1994,1822.7,999,i
AZ,anninc999i,p0p100,1995,1577.2,999,i
AZ,anninc999i,p0p100,1996,1622.1,999,i
AZ,anninc999i,p0p100,1997,1645.4,999,i
AZ,anninc999i,p0p100,1998,1737.4,999,i
AZ,anninc999i,p0p100,1999,1862.2,999,i
AZ,anninc999i,p0p100,2000,1987.7,999,i
AZ,anninc999i,p0p100,2001,2169.1,999,i
AZ,anninc999i,p0p100,2002,2345.8,999,i
AZ,anninc999i,p0p100,2003,2609.9,999,i
AZ,anninc999i,p0p100,2004,2763.6,999,i
AZ,anninc999i,p0p100,2005,3337.2,999,i
AZ,anninc999i,p0p100,2006,4510.6,999,i
AZ,anninc999i,p0p100,2007,5546.6,999,i
AZ,anninc999i,p0p100,2008,6456.6,999,i
AZ,anninc999i,p0p100,2009,7177.3,999,i
AZ,anninc999i,p0p100,2010,7595.1,999,i
AZ,anninc999i,p0p100,2011,7377.5,999,i
AZ,anninc999i,p0p100,2012,7541.3,999,i
AZ,anninc999i,p0p100,2013,7945.1,999,i
AZ,anninc999i,p0p100,2014,8133.1,999,i
AZ,anninc999i,p0p100,2015,8012,999,i
AZ,anninc999i,p0p100,2016,7455.7,999,i
AZ,anninc999i,p0p100,2017,7599.9,999,i
AZ,anninc999i,p0p100,2018,7528.1,999,i
AZ,anninc999i,p0p100,2019,7588.7,999,i
AZ,anninc999i,p0p100,2020,7148.7,999,i
AZ,anninc999i,p0p100,2021,7250.6,999,i
BA,anninc999i,p0p100,1980,952.4,999,i
BA,anninc999i,p0p100,1981,965,999,i
BA,anninc999i,p0p100,1982,977.4,999,i
BA,anninc999i,p0p100,1983,989.2,999,i
BA,anninc999i,p0p100,1984,1000.6,999,i
BA,anninc999i,p0p100,1985,1011.5,999,i
BA,anninc999i,p0p100,1986,1022.6,999,i
BA,anninc999i,p0p100,1987,1033.3,999,i
BA,anninc999i,p0p100,1988,1043.8,999,i
BA,anninc999i,p0p100,1989,1054.6,999,i
BA,anninc999i,p0p100,1990,1066.1,999,i
BA,anninc999i,p0p100,1991,982.2,999,i
BA,anninc999i,p0p100,1992,942.4,999,i
BA,anninc999i,p0p100,1993,947.4,999,i
BA,anninc999i,p0p100,1994,1082,999,i
BA,anninc999i,p0p100,1995,1329.7,999,i
BA,anninc999i,p0p100,1996,2630.8,999,i
BA,anninc999i,p0p100,1997,3554.3,999,i
BA,anninc999i,p0p100,1998,4921.9,999,i
BA,anninc999i,p0p100,1999,5167.2,999,i
BA,anninc999i,p0p100,2000,5151.9,999,i
BA,anninc999i,p0p100,2001,5275.6,999,i
BA,anninc999i,p0p100,2002,5449.7,999,i
BA,anninc999i,p0p100,2003,5575.2,999,i
BA,anninc999i,p0p100,2004,5831.3,999,i
BA,anninc999i,p0p100,2005,6316.3,999,i
BA,anninc999i,p0p100,2006,6572.5,999,i
BA,anninc999i,p0p100,2007,6960.2,999,i
BA,anninc999i,p0p100,2008,7428.4,999,i
BA,anninc999i,p0p100,2009,7205.6,999,i
BA,anninc999i,p0p100,2010,7148.5,999,i
BA,anninc999i,p0p100,2011,7236.9,999,i
BA,anninc999i,p0p100,2012,7268.2,999,i
BA,anninc999i,p0p100,2013,7626.9,999,i
BA,anninc999i,p0p100,2014,7787.6,999,i
BA,anninc999i,p0p100,2015,8146.7,999,i
BA,anninc999i,p0p100,2016,8452.9,999,i
BA,anninc999i,p0p100,2017,8713.5,999,i
BA,anninc999i,p0p100,2018,9150.4,999,i
BA,anninc999i,p0p100,2019,9456.5,999,i
BA,anninc999i,p0p100,2020,8911.9,999,i
BA,anninc999i,p0p100,2021,9308.8,999,i
BB,anninc999i,p0p100,1970,24737.9,999,i
BB,anninc999i,p0p100,1971,25548.7,999,i
BB,anninc999i,p0p100,1972,25610.9,999,i
BB,anninc999i,p0p100,1973,25897.2,999,i
BB,anninc999i,p0p100,1974,24810.2,999,i
BB,anninc999i,p0p100,1975,24231.1,999,i
BB,anninc999i,p0p100,1976,25203.6,999,i
BB,anninc999i,p0p100,1977,25837.1,999,i
BB,anninc999i,p0p100,1978,27032.5,999,i
BB,anninc999i,p0p100,1979,28943.1,999,i
BB,anninc999i,p0p100,1980,29964,999,i
BB,anninc999i,p0p100,1981,29084.8,999,i
BB,anninc999i,p0p100,1982,27321.8,999,i
BB,anninc999i,p0p100,1983,27166.6,999,i
BB,anninc999i,p0p100,1984,28154.7,999,i
BB,anninc999i,p0p100,1985,28082.3,999,i
BB,anninc999i,p0p100,1986,29500.9,999,i
BB,anninc999i,p0p100,1987,30131.9,999,i
BB,anninc999i,p0p100,1988,31077.8,999,i
BB,anninc999i,p0p100,1989,32350.9,999,i
BB,anninc999i,p0p100,1990,30674.1,999,i
BB,anninc999i,p0p100,1991,29365.2,999,i
BB,anninc999i,p0p100,1992,27693.3,999,i
BB,anninc999i,p0p100,1993,27706.4,999,i
BB,anninc999i,p0p100,1994,28235.3,999,i
BB,anninc999i,p0p100,1995,28544.4,999,i
BB,anninc999i,p0p100,1996,29519,999,i
BB,anninc999i,p0p100,1997,31029,999,i
BB,anninc999i,p0p100,1998,31954,999,i
BB,anninc999i,p0p100,1999,31741.3,999,i
BB,anninc999i,p0p100,2000,32914.4,999,i
BB,anninc999i,p0p100,2001,31667.8,999,i
BB,anninc999i,p0p100,2002,31766,999,i
BB,anninc999i,p0p100,2003,32361,999,i
BB,anninc999i,p0p100,2004,32388.1,999,i
BB,anninc999i,p0p100,2005,33729.5,999,i
BB,anninc999i,p0p100,2006,34113,999,i
BB,anninc999i,p0p100,2007,36072.4,999,i
BB,anninc999i,p0p100,2008,37069.6,999,i
BB,anninc999i,p0p100,2009,34285.4,999,i
BB,anninc999i,p0p100,2010,34148.5,999,i
BB,anninc999i,p0p100,2011,35060.3,999,i
BB,anninc999i,p0p100,2012,32284.7,999,i
BB,anninc999i,p0p100,2013,32763.5,999,i
BB,anninc999i,p0p100,2014,28147.6,999,i
BB,anninc999i,p0p100,2015,32752.8,999,i
BB,anninc999i,p0p100,2016,30811.7,999,i
BB,anninc999i,p0p100,2017,30934.3,999,i
BB,anninc999i,p0p100,2018,30761.6,999,i
BB,anninc999i,p0p100,2019,30416.6,999,i
BB,anninc999i,p0p100,2020,24755.1,999,i
BB,anninc999i,p0p100,2021,26311.8,999,i
BD,anninc999i,p0p100,1950,48094,999,i
BD,anninc999i,p0p100,1951,47744.4,999,i
BD,anninc999i,p0p100,1952,48225.9,999,i
BD,anninc999i,p0p100,1953,47948,999,i
BD,anninc999i,p0p100,1954,47905.8,999,i
BD,anninc999i,p0p100,1955,44142.4,999,i
BD,anninc999i,p0p100,1956,47951.2,999,i
BD,anninc999i,p0p100,1957,45620.6,999,i
BD,anninc999i,p0p100,1958,43410.1,999,i
BD,anninc999i,p0p100,1959,44556.7,999,i
BD,anninc999i,p0p100,1960,45860.6,999,i
BD,anninc999i,p0p100,1961,47151.7,999,i
BD,anninc999i,p0p100,1962,46868,999,i
BD,anninc999i,p0p100,1963,47837,999,i
BD,anninc999i,p0p100,1964,49465.4,999,i
BD,anninc999i,p0p100,1965,48932.8,999,i
BD,anninc999i,p0p100,1966,47398.1,999,i
BD,anninc999i,p0p100,1967,47621,999,i
BD,anninc999i,p0p100,1968,48756.7,999,i
BD,anninc999i,p0p100,1969,49126.8,999,i
BD,anninc999i,p0p100,1970,47936.3,999,i
BD,anninc999i,p0p100,1971,42172.9,999,i
BD,anninc999i,p0p100,1972,39106.8,999,i
BD,anninc999i,p0p100,1973,41363.6,999,i
BD,anninc999i,p0p100,1974,41281.9,999,i
BD,anninc999i,p0p100,1975,40693.2,999,i
BD,anninc999i,p0p100,1976,41348.7,999,i
BD,anninc999i,p0p100,1977,42528.9,999,i
BD,anninc999i,p0p100,1978,43771,999,i
BD,anninc999i,p0p100,1979,43725,999,i
BD,anninc999i,p0p100,1980,44394.2,999,i
BD,anninc999i,p0p100,1981,45040.2,999,i
BD,anninc999i,p0p100,1982,45009.8,999,i
BD,anninc999i,p0p100,1983,45892.5,999,i
BD,anninc999i,p0p100,1984,46684.4,999,i
BD,anninc999i,p0p100,1985,47054.9,999,i
BD,anninc999i,p0p100,1986,47664.7,999,i
BD,anninc999i,p0p100,1987,47851.9,999,i
BD,anninc999i,p0p100,1988,47806.8,999,i
BD,anninc999i,p0p100,1989,48705.9,999,i
BD,anninc999i,p0p100,1990,49627.6,999,i
BD,anninc999i,p0p100,1991,50724.3,999,i
BD,anninc999i,p0p100,1992,52095.3,999,i
BD,anninc999i,p0p100,1993,53171.6,999,i
BD,anninc999i,p0p100,1994,54497,999,i
BD,anninc999i,p0p100,1995,56173.4,999,i
BD,anninc999i,p0p100,1996,57122.4,999,i
BD,anninc999i,p0p100,1997,58604.3,999,i
BD,anninc999i,p0p100,1998,60215.6,999,i
BD,anninc999i,p0p100,1999,61887.5,999,i
BD,anninc999i,p0p100,2000,63709.6,999,i
BD,anninc999i,p0p100,2001,65227.1,999,i
BD,anninc999i,p0p100,2002,66866.9,999,i
BD,anninc999i,p0p100,2003,68941.1,999,i
BD,anninc999i,p0p100,2004,71895.1,999,i
BD,anninc999i,p0p100,2005,75003.1,999,i
BD,anninc999i,p0p100,2006,78450.3,999,i
BD,anninc999i,p0p100,2007,82541.3,999,i
BD,anninc999i,p0p100,2008,86178.3,999,i
BD,anninc999i,p0p100,2009,89421,999,i
BD,anninc999i,p0p100,2010,93870,999,i
BD,anninc999i,p0p100,2011,98961.3,999,i
BD,anninc999i,p0p100,2012,103733.6,999,i
BD,anninc999i,p0p100,2013,108349.9,999,i
BD,anninc999i,p0p100,2014,113891.1,999,i
BD,anninc999i,p0p100,2015,120718.8,999,i
BD,anninc999i,p0p100,2016,128143.9,999,i
BD,anninc999i,p0p100,2017,136770.8,999,i
BD,anninc999i,p0p100,2018,146717.8,999,i
BD,anninc999i,p0p100,2019,170307.5,999,i
BD,anninc999i,p0p100,2020,174530.8,999,i
BD,anninc999i,p0p100,2021,181157.3,999,i
BE,anninc999i,p0p100,1950,7783.1,999,i
BE,anninc999i,p0p100,1951,8217.1,999,i
BE,anninc999i,p0p100,1952,8051.3,999,i
BE,anninc999i,p0p100,1953,8257.5,999,i
BE,anninc999i,p0p100,1954,8553.4,999,i
BE,anninc999i,p0p100,1955,8923,999,i
BE,anninc999i,p0p100,1956,9120.5,999,i
BE,anninc999i,p0p100,1957,9215.6,999,i
BE,anninc999i,p0p100,1958,9096.5,999,i
BE,anninc999i,p0p100,1959,9318.6,999,i
BE,anninc999i,p0p100,1960,10063.5,999,i
BE,anninc999i,p0p100,1961,10488.5,999,i
BE,anninc999i,p0p100,1962,10957.1,999,i
BE,anninc999i,p0p100,1963,11336,999,i
BE,anninc999i,p0p100,1964,12061.3,999,i
BE,anninc999i,p0p100,1965,12465.2,999,i
BE,anninc999i,p0p100,1966,12788.6,999,i
BE,anninc999i,p0p100,1967,13228.5,999,i
BE,anninc999i,p0p100,1968,13733.4,999,i
BE,anninc999i,p0p100,1969,14592.5,999,i
BE,anninc999i,p0p100,1970,15387.4,999,i
BE,anninc999i,p0p100,1971,15989.7,999,i
BE,anninc999i,p0p100,1972,16812,999,i
BE,anninc999i,p0p100,1973,17925.5,999,i
BE,anninc999i,p0p100,1974,18636.2,999,i
BE,anninc999i,p0p100,1975,18243.3,999,i
BE,anninc999i,p0p100,1976,19356.6,999,i
BE,anninc999i,p0p100,1977,19256.2,999,i
BE,anninc999i,p0p100,1978,19740,999,i
BE,anninc999i,p0p100,1979,20057.8,999,i
BE,anninc999i,p0p100,1980,20447.1,999,i
BE,anninc999i,p0p100,1981,20214.2,999,i
BE,anninc999i,p0p100,1982,20226.2,999,i
BE,anninc999i,p0p100,1983,20258,999,i
BE,anninc999i,p0p100,1984,20887,999,i
BE,anninc999i,p0p100,1985,21310.5,999,i
BE,anninc999i,p0p100,1986,21806.8,999,i
BE,anninc999i,p0p100,1987,22419.1,999,i
BE,anninc999i,p0p100,1988,23559.6,999,i
BE,anninc999i,p0p100,1989,24312.2,999,i
BE,anninc999i,p0p100,1990,25027.4,999,i
BE,anninc999i,p0p100,1991,25463.3,999,i
BE,anninc999i,p0p100,1992,25699.2,999,i
BE,anninc999i,p0p100,1993,25586.5,999,i
BE,anninc999i,p0p100,1994,26591.4,999,i
BE,anninc999i,p0p100,1995,27083.4,999,i
BE,anninc999i,p0p100,1996,27262,999,i
BE,anninc999i,p0p100,1997,28363.8,999,i
BE,anninc999i,p0p100,1998,28873.1,999,i
BE,anninc999i,p0p100,1999,29746.9,999,i
BE,anninc999i,p0p100,2000,30832.1,999,i
BE,anninc999i,p0p100,2001,30735.5,999,i
BE,anninc999i,p0p100,2002,30996.8,999,i
BE,anninc999i,p0p100,2003,30972.3,999,i
BE,anninc999i,p0p100,2004,31745,999,i
BE,anninc999i,p0p100,2005,32247.8,999,i
BE,anninc999i,p0p100,2006,32791.1,999,i
BE,anninc999i,p0p100,2007,33674.5,999,i
BE,anninc999i,p0p100,2008,33535.6,999,i
BE,anninc999i,p0p100,2009,32042.5,999,i
BE,anninc999i,p0p100,2010,32717.8,999,i
BE,anninc999i,p0p100,2011,32406.8,999,i
BE,anninc999i,p0p100,2012,33172.5,999,i
BE,anninc999i,p0p100,2013,33253.5,999,i
BE,anninc999i,p0p100,2014,33557.7,999,i
BE,anninc999i,p0p100,2015,33847.7,999,i
BE,anninc999i,p0p100,2016,33830.9,999,i
BE,anninc999i,p0p100,2017,34231.8,999,i
BE,anninc999i,p0p100,2018,34586.9,999,i
BE,anninc999i,p0p100,2019,34629.4,999,i
BE,anninc999i,p0p100,2020,31825.1,999,i
BE,anninc999i,p0p100,2021,33566.3,999,i
BF,anninc999i,p0p100,1950,117342,999,i
BF,anninc999i,p0p100,1951,120611.4,999,i
BF,anninc999i,p0p100,1952,123733,999,i
BF,anninc999i,p0p100,1953,126802.4,999,i
BF,anninc999i,p0p100,1954,129918.6,999,i
BF,anninc999i,p0p100,1955,133067.5,999,i
BF,anninc999i,p0p100,1956,136245.9,999,i
BF,anninc999i,p0p100,1957,139232.4,999,i
BF,anninc999i,p0p100,1958,142509.8,999,i
BF,anninc999i,p0p100,1959,145536.4,999,i
BF,anninc999i,p0p100,1960,147687.7,999,i
