"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00"
"Albania",1995,"N","consumption",FALSE,"ALB:1995:N:c","ALB1995",0.0005741581,0.0001578623,1830,0.218387413592282,0.01482852,0.002270354,47270,0.152828207878203,0.1532365,0.030891,488485,0.200500152070573,0.5394768,0.1609125,1719736,0.297957864905501,0.903564,0.4283483,2880367,0.47425130688771,0.6039602,3146410,0.611825299581336,0.997863,0.7015581,3180972,0.702870616093792,0.9991247,0.800645,3184994,0.801347341720311,0.9995166,0.8503628,3186243,0.851010506290233
"Albania",1996,"N","consumption",TRUE,"ALB:1996:N:c","ALB1996",0.0005741581,0.0001171479,1819,NA,0.00920669,0.001398565,29167,0.143847492568372,0.1117415,0.02092572,354001,0.185243846823857,0.4461842,0.1283488,1413526,0.28736617671248,0.8617521,0.3841725,2730059,0.445383885560019,0.5668982,3103828,0.578884895785101,0.9963208,0.6726501,3156377,0.675162697498726,0.9991247,0.7812333,3165260,0.781728126545839,0.9995166,0.8357753,3166502,0.836296094909379
"Albania",1997,"N","consumption",FALSE,"ALB:1997:N:c","ALB1997",0.0006422906,0.0002153764,2022,0.362956149456936,0.02907862,0.004395523,91548,0.150493420848299,0.2047781,0.04625924,644699,0.226256358338358,0.6032994,0.2024322,1899356,0.335439521164465,0.924282,0.4751595,2909899,0.514025408439019,0.6394217,3114716,0.646333984928617,0.9962502,0.7281302,3136476,0.730815464725238,0.9992638,0.8182581,3145963,0.818721674471609,0.999581,0.8635499,3146962,0.864041255853706
"Albania",1998,"N","consumption",FALSE,"ALB:1998:N:c","ALB1998",0.001368308,0.0002645595,4281,0.0199006801728532,0.03787914,0.006169935,118506,0.154710504480181,0.2461629,0.05623517,770128,0.22746558939791,0.6370962,0.2251619,1993175,0.353037542336634,0.935159,0.4974966,2925673,0.531719690069424,0.6551733,3093226,0.662809405028277,0.9958834,0.7396772,3115651,0.743007595518157,0.9991546,0.8258595,3125885,0.826296109671058,0.9997149,0.8692367,3127638,0.869722082253293
"Albania",1999,"N","consumption",FALSE,"ALB:1999:N:c","ALB1999",0.0009924549,0.0002603517,3085,NA,0.03426732,0.005457823,106529,0.151894199430739,0.2250974,0.05127705,699778,0.227529216234545,0.6200636,0.213187,1927640,0.343330787792127,0.9214344,0.4824974,2864535,0.523498045005186,0.6421953,3055498,0.652947482755567,0.9939594,0.7290799,3089999,0.733833850705551,0.9987584,0.8184879,3104918,0.819699195460492,0.9994951,0.8636526,3107208,0.864119343257935
"Albania",2000,"N","consumption",FALSE,"ALB:2000:N:c","ALB2000",0.0007066152,0.0002412312,2183,0.0172436685471157,0.02600918,0.004152617,80343,0.150032936746187,0.191498,0.04202186,591542,0.218498563436732,0.5790662,0.1894923,1788751,0.326725665037901,0.9015902,0.453991,2785036,0.503517225569258,0.618262,3011354,0.634409091593784,0.990382,0.7097478,3059317,0.716553079527867,0.9982523,0.8050109,3083628,0.806226816603682,0.9992265,0.8534602,3086638,0.85395305760996
"Albania",2001,"N","consumption",FALSE,"ALB:2001:N:c","ALB2001",0.0004821149,0.0002453276,1475,0.236732362261149,0.02036262,0.003470241,62313,0.160320457788276,0.1709158,0.03635745,523032,0.21147729384773,0.5450987,0.1739108,1668096,0.318621950661562,0.8818364,0.4335189,2698572,0.491715867083153,0.6001219,2954864,0.620872386311421,0.9865345,0.6946429,3018966,0.704140941956271,0.9976299,0.7942638,3052920,0.796277395711046,0.9989593,0.8453072,3056988,0.84575116206904
"Albania",2002,"N","consumption",TRUE,"ALB:2002:N:c","ALB2002",0.0004637062,0.0002481105,1415,0.378673036506942,0.01570843,0.002614352,47927,0.175609782380793,0.1413212,0.0285311,431172,0.203251814695125,0.4966964,0.1508682,1515426,0.303804020450266,0.853074,0.4026021,2602737,0.471674353268904,0.572864,2905930,0.600830579346949,0.9808006,0.6718507,2992432,0.685256576017091,0.9962293,0.777869,3039506,0.780653564870932,0.9984308,0.8328561,3046222,0.834174116637605
"Albania",2003,"N","consumption",FALSE,"ALB:2003:N:c","ALB2003",0.0004012049,0.0001631624,1220,0.237685373851168,0.01117015,0.001914693,33953,0.172761084918126,0.1118731,0.02258647,340051,0.200345202619035,0.4502204,0.1289258,1368497,0.285942716009828,0.8299083,0.373347,2522603,0.449434423281263,0.5488912,2872105,0.581092102738049,0.9774377,0.6528421,2971035,0.667850203520419,0.9950298,0.7647042,3024509,0.768181475028094,0.9984711,0.8228059,3034969,0.824043296117884
"Albania",2004,"N","consumption",FALSE,"ALB:2004:N:c","ALB2004",0.0003387036,8.524718e-05,1025,0.500926972130084,0.01052985,0.001664386,31873,0.177342194419797,0.1040714,0.02056887,315018,0.196910962674485,0.4212951,0.1195119,1275235,0.283383067826725,0.8180797,0.3595989,2476277,0.439246176779703,0.5380059,2851251,0.570760916439317,0.9771026,0.6444851,2957630,0.659274978993256,0.9950122,0.7591242,3011841,0.762547060409354,0.9981705,0.8185045,3021401,0.819794815381462
"Albania",2005,"N","consumption",TRUE,"ALB:2005:N:c","ALB2005",0.0002762022,2.232697e-06,832,0.649037429064046,0.008605271,0.00131144,25915,0.205222991997066,0.08715685,0.0175985,262472,0.203689301927572,0.3854525,0.1060606,1160785,0.274599593514476,0.7998713,0.3381076,2408802,0.423447479703652,0.5199835,2820306,0.55471448953803,0.975491,0.6301889,2937678,0.646059383995571,0.9943446,0.749396,2994456,0.753563469461979,0.9975174,0.8110548,3004011,0.813172111548122
"Albania",2006,"N","consumption",FALSE,"ALB:2006:N:c","ALB2006",0,0,0,0.821580853340182,0.006383999,0.001020261,19104,0.224053715290661,0.07765888,0.01456138,232398,0.190390320666585,0.3681575,0.09772427,1101729,0.265166121488978,0.7903015,0.3284494,2365014,0.415781434838329,0.5122919,2800935,0.547301354589642,0.9770033,0.6241319,2923728,0.639439871134435,0.9937933,0.7451182,2973973,0.749573848777473,0.9971159,0.8077453,2983916,0.810830106305487
"Albania",2007,"N","consumption",FALSE,"ALB:2007:N:c","ALB2007",0,0,0,0.690983584126269,0.004377521,0.000711021,13001,0.376725779818896,0.06510439,0.01075285,193361,0.16688345890584,0.3375777,0.08507903,1002612,0.252153286677148,0.772423,0.3106026,2294109,0.402038436664023,0.4968857,2768187,0.533438395285599,0.9741638,0.6116549,2893283,0.627688068576085,0.9925986,0.73637,2948035,0.741965716101993,0.9970201,0.8010067,2961167,0.803077178040451
"Albania",2008,"N","consumption",TRUE,"ALB:2008:N:c","ALB2008",0,0,0,0.708598383056153,0.003136496,0.0005134164,9244,0.365066027678008,0.05289628,0.007527742,155902,0.150551456399075,0.3111301,0.07403992,916998,0.238275712674253,0.7591118,0.2945727,2237341,0.388451566395494,0.482886,2734228,0.520172861041663,0.9709978,0.60039,2861835,0.618737375353583,0.9901586,0.7285185,2918308,0.73557180920875,0.9967825,0.7949017,2937831,0.797846205407954
"Albania",2009,"N","consumption",FALSE,"ALB:2009:N:c","ALB2009",0.0002783025,4.076079e-05,815,0.344887390865691,0.004209161,0.0008667354,12322,0.232124212434945,0.05532146,0.008963682,161955,0.163834251947889,0.3179454,0.07771435,930791,0.242922327475846,0.7633768,0.2989372,2234800,0.391391401362448,0.4866884,2717609,0.522412959316073,0.9715465,0.6037632,2844221,0.620808986522191,0.9916316,0.7311454,2903020,0.7373874060956,0.9963804,0.7970758,2916923,0.799046242530482
"Albania",2010,"N","consumption",FALSE,"ALB:2010:N:c","ALB2010",0.000556605,7.118101e-05,1621,0.367625869675749,0.006054053,0.001147719,17636,0.235776047811453,0.05492265,0.009975144,159991,0.178753812110358,0.3211044,0.07929737,935384,0.24625719218864,0.7606955,0.2997715,2215922,0.393999622779285,0.4872084,2707633,0.524051042384095,0.9731977,0.6044185,2834945,0.621432980596532,0.9929574,0.7318588,2892506,0.73658899560902,0.997242,0.7978092,2904987,0.799741030923195
"Albania",2011,"N","consumption",FALSE,"ALB:2011:N:c","ALB2011",0.0008349075,9.187792e-05,2426,0.519956890087317,0.006872971,0.001386151,19967,0.223215951728161,0.05690315,0.01098295,165315,0.196112945814237,0.3277538,0.08084085,952189,0.245910801219938,0.7598853,0.3012313,2207615,0.396493576532189,0.4884102,2701284,0.525379988049556,0.9741773,0.6056523,2830175,0.621456914204646,0.9945531,0.7329943,2889371,0.737027094760509,0.9980199,0.7988886,2899442,0.800874421605395
"Albania",2012,"N","consumption",TRUE,"ALB:2012:N:c","ALB2012",0.00111321,0.0001195865,3229,0.530951250013395,0.008497544,0.001691009,24646,0.230846649476376,0.06182414,0.01272609,179315,0.20890774627489,0.3452891,0.08645555,1001477,0.25025688857135,0.7706984,0.3106276,2235334,0.402576314780365,0.4973173,2709353,0.532154684054134,0.9777263,0.6133316,2835798,0.626775615326045,0.996183,0.7387135,2889330,0.741289348352669,0.9988598,0.8034727,2897094,0.804680402942821
"Albania",2013,"N","consumption",FALSE,"ALB:2013:N:c","ALB2013",0.0004536204,4.833323e-05,1313,0.430043367688636,0.01213316,0.002079485,35127,0.180987630446303,0.09283195,0.0203474,268757,0.220353556222054,0.3586752,0.1035644,1038398,0.288646202032398,0.7444035,0.3156476,2155117,0.423818317411758,0.4923192,2643347,0.538833175467628,0.9676772,0.6055189,2801515,0.625784519135928,0.9938994,0.7319968,2877430,0.735999891228922,0.9987918,0.798249,2891594,0.799406760783509
"Albania",2014,"N","consumption",TRUE,"ALB:2014:N:c","ALB2014",0,0,0,0.437850668359701,0.01580897,0.002119193,45674,0.161044751387685,0.1161562,0.02546837,335587,0.220059756717872,0.3703384,0.117348,1069946,0.316973380621657,0.7158569,0.3171987,2068185,0.443406277681838,0.4834408,2556944,0.546632620290828,0.9518214,0.5936763,2749911,0.62401388243586,0.9912649,0.721903,2863867,0.728151519651615,0.9981976,0.7903524,2883897,0.791531521523277
"Albania",2015,"N","consumption",TRUE,"ALB:2015:N:c","ALB2015",0,0,0,0.44775640685698,0.01126756,0.0009927901,32458,0.14663627293031,0.08204474,0.01729274,236347,0.212891752573093,0.3426318,0.09741262,987020,0.284768666952957,0.7185321,0.3031753,2069878,0.421472578685556,0.474714,2558281,0.534365239115526,0.95496,0.5879269,2750956,0.616046962664107,0.9917554,0.7181058,2856953,0.723632889810573,0.9989998,0.7876776,2877822,0.788919515172366
"Albania",2016,"N","consumption",TRUE,"ALB:2016:N:c","ALB2016",0,0,0,0.446694898522105,0.00858683,0.001276257,24697,0.194759149088731,0.09424894,0.01984075,271069,0.211652916174396,0.3419554,0.1004307,983498,0.294244524341856,0.7001797,0.300142,2013788,0.428450714239005,0.4673893,2533242,0.530821354429486,0.9520238,0.5812185,2738117,0.610847481395261,0.9909021,0.7129771,2849935,0.719843888550477,0.9990037,0.7837186,2873236,0.784846682330348
"Albania",2017,"N","consumption",TRUE,"ALB:2017:N:c","ALB2017",0,0,0,0.686442408610502,0.01266547,0.00193475,36394,0.180804011531038,0.08189585,0.01782739,235324,0.221332788575129,0.337635,0.09794546,970180,0.289508643432107,0.7053703,0.2992264,2026851,0.424077480103729,0.4686364,2537622,0.530390789709481,0.954723,0.5828341,2743355,0.610605301645064,0.9921775,0.7149813,2850979,0.720383316148672,0.9982271,0.785254,2868363,0.786388565359587
"Albania",2018,"N","consumption",FALSE,"ALB:2018:N:c","ALB2018",0,0,0,0.677091047537336,0.0113801,0.00157467,32620,0.20377524992005,0.07227698,0.01569666,207173,0.21903276361313,0.3169555,0.08968267,908514,0.283490162287836,0.6839957,0.2850438,1960589,0.417002249574088,0.4539107,2499959,0.520205591522657,0.94849,0.5695893,2718729,0.60049608102968,0.9906956,0.7050398,2839706,0.711789397079381,0.9980669,0.7776016,2860835,0.779497581537738
"Albania",2019,"N","consumption",FALSE,"ALB:2019:N:c","ALB2019",0,0,0,0.667452694122892,0.008687419,0.001299118,24796,0.195544665531962,0.06596667,0.01387767,188281,0.212579362964634,0.2986387,0.08226143,852372,0.275812985185874,0.6645017,0.2718367,1896615,0.40905589927389,0.439901,2449955,0.512381312952171,0.9417527,0.5568038,2687942,0.590765358474572,0.9889066,0.6953354,2822528,0.702688957656483,0.9977298,0.770098,2847711,0.772024169602349
"Armenia",1998,"N","consumption",FALSE,"ARM:1998:N:c","ARM1998",0.01457295,0.002120044,45303,0.144661286111394,0.1273215,0.03049265,395803,0.236654873012755,0.4580617,0.1389592,1423970,0.302848243404719,0.7886923,0.3530677,2451798,0.44769098352957,0.9502548,0.5973663,2954045,0.628473953531816,0.720321,3035794,0.737693519805239,0.9886594,0.7863211,3073433,0.795569708762271,0.9963294,0.8552809,3097276,0.858425665634122,0.9981921,0.8908187,3103067,0.892383030382226
"Armenia",1999,"N","consumption",TRUE,"ARM:1999:N:c","ARM1999",0.01331288,0.001957273,41124,0.142249175728149,0.1221169,0.02918608,377222,0.239660007854118,0.4484194,0.1345963,1385177,0.299883906196244,0.7820632,0.3470727,2415810,0.443454902498773,0.9482277,0.5924851,2929096,0.624659512007599,0.7167703,3013375,0.734043763483898,0.9881663,0.7835159,3052467,0.792682766821954,0.9963294,0.8533235,3077683,0.85642464981822,0.9981921,0.8893286,3083437,0.890856873039148
"Armenia",2000,"N","consumption",FALSE,"ARM:2000:N:c","ARM2000",0.01007677,0.00220148,30932,0.19431270132006,0.1360525,0.03130005,417626,0.227765918961329,0.4649969,0.1392918,1427350,0.298762831307462,0.7873194,0.3553567,2416749,0.451613377234721,0.9464432,0.5959334,2905194,0.629534864994922,0.7192523,3003661,0.735004467108342,0.9909263,0.7856492,3041738,0.79317495165588,0.9964931,0.8550562,3058826,0.858049262969584,0.9987708,0.8907267,3065818,0.892133832751339
"Armenia",2001,"N","consumption",TRUE,"ARM:2001:N:c","ARM2001",0.009193298,0.002645596,28046,0.272021131578531,0.1436109,0.03117165,438112,0.216184737915119,0.4740034,0.1432685,1446036,0.30164411536057,0.8098282,0.3673272,2470532,0.453651541780085,0.9459329,0.6054473,2885745,0.640321925244495,0.7260129,2990868,0.740487615049247,0.9917668,0.7912284,3025570,0.798096515801711,0.9973056,0.8593718,3042467,0.861576530611093,0.9989738,0.8941242,3047556,0.894670033626838
"Armenia",2002,"N","consumption",TRUE,"ARM:2002:N:c","ARM2002",0.009183886,0.001585472,27864,0.156870574790453,0.1051451,0.02187067,319008,0.205835513656229,0.4375913,0.1216189,1327642,0.276981969914095,0.7970152,0.3428379,2418127,0.42973510714517,0.9457316,0.589831,2869329,0.623769089059705,0.7154185,2972710,0.73037445627456,0.9901899,0.782767,3004214,0.790273055227404,0.996556,0.8531548,3023529,0.856222659847043,0.998278,0.8892917,3028753,0.890718352327593
"Armenia",2003,"N","consumption",TRUE,"ARM:2003:N:c","ARM2003",0.002079867,0.000319303,6277,0.155124140116166,0.07851498,0.01215283,236953,0.153255476314622,0.3968906,0.0981841,1197789,0.247256347273642,0.7889455,0.3189787,2380984,0.404384159652508,0.9543469,0.5799636,2880154,0.607556475990939,0.7097494,2958772,0.723860742279793,0.9876768,0.7785325,2980741,0.787616613575635,0.9958403,0.8501241,3005378,0.853224559947183,0.9983881,0.8868184,3013067,0.888321680311782
"Armenia",2004,"N","consumption",TRUE,"ARM:2004:N:c","ARM2004",0.006349095,0.001251622,19052,0.177058274348954,0.05475656,0.01269047,164309,0.227284991907635,0.2904448,0.07121274,871544,0.244845840531297,0.6812123,0.2538144,2044127,0.37238321081802,0.9100603,0.5127779,2730836,0.563229126718279,0.6559902,2884725,0.682354041015345,0.9773397,0.7346716,2932723,0.751701848001425,0.9903536,0.8179697,2971774,0.825937991282804,0.9956503,0.8618632,2987668,0.865905618124395
"Armenia",2005,"N","consumption",TRUE,"ARM:2005:N:c","ARM2005",0.003402745,0.0003694002,10144,0.208647414992469,0.02685917,0.006190956,80074,0.240070155040155,0.1947748,0.04275547,580676,0.221324646875114,0.6126036,0.2012824,1826336,0.32907853494396,0.895167,0.4674567,2668734,0.522385901445674,0.6222773,2852029,0.650992697973155,0.973968,0.7082578,2903661,0.727191537473108,0.9876931,0.7995138,2944579,0.809206054730513,0.9951765,0.8475717,2966889,0.851886230934597
"Armenia",2006,"N","consumption",TRUE,"ARM:2006:N:c","ARM2006",0.0005294453,0.000105856,1566,NA,0.02142006,0.003394366,63367,0.150782100536285,0.1551436,0.03325306,458962,0.212795606238687,0.5585494,0.1726822,1652361,0.308901741233993,0.9029556,0.4442954,2671220,0.492161809351877,0.6118821,2873369,0.629769513567522,0.9878022,0.70402,2922222,0.712905705037715,0.9967619,0.8003937,2948728,0.802457004748019,0.9984694,0.849772,2953779,0.850322658566885
"Armenia",2007,"N","consumption",TRUE,"ARM:2007:N:c","ARM2007",0.00122276,0.0002546955,3586,0.261628231407199,0.01628521,0.002933436,47758,0.175616085739781,0.1378381,0.02780296,404226,0.201386388509174,0.4836598,0.1449987,1418389,0.299623169091283,0.8520439,0.3999174,2498719,0.468980794396968,0.5716543,2793558,0.600131291610446,0.9805371,0.6712121,2875541,0.684546447547769,0.9943184,0.7774859,2915956,0.781817874220846,0.9984567,0.8324427,2928092,0.833792427467104
"Armenia",2008,"N","consumption",TRUE,"ARM:2008:N:c","ARM2008",0.000855694,0.0001562249,2488,0.106717039397599,0.008928085,0.001956701,25959,0.19990489469363,0.09306331,0.01738615,270593,0.184266553247451,0.4548456,0.1247898,1322517,0.274245340456741,0.8507231,0.3793237,2473578,0.445350114822815,0.5587395,2790812,0.582269743576074,0.9868475,0.6629531,2869376,0.67204901131551,0.9963914,0.7730817,2897126,0.775120991271551,0.9986469,0.829331,2903684,0.830689421633392
"Armenia",2009,"N","consumption",TRUE,"ARM:2009:N:c","ARM2009",0.0003043043,4.161477e-05,879,NA,0.0133473,0.00207254,38548,0.149053025598111,0.1388234,0.02517489,400935,0.179491962845665,0.5432954,0.1576267,1569087,0.290284189454748,0.8937476,0.4295336,2581225,0.480616942287304,0.6021246,2818288,0.617182893460695,0.9915667,0.6980741,2863736,0.704068027895171,0.9982692,0.7972585,2883093,0.798499442867282,0.9993865,0.8476472,2886320,0.848201615090698
"Armenia",2010,"N","consumption",TRUE,"ARM:2010:N:c","ARM2010",0.0006152896,0.0001181942,1770,0.215166844713979,0.009744664,0.001579527,28039,0.158111482592354,0.1410767,0.02574675,405923,0.182056373153894,0.5496063,0.1607392,1581393,0.2925216054943,0.8928009,0.4329214,2568873,0.484561021253942,0.6017866,2788437,0.620792266484547,0.9881237,0.6967008,2843147,0.704920651414349,0.99662,0.795549,2867594,0.798490116797121,0.9975089,0.8458902,2870151,0.847394045883956
"Armenia",2011,"N","consumption",TRUE,"ARM:2011:N:c","ARM2011",0.0004940225,3.843516e-05,1421,NA,0.01208877,0.001958658,34774,0.155469318562516,0.1314456,0.02502841,378108,0.18821787937896,0.5125518,0.1504305,1474375,0.293296387501321,0.879987,0.4167592,2531316,0.473250128073053,0.5907706,2792306,0.608718341717445,0.9880226,0.6885024,2842085,0.696557226980694,0.9959022,0.7897054,2864751,0.793360017028524,0.9979761,0.8415413,2870716,0.84294015594811
"Armenia",2012,"N","consumption",TRUE,"ARM:2012:N:c","ARM2012",0.001032485,7.443421e-05,2978,0.131967117428218,0.009169955,0.001638798,26448,0.179074037578958,0.1126253,0.02220317,324837,0.196398441561578,0.4828626,0.1383821,1392686,0.287010872206781,0.8784505,0.4034096,2533652,0.458886524027579,0.5800362,2783590,0.601011994948811,0.9848912,0.679478,2840652,0.690439572689191,0.9931822,0.7828713,2864565,0.788271817924117,0.996735,0.8359477,2874812,0.838423169639849
"Armenia",2013,"N","consumption",TRUE,"ARM:2013:N:c","ARM2013",0.001855807,0.0002087708,5377,0.301902998242097,0.01767077,0.003579276,51203,0.221327215338225,0.1136917,0.02411372,329431,0.211934440439612,0.460761,0.1351041,1335094,0.293171866674982,0.8471047,0.3883518,2454557,0.458135793016424,0.5646676,2787345,0.586628530325565,0.9859127,0.667372,2856765,0.676475727229959,0.9960308,0.775654,2886083,0.779163492007353,0.9979621,0.8310233,2891679,0.832287655476512
"Armenia",2014,"N","consumption",TRUE,"ARM:2014:N:c","ARM2014",0.000559412,0.0001166842,1629,0.543876631948599,0.01541668,0.002325748,44900,0.174931480280399,0.1141231,0.0232059,332372,0.205227108324649,0.4489415,0.1324267,1307499,0.295822137408247,0.8514583,0.3824609,2479790,0.448951325913243,0.5603127,2779055,0.587353030948409,0.9783758,0.6626432,2849425,0.676845662245033,0.9896194,0.7701284,2882171,0.778694634302676,0.9958139,0.825915,2900211,0.829250907864339
